Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.034999e-01   4.641667e-02   2.507794e-04   2.397571e-02 
    CSRD0026   2.361640e+01   9.814585e-02   7.580251e-02   2.507794e-04   2.403821e-02 
         B3E   2.414510e+01   8.850290e-02   1.408368e-01   1.200012e-03   2.524013e-02 
       CB3LE   2.414510e+01   8.850290e-02   1.408368e-01   1.200012e-03   2.524013e-02 
    CSRD0027   2.435026e+01   8.580943e-02   1.650311e-01   1.200012e-03   2.525781e-02 
         M6E   2.435026e+01   8.580943e-02   1.650311e-01   1.200012e-03   2.525781e-02 
    CSRD0028   2.438690e+01   8.532834e-02   1.693525e-01   1.200012e-03   2.526097e-02 
         Q6E   2.454190e+01   8.431288e-02   1.887234e-01   1.200012e-03   2.526540e-02 
         MCE   2.454190e+01   8.431288e-02   1.887234e-01   1.200012e-03   2.526540e-02 
         Q6E   2.469690e+01   8.532834e-02   2.106053e-01   1.200012e-03   2.526984e-02 
    CSRD0029   2.493870e+01   8.850290e-02   2.469582e-01   1.200012e-03   2.529068e-02 
         B3E   2.546740e+01   9.814584e-02   3.237591e-01   2.149244e-03   2.830205e-02 
       CB3RE   2.546740e+01   9.814584e-02   3.237591e-01   2.149244e-03   2.830205e-02 
    CSRD0030   2.569670e+01   1.034999e-01   3.558890e-01   2.149244e-03   2.836456e-02 
         M7E   2.569670e+01   1.034999e-01   3.558890e-01   2.149244e-03   2.836456e-02 
        DM7Q   2.569670e+01   1.034999e-01   3.558890e-01   2.149244e-03   2.836456e-02 
        Q5ER   2.591090e+01   1.092381e-01   3.877286e-01   2.149244e-03   2.844185e-02 
        Q5ER   2.612510e+01   1.165067e-01   4.234681e-01   2.149244e-03   2.856566e-02 
    CSRD0031   2.631142e+01   1.235229e-01   4.563652e-01   2.149244e-03   2.869776e-02 
        YC3E   2.637942e+01   1.260835e-01   4.683714e-01   2.149244e-03   2.874597e-02 
        YC3E   2.644742e+01   1.286441e-01   4.803776e-01   2.149244e-03   2.879418e-02 
    CSRD0032   2.660510e+01   1.345819e-01   5.082187e-01   2.149244e-03   2.890598e-02 
         S3E   2.673010e+01   1.392889e-01   5.306765e-01   2.149244e-03   2.899460e-02 
         S3E   2.685510e+01   1.439960e-01   5.539461e-01   2.149244e-03   2.908323e-02 
       D6EA2   2.685510e+01   1.439960e-01   5.539461e-01   2.149244e-03   2.908323e-02 
         M8E   2.685510e+01   1.439960e-01   5.539461e-01   2.149244e-03   2.908323e-02 
    CSRD0033   2.709480e+01   1.530222e-01   5.993815e-01   2.149244e-03   2.925317e-02 
        Q4ER   2.745190e+01   1.618039e-01   6.532903e-01   2.149244e-03   2.937152e-02 
        Q4ER   2.780900e+01   1.610011e-01   6.780378e-01   2.149244e-03   2.938333e-02 
    CSRD0034   2.803840e+01   1.573863e-01   6.841793e-01   2.149244e-03   2.941181e-02 
        Q4ER   2.839550e+01   1.471534e-01   6.779638e-01   2.149244e-03   2.956812e-02 
        Q4ER   2.875260e+01   1.282038e-01   6.402619e-01   2.149244e-03   3.007884e-02 
    CSRD0035   2.898200e+01   1.134453e-01   6.060951e-01   2.149244e-03   3.055359e-02 
        Q4ER   2.933910e+01   8.733851e-02   5.386002e-01   2.149244e-03   3.151212e-02 
        Q4ER   2.969620e+01   5.605809e-02   4.443486e-01   2.149244e-03   3.288429e-02 
    CSRD0036   2.993590e+01   3.372602e-02   3.728712e-01   2.149244e-03   3.392459e-02 
         S3E   3.006090e+01   2.208017e-02   3.356156e-01   2.149244e-03   3.446710e-02 
         S3E   3.018590e+01   1.043432e-02   2.983813e-01   2.149244e-03   3.500960e-02 
    CSRD0037   3.166135e+01  -1.270286e-01  -1.410646e-01   2.149244e-03   4.141309e-02 
        XC3E   3.179135e+01  -1.391403e-01  -1.797837e-01   2.149244e-03   4.197729e-02 
        XC3E   3.192135e+01  -1.512520e-01  -2.185027e-01   2.149244e-03   4.254149e-02 
    CSRD0038   3.214255e+01  -1.718605e-01  -2.843846e-01   2.149244e-03   4.350151e-02 
         S2E   3.252355e+01  -2.073570e-01  -3.634901e-01   2.149244e-03   4.515506e-02 
         S2E   3.290455e+01  -2.428536e-01  -3.547559e-01   2.149244e-03   4.680861e-02 
    CSRD0039   3.314225e+01  -2.649993e-01  -3.154156e-01   2.149244e-03   4.784023e-02 
        Q3ER   3.349935e+01  -2.894703e-01  -2.556446e-01   2.149244e-03   4.871599e-02 
        Q3ER   3.385645e+01  -2.954922e-01  -1.979308e-01   2.149244e-03   4.880828e-02 
    CSRD0040   3.408585e+01  -2.932881e-01  -1.624664e-01   2.149244e-03   4.881887e-02 
        Q3ER   3.444295e+01  -2.805474e-01  -1.119302e-01   2.149244e-03   4.908610e-02 
        Q3ER   3.480005e+01  -2.499263e-01  -7.204505e-02   2.149244e-03   5.043311e-02 
    CSRD0041   3.498595e+01  -2.296237e-01  -5.423665e-02   2.149244e-03   5.154178e-02 
         M9E   3.498595e+01  -2.296237e-01  -5.423665e-02   2.149244e-03   5.154178e-02 
    CSRD0042   3.519850e+01  -2.064096e-01  -3.387427e-02   2.149244e-03   5.280945e-02 
         S1E   3.532350e+01  -1.927577e-01  -2.337339e-02   2.149244e-03   5.355494e-02 
         S1E   3.544850e+01  -1.791058e-01  -1.556201e-02   2.149244e-03   5.430044e-02 
    CSRD0043   3.555130e+01  -1.678785e-01  -1.014137e-02   2.149244e-03   5.491353e-02 
    CSRD0044   3.565130e+01  -1.569570e-01  -4.868363e-03   2.149244e-03   5.550993e-02 
        Q2ER   3.615130e+01  -1.106627e-01   3.012875e-02   2.149244e-03   5.767363e-02 
        Q2ER   3.665130e+01  -7.762181e-02   8.211829e-02   2.149244e-03   5.877549e-02 
    CSRD0045   3.684490e+01  -6.684245e-02   1.057166e-01   2.149244e-03   5.907558e-02 
      MSEP2E   3.684490e+01  -6.684245e-02   1.057166e-01   2.149244e-03   5.907558e-02 
         B2E   3.866980e+01   4.812404e-03   3.581383e-01   3.003211e-03   5.311738e-02 
       CB2RE   3.866980e+01   4.812404e-03   3.581383e-01   3.003211e-03   5.311738e-02 
    CSRD0046   3.893275e+01   1.082494e-02   3.988258e-01   3.003211e-03   5.318612e-02 
        XC4E   3.906275e+01   1.379748e-02   4.189412e-01   3.003211e-03   5.322010e-02 
        XC4E   3.919275e+01   1.677002e-02   4.390567e-01   3.003211e-03   5.325409e-02 
    CSRD0047   3.930675e+01   1.937671e-02   4.566965e-01   3.003211e-03   5.328389e-02 
        YC4E   3.943675e+01   2.234926e-02   4.768119e-01   3.003211e-03   5.331787e-02 
        YC4E   3.956675e+01   2.532180e-02   4.969274e-01   3.003211e-03   5.335186e-02 
    CSRD0048   4.075191e+01   5.242132e-02   6.803126e-01   3.003211e-03   5.366168e-02 
    CSRD0049   4.075191e+01   5.242134e-02   6.803127e-01   3.003211e-03   5.366168e-02 
       WIG1E   4.099591e+01   5.800042e-02   7.180661e-01   3.003465e-03   5.372547e-02 
    CSRD0050   4.112244e+01   6.089334e-02   7.376420e-01   3.003465e-03   5.375894e-02 
       WIG2E   4.161044e+01   7.205044e-02   8.131367e-01   2.999342e-03   5.389111e-02 
    CSRD0051   4.173696e+01   7.494295e-02   8.327082e-01   2.999342e-03   5.392457e-02 
       WIG1E   4.198096e+01   8.052086e-02   8.704490e-01   2.999596e-03   5.398832e-02 
    CSRD0052   4.198097e+01   8.052088e-02   8.704491e-01   2.999596e-03   5.398832e-02 
    CSRD0053   4.216624e+01   8.475621e-02   8.991053e-01   2.999596e-03   5.403673e-02 
    P202432T   4.216624e+01   8.475621e-02   8.991053e-01   2.999596e-03   5.403673e-02 
    CSRD0054   4.246116e+01   9.149770e-02   9.447182e-01   2.999596e-03   5.411379e-02 
        Q1ER   4.275926e+01   9.543941e-02   9.642700e-01   2.999596e-03   5.414453e-02 
        Q1ER   4.305736e+01   9.353378e-02   9.305607e-01   2.999596e-03   5.415542e-02 
    CSRD0055   4.323604e+01   9.064449e-02   8.946386e-01   2.999596e-03   5.417878e-02 
        M11E   4.323604e+01   9.064449e-02   8.946386e-01   2.999596e-03   5.417878e-02 
    CSRD0056   4.415226e+01   7.582934e-02   7.104441e-01   2.999596e-03   5.429856e-02 
    T202452T   4.415226e+01   7.582934e-02   7.104441e-01   2.999596e-03   5.429856e-02 
    CSRD0057   4.802071e+01   1.327675e-02  -6.726265e-02   2.999596e-03   5.480429e-02 
        B1RE   4.908380e+01   8.098276e-03  -2.929961e-01   3.195822e-03   5.081551e-02 
