Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.005119e-01   2.753573e-02   7.994591e-05   2.188049e-02 
    CSRD0026   2.361640e+01   9.522021e-02   3.455588e-02   7.994591e-05   2.194155e-02 
         B3E   2.414510e+01   8.572116e-02   4.802294e-02   1.000012e-03   2.245576e-02 
       CB3LE   2.414510e+01   8.572116e-02   4.802294e-02   1.000012e-03   2.245576e-02 
    CSRD0027   2.435026e+01   8.308352e-02   5.220670e-02   1.000012e-03   2.247272e-02 
         M6E   2.435026e+01   8.308352e-02   5.220670e-02   1.000012e-03   2.247272e-02 
    CSRD0028   2.438690e+01   8.261241e-02   5.295397e-02   1.000012e-03   2.247575e-02 
         Q6E   2.454190e+01   8.161802e-02   5.577245e-02   1.000012e-03   2.248001e-02 
         MCE   2.454190e+01   8.161802e-02   5.577245e-02   1.000012e-03   2.248001e-02 
         Q6E   2.469690e+01   8.261240e-02   5.795713e-02   1.000012e-03   2.248426e-02 
    CSRD0029   2.493870e+01   8.572115e-02   6.089413e-02   1.000012e-03   2.250425e-02 
         B3E   2.546740e+01   9.522020e-02   6.463049e-02   1.920078e-03   2.323793e-02 
       CB3RE   2.546740e+01   9.522020e-02   6.463049e-02   1.920078e-03   2.323793e-02 
    CSRD0030   2.569670e+01   1.005119e-01   6.507168e-02   1.920078e-03   2.329899e-02 
         M7E   2.569670e+01   1.005119e-01   6.507168e-02   1.920078e-03   2.329899e-02 
        DM7Q   2.569670e+01   1.005119e-01   6.507168e-02   1.920078e-03   2.329899e-02 
        Q5ER   2.591090e+01   1.061459e-01   6.523316e-02   1.920078e-03   2.337346e-02 
        Q5ER   2.612510e+01   1.132157e-01   6.483964e-02   1.920078e-03   2.349056e-02 
    CSRD0031   2.631142e+01   1.200161e-01   6.422872e-02   1.920078e-03   2.361466e-02 
        YC3E   2.637942e+01   1.224979e-01   6.400576e-02   1.920078e-03   2.365995e-02 
        YC3E   2.644742e+01   1.249798e-01   6.378279e-02   1.920078e-03   2.370524e-02 
    CSRD0032   2.660510e+01   1.307349e-01   6.326577e-02   1.920078e-03   2.381027e-02 
         S3E   2.673010e+01   1.352972e-01   6.356655e-02   1.920078e-03   2.389352e-02 
         S3E   2.685510e+01   1.398594e-01   6.535492e-02   1.920078e-03   2.397678e-02 
       D6EA2   2.685510e+01   1.398594e-01   6.535492e-02   1.920078e-03   2.397678e-02 
         M8E   2.685510e+01   1.398594e-01   6.535492e-02   1.920078e-03   2.397678e-02 
    CSRD0033   2.709480e+01   1.486079e-01   7.027526e-02   1.920078e-03   2.413643e-02 
        Q4ER   2.745190e+01   1.574968e-01   7.976094e-02   1.920078e-03   2.425525e-02 
        Q4ER   2.780900e+01   1.578507e-01   9.342045e-02   1.920078e-03   2.426412e-02 
    CSRD0034   2.803840e+01   1.553076e-01   1.034177e-01   1.920078e-03   2.427821e-02 
        Q4ER   2.839550e+01   1.471763e-01   1.201904e-01   1.920078e-03   2.437878e-02 
        Q4ER   2.875260e+01   1.310695e-01   1.383893e-01   1.920078e-03   2.474880e-02 
    CSRD0035   2.898200e+01   1.183258e-01   1.501640e-01   1.920078e-03   2.510277e-02 
        Q4ER   2.933910e+01   9.546146e-02   1.672712e-01   1.920078e-03   2.583874e-02 
        Q4ER   2.969620e+01   6.742398e-02   1.804635e-01   1.920078e-03   2.694174e-02 
    CSRD0036   2.993590e+01   4.719477e-02   1.875035e-01   1.920078e-03   2.779535e-02 
         S3E   3.006090e+01   3.664554e-02   1.912525e-01   1.920078e-03   2.824049e-02 
         S3E   3.018590e+01   2.609630e-02   1.951121e-01   1.920078e-03   2.868564e-02 
    CSRD0037   3.166135e+01  -9.842264e-02   2.410928e-01   1.920078e-03   3.393996e-02 
        XC3E   3.179135e+01  -1.093938e-01   2.451441e-01   1.920078e-03   3.440291e-02 
        XC3E   3.192135e+01  -1.203650e-01   2.491954e-01   1.920078e-03   3.486586e-02 
    CSRD0038   3.214255e+01  -1.390330e-01   2.560888e-01   1.920078e-03   3.565359e-02 
         S2E   3.252355e+01  -1.711870e-01   2.981508e-01   1.920078e-03   3.701039e-02 
         S2E   3.290455e+01  -2.033411e-01   4.193734e-01   1.920078e-03   3.836719e-02 
    CSRD0039   3.314225e+01  -2.234015e-01   5.261327e-01   1.920078e-03   3.921368e-02 
        Q3ER   3.349935e+01  -2.456351e-01   6.590347e-01   1.920078e-03   3.993600e-02 
        Q3ER   3.385645e+01  -2.512381e-01   7.307810e-01   1.920078e-03   4.001380e-02 
    CSRD0040   3.408585e+01  -2.493526e-01   7.558080e-01   1.920078e-03   4.002155e-02 
        Q3ER   3.444295e+01  -2.380095e-01   7.603802e-01   1.920078e-03   4.023427e-02 
        Q3ER   3.480005e+01  -2.105521e-01   6.974486e-01   1.920078e-03   4.131746e-02 
    CSRD0041   3.498595e+01  -1.923423e-01   6.479432e-01   1.920078e-03   4.220935e-02 
         M9E   3.498595e+01  -1.923423e-01   6.479432e-01   1.920078e-03   4.220935e-02 
    CSRD0042   3.519850e+01  -1.715209e-01   5.913380e-01   1.920078e-03   4.322916e-02 
         S1E   3.532350e+01  -1.592762e-01   5.569978e-01   1.920078e-03   4.382889e-02 
         S1E   3.544850e+01  -1.470316e-01   5.207530e-01   1.920078e-03   4.442862e-02 
    CSRD0043   3.555130e+01  -1.369615e-01   4.902408e-01   1.920078e-03   4.492184e-02 
    CSRD0044   3.565130e+01  -1.271658e-01   4.605597e-01   1.920078e-03   4.540162e-02 
        Q2ER   3.615130e+01  -8.482811e-02   3.434932e-01   1.920078e-03   4.720699e-02 
        Q2ER   3.665130e+01  -5.264980e-02   2.778242e-01   1.920078e-03   4.824786e-02 
    CSRD0045   3.684490e+01  -4.163020e-02   2.606339e-01   1.920078e-03   4.856148e-02 
      MSEP2E   3.684490e+01  -4.163020e-02   2.606339e-01   1.920078e-03   4.856148e-02 
         B2E   3.866980e+01   3.228870e-02   1.286137e-01   1.909613e-03   4.391784e-02 
       CB2RE   3.866980e+01   3.228870e-02   1.286137e-01   1.909613e-03   4.391784e-02 
    CSRD0046   3.893275e+01   3.862753e-02   1.139019e-01   1.909613e-03   4.399424e-02 
        XC4E   3.906275e+01   4.176138e-02   1.066285e-01   1.909613e-03   4.403202e-02 
        XC4E   3.919275e+01   4.489524e-02   9.935518e-02   1.909613e-03   4.406979e-02 
    CSRD0047   3.930675e+01   4.764339e-02   9.297700e-02   1.909613e-03   4.410291e-02 
        YC4E   3.943675e+01   5.077724e-02   8.570363e-02   1.909613e-03   4.414069e-02 
        YC4E   3.956675e+01   5.391109e-02   7.843026e-02   1.909613e-03   4.417846e-02 
    CSRD0048   4.075191e+01   8.248124e-02   1.212177e-02   1.909613e-03   4.452282e-02 
    CSRD0049   4.075191e+01   8.248127e-02   1.212171e-02   1.909613e-03   4.452282e-02 
       WIG1E   4.099591e+01   8.836303e-02  -1.529650e-03   1.909868e-03   4.459372e-02 
    CSRD0050   4.112244e+01   9.141286e-02  -8.608379e-03   1.909868e-03   4.463087e-02 
       WIG2E   4.161044e+01   1.031748e-01  -3.590960e-02   1.905744e-03   4.477725e-02 
    CSRD0051   4.173696e+01   1.062240e-01  -4.298761e-02   1.905744e-03   4.481438e-02 
       WIG1E   4.198096e+01   1.121041e-01  -5.663696e-02   1.905999e-03   4.488524e-02 
    CSRD0052   4.198097e+01   1.121041e-01  -5.663702e-02   1.905999e-03   4.488524e-02 
    CSRD0053   4.216624e+01   1.165688e-01  -6.700112e-02   1.905999e-03   4.493903e-02 
    P202432T   4.216624e+01   1.165688e-01  -6.700112e-02   1.905999e-03   4.493903e-02 
    CSRD0054   4.246116e+01   1.236753e-01  -8.349794e-02   1.905999e-03   4.502465e-02 
        Q1ER   4.275926e+01   1.273990e-01  -9.428507e-02   1.905999e-03   4.505468e-02 
        Q1ER   4.305736e+01   1.241306e-01  -9.293758e-02   1.905999e-03   4.507939e-02 
    CSRD0055   4.323604e+01   1.200928e-01  -8.849114e-02   1.905999e-03   4.512502e-02 
        M11E   4.323604e+01   1.200928e-01  -8.849114e-02   1.905999e-03   4.512502e-02 
    CSRD0056   4.415226e+01   9.938807e-02  -6.569151e-02   1.905999e-03   4.535896e-02 
    T202452T   4.415226e+01   9.938807e-02  -6.569151e-02   1.905999e-03   4.535896e-02 
    CSRD0057   4.802071e+01   1.196861e-02   3.057315e-02   1.905999e-03   4.634671e-02 
        B1RE   4.908380e+01  -4.328204e-05   4.501881e-02   1.995489e-03   4.733620e-02 
