Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.217585e-01   5.056615e-02   1.377800e-03   4.008915e-02 
    CSRD0026   2.361640e+01   1.157848e-01   7.169601e-02   1.377800e-03   4.016697e-02 
         B3E   2.414510e+01   1.047130e-01   1.176883e-01   2.500012e-03   4.125759e-02 
       CB3LE   2.414510e+01   1.047130e-01   1.176883e-01   2.500012e-03   4.125759e-02 
    CSRD0027   2.435026e+01   1.014650e-01   1.344959e-01   2.500012e-03   4.128330e-02 
         M6E   2.435026e+01   1.014650e-01   1.344959e-01   2.500012e-03   4.128330e-02 
    CSRD0028   2.438690e+01   1.008849e-01   1.374979e-01   2.500012e-03   4.128789e-02 
         Q6E   2.454190e+01   9.966047e-02   1.507058e-01   2.500012e-03   4.129434e-02 
         MCE   2.454190e+01   9.966047e-02   1.507058e-01   2.500012e-03   4.129434e-02 
         Q6E   2.469690e+01   1.008849e-01   1.651631e-01   2.500012e-03   4.130080e-02 
    CSRD0029   2.493870e+01   1.047130e-01   1.888629e-01   2.500012e-03   4.133110e-02 
         B3E   2.546740e+01   1.157847e-01   2.380039e-01   3.622223e-03   4.363533e-02 
       CB3RE   2.546740e+01   1.157847e-01   2.380039e-01   3.622223e-03   4.363533e-02 
    CSRD0030   2.569670e+01   1.217585e-01   2.581346e-01   3.622223e-03   4.371314e-02 
         M7E   2.569670e+01   1.217585e-01   2.581346e-01   3.622223e-03   4.371314e-02 
        DM7Q   2.569670e+01   1.217585e-01   2.581346e-01   3.622223e-03   4.371314e-02 
        Q5ER   2.591090e+01   1.282198e-01   2.779418e-01   3.622223e-03   4.381121e-02 
        Q5ER   2.612510e+01   1.365086e-01   2.998807e-01   3.622223e-03   4.397227e-02 
    CSRD0031   2.631142e+01   1.445456e-01   3.199474e-01   3.622223e-03   4.414561e-02 
        YC3E   2.637942e+01   1.474788e-01   3.272710e-01   3.622223e-03   4.420887e-02 
        YC3E   2.644742e+01   1.504120e-01   3.345945e-01   3.622223e-03   4.427214e-02 
    CSRD0032   2.660510e+01   1.572138e-01   3.515771e-01   3.622223e-03   4.441883e-02 
         S3E   2.673010e+01   1.626058e-01   3.660816e-01   3.622223e-03   4.453513e-02 
         S3E   2.685510e+01   1.679977e-01   3.827658e-01   3.622223e-03   4.465142e-02 
       D6EA2   2.685510e+01   1.679977e-01   3.827658e-01   3.622223e-03   4.465142e-02 
         M8E   2.685510e+01   1.679977e-01   3.827658e-01   3.622223e-03   4.465142e-02 
    CSRD0033   2.709480e+01   1.783372e-01   4.169424e-01   3.622223e-03   4.487442e-02 
        Q4ER   2.745190e+01   1.880831e-01   4.601056e-01   3.622223e-03   4.502265e-02 
        Q4ER   2.780900e+01   1.862294e-01   4.864328e-01   3.622223e-03   4.504336e-02 
    CSRD0034   2.803840e+01   1.812989e-01   4.975446e-01   3.622223e-03   4.509635e-02 
        Q4ER   2.839550e+01   1.681122e-01   5.048043e-01   3.622223e-03   4.535368e-02 
        Q4ER   2.875260e+01   1.445577e-01   4.912461e-01   3.622223e-03   4.614161e-02 
    CSRD0035   2.898200e+01   1.263756e-01   4.756803e-01   3.622223e-03   4.686217e-02 
        Q4ER   2.933910e+01   9.446659e-02   4.406172e-01   3.622223e-03   4.829334e-02 
        Q4ER   2.969620e+01   5.673169e-02   3.841763e-01   3.622223e-03   5.028967e-02 
    CSRD0036   2.993590e+01   2.995242e-02   3.393202e-01   3.622223e-03   5.178556e-02 
         S3E   3.006090e+01   1.598743e-02   3.159552e-01   3.622223e-03   5.256565e-02 
         S3E   3.018590e+01   2.022435e-03   2.926139e-01   3.622223e-03   5.334573e-02 
    CSRD0037   3.166135e+01  -1.628147e-01   1.713021e-02   3.622223e-03   6.255353e-02 
        XC3E   3.179135e+01  -1.773383e-01  -7.142301e-03   3.622223e-03   6.336482e-02 
        XC3E   3.192135e+01  -1.918619e-01  -3.141482e-02   3.622223e-03   6.417610e-02 
    CSRD0038   3.214255e+01  -2.165744e-01  -7.271544e-02   3.622223e-03   6.555654e-02 
         S2E   3.252355e+01  -2.591397e-01  -1.088274e-01   3.622223e-03   6.793424e-02 
         S2E   3.290455e+01  -3.017050e-01  -5.637178e-02   3.622223e-03   7.031193e-02 
    CSRD0039   3.314225e+01  -3.282608e-01   1.025347e-02   3.622223e-03   7.179534e-02 
        Q3ER   3.349935e+01  -3.575110e-01   9.839380e-02   3.622223e-03   7.304782e-02 
        Q3ER   3.385645e+01  -3.644785e-01   1.582354e-01   3.622223e-03   7.317624e-02 
    CSRD0040   3.408585e+01  -3.616282e-01   1.865161e-01   3.622223e-03   7.319395e-02 
        Q3ER   3.444295e+01  -3.459678e-01   2.131044e-01   3.622223e-03   7.359540e-02 
        Q3ER   3.480005e+01  -3.087443e-01   2.049601e-01   3.622223e-03   7.558517e-02 
    CSRD0041   3.498595e+01  -2.841017e-01   1.920225e-01   3.622223e-03   7.721850e-02 
         M9E   3.498595e+01  -2.841017e-01   1.920225e-01   3.622223e-03   7.721850e-02 
    CSRD0042   3.519850e+01  -2.559250e-01   1.772295e-01   3.622223e-03   7.908608e-02 
         S1E   3.532350e+01  -2.393548e-01   1.661782e-01   3.622223e-03   8.018437e-02 
         S1E   3.544850e+01  -2.227846e-01   1.508266e-01   3.622223e-03   8.128266e-02 
    CSRD0043   3.555130e+01  -2.091572e-01   1.365934e-01   3.622223e-03   8.218589e-02 
    CSRD0044   3.565130e+01  -1.959010e-01   1.227479e-01   3.622223e-03   8.306453e-02 
        Q2ER   3.615130e+01  -1.400333e-01   7.001557e-02   3.622223e-03   8.621809e-02 
        Q2ER   3.665130e+01  -1.009364e-01   4.260485e-02   3.622223e-03   8.776330e-02 
    CSRD0045   3.684490e+01  -8.838789e-02   3.573033e-02   3.622223e-03   8.816998e-02 
      MSEP2E   3.684490e+01  -8.838789e-02   3.573033e-02   3.622223e-03   8.816998e-02 
         B2E   3.866980e+01  -6.007313e-05   1.009591e-03   4.909613e-03   8.994985e-02 
       CB2RE   3.866980e+01  -6.007313e-05   1.009591e-03   4.909613e-03   8.994985e-02 
    CSRD0046   3.893275e+01   8.355304e-03   3.119357e-04   4.909613e-03   9.008451e-02 
        XC4E   3.906275e+01   1.251579e-02  -3.297850e-05   4.909613e-03   9.015108e-02 
        XC4E   3.919275e+01   1.667627e-02  -3.778927e-04   4.909613e-03   9.021766e-02 
    CSRD0047   3.930675e+01   2.032469e-02  -6.803559e-04   4.909613e-03   9.027604e-02 
        YC4E   3.943675e+01   2.448518e-02  -1.025270e-03   4.909613e-03   9.034262e-02 
        YC4E   3.956675e+01   2.864566e-02  -1.370184e-03   4.909613e-03   9.040919e-02 
    CSRD0048   4.075191e+01   6.657518e-02  -4.514634e-03   4.909613e-03   9.101613e-02 
    CSRD0049   4.075191e+01   6.657522e-02  -4.514637e-03   4.909613e-03   9.101614e-02 
       WIG1E   4.099591e+01   7.438393e-02  -5.161819e-03   4.909867e-03   9.114109e-02 
    CSRD0050   4.112244e+01   7.843299e-02  -5.497309e-03   4.909867e-03   9.120627e-02 
       WIG2E   4.161044e+01   9.404906e-02  -6.790441e-03   4.905744e-03   9.146076e-02 
    CSRD0051   4.173696e+01   9.809758e-02  -7.125380e-03   4.905744e-03   9.152593e-02 
       WIG1E   4.198096e+01   1.059048e-01  -7.771017e-03   4.905998e-03   9.165083e-02 
    CSRD0052   4.198097e+01   1.059048e-01  -7.771020e-03   4.905998e-03   9.165083e-02 
    CSRD0053   4.216624e+01   1.118329e-01  -8.261055e-03   4.905998e-03   9.174567e-02 
    P202432T   4.216624e+01   1.118329e-01  -8.261055e-03   4.905998e-03   9.174567e-02 
    CSRD0054   4.246116e+01   1.212687e-01  -9.041057e-03   4.905998e-03   9.189662e-02 
        Q1ER   4.275926e+01   1.267913e-01  -5.535560e-03   4.905998e-03   9.195694e-02 
        Q1ER   4.305736e+01   1.241326e-01   6.464104e-03   4.905998e-03   9.197818e-02 
    CSRD0055   4.323604e+01   1.200949e-01   1.606618e-02   4.905998e-03   9.202380e-02 
        M11E   4.323604e+01   1.200949e-01   1.606618e-02   4.905998e-03   9.202380e-02 
    CSRD0056   4.415226e+01   9.939128e-02   6.530187e-02   4.905998e-03   9.225772e-02 
    T202452T   4.415226e+01   9.939128e-02   6.530187e-02   4.905998e-03   9.225772e-02 
    CSRD0057   4.802071e+01   1.197629e-02   2.731850e-01   4.905998e-03   9.324537e-02 
        B1RE   4.908380e+01  -3.438330e-05   3.183639e-01   4.995676e-03   1.000627e-01 
