Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.093937e-01   4.230933e-02   5.945065e-04   2.841596e-02 
    CSRD0026   2.361640e+01   1.038594e-01   6.424743e-02   5.945065e-04   2.848275e-02 
         B3E   2.414510e+01   9.380094e-02   1.121077e-01   1.600012e-03   2.948653e-02 
       CB3LE   2.414510e+01   9.380094e-02   1.121077e-01   1.600012e-03   2.948653e-02 
    CSRD0027   2.435026e+01   9.094623e-02   1.296386e-01   1.600012e-03   2.950640e-02 
         M6E   2.435026e+01   9.094623e-02   1.296386e-01   1.600012e-03   2.950640e-02 
    CSRD0028   2.438690e+01   9.043635e-02   1.327698e-01   1.600012e-03   2.950994e-02 
         Q6E   2.454190e+01   8.936010e-02   1.465842e-01   1.600012e-03   2.951493e-02 
         MCE   2.454190e+01   8.936010e-02   1.465842e-01   1.600012e-03   2.951493e-02 
         Q6E   2.469690e+01   9.043634e-02   1.617728e-01   1.600012e-03   2.951991e-02 
    CSRD0029   2.493870e+01   9.380094e-02   1.867172e-01   1.600012e-03   2.954332e-02 
         B3E   2.546740e+01   1.038594e-01   2.385751e-01   2.605517e-03   3.181926e-02 
       CB3RE   2.546740e+01   1.038594e-01   2.385751e-01   2.605517e-03   3.181926e-02 
    CSRD0030   2.569670e+01   1.093937e-01   2.598860e-01   2.605517e-03   3.188605e-02 
         M7E   2.569670e+01   1.093937e-01   2.598860e-01   2.605517e-03   3.188605e-02 
        DM7Q   2.569670e+01   1.093937e-01   2.598860e-01   2.605517e-03   3.188605e-02 
        Q5ER   2.591090e+01   1.153419e-01   2.808813e-01   2.605517e-03   3.196912e-02 
        Q5ER   2.612510e+01   1.229061e-01   3.041940e-01   2.605517e-03   3.210321e-02 
    CSRD0031   2.631142e+01   1.302176e-01   3.255434e-01   2.605517e-03   3.224667e-02 
        YC3E   2.637942e+01   1.328860e-01   3.333352e-01   2.605517e-03   3.229903e-02 
        YC3E   2.644742e+01   1.355544e-01   3.411269e-01   2.605517e-03   3.235138e-02 
    CSRD0032   2.660510e+01   1.417422e-01   3.591951e-01   2.605517e-03   3.247279e-02 
         S3E   2.673010e+01   1.466474e-01   3.741548e-01   2.605517e-03   3.256904e-02 
         S3E   2.685510e+01   1.515526e-01   3.904466e-01   2.605517e-03   3.266528e-02 
       D6EA2   2.685510e+01   1.515526e-01   3.904466e-01   2.605517e-03   3.266528e-02 
         M8E   2.685510e+01   1.515526e-01   3.904466e-01   2.605517e-03   3.266528e-02 
    CSRD0033   2.709480e+01   1.609588e-01   4.230226e-01   2.605517e-03   3.284984e-02 
        Q4ER   2.745190e+01   1.700661e-01   4.634263e-01   2.605517e-03   3.297743e-02 
        Q4ER   2.780900e+01   1.690992e-01   4.864024e-01   2.605517e-03   3.299078e-02 
    CSRD0034   2.803840e+01   1.652225e-01   4.952347e-01   2.605517e-03   3.302354e-02 
        Q4ER   2.839550e+01   1.543537e-01   4.989894e-01   2.605517e-03   3.319962e-02 
        Q4ER   2.875260e+01   1.343416e-01   4.822839e-01   2.605517e-03   3.376909e-02 
    CSRD0035   2.898200e+01   1.187759e-01   4.649010e-01   2.605517e-03   3.429719e-02 
        Q4ER   2.933910e+01   9.126699e-02   4.276014e-01   2.605517e-03   3.536137e-02 
        Q4ER   2.969620e+01   5.835178e-02   3.703517e-01   2.605517e-03   3.688068e-02 
    CSRD0036   2.993590e+01   3.486534e-02   3.255028e-01   2.605517e-03   3.803131e-02 
         S3E   3.006090e+01   2.261751e-02   3.021444e-01   2.605517e-03   3.863135e-02 
         S3E   3.018590e+01   1.036968e-02   2.788192e-01   2.605517e-03   3.923139e-02 
    CSRD0037   3.166135e+01  -1.341988e-01   3.577389e-03   2.605517e-03   4.631399e-02 
        XC3E   3.179135e+01  -1.469366e-01  -2.067382e-02   2.605517e-03   4.693803e-02 
        XC3E   3.192135e+01  -1.596743e-01  -4.492502e-02   2.605517e-03   4.756207e-02 
    CSRD0038   3.214255e+01  -1.813481e-01  -8.618937e-02   2.605517e-03   4.862389e-02 
         S2E   3.252355e+01  -2.186794e-01  -1.234135e-01   2.605517e-03   5.045281e-02 
         S2E   3.290455e+01  -2.560108e-01  -7.419029e-02   2.605517e-03   5.228172e-02 
    CSRD0039   3.314225e+01  -2.793013e-01  -1.014509e-02   2.605517e-03   5.342275e-02 
        Q3ER   3.349935e+01  -3.050180e-01   7.614578e-02   2.605517e-03   5.439017e-02 
        Q3ER   3.385645e+01  -3.112946e-01   1.382475e-01   2.605517e-03   5.449141e-02 
    CSRD0040   3.408585e+01  -3.089290e-01   1.692781e-01   2.605517e-03   5.450361e-02 
        Q3ER   3.444295e+01  -2.954410e-01   2.019209e-01   2.605517e-03   5.480265e-02 
        Q3ER   3.480005e+01  -2.631234e-01   2.029656e-01   2.605517e-03   5.630288e-02 
    CSRD0041   3.498595e+01  -2.417070e-01   1.954940e-01   2.605517e-03   5.753654e-02 
         M9E   3.498595e+01  -2.417070e-01   1.954940e-01   2.605517e-03   5.753654e-02 
    CSRD0042   3.519850e+01  -2.172192e-01   1.869510e-01   2.605517e-03   5.894713e-02 
         S1E   3.532350e+01  -2.028183e-01   1.802647e-01   2.605517e-03   5.977667e-02 
         S1E   3.544850e+01  -1.884174e-01   1.705458e-01   2.605517e-03   6.060621e-02 
    CSRD0043   3.555130e+01  -1.765741e-01   1.614220e-01   2.605517e-03   6.128843e-02 
    CSRD0044   3.565130e+01  -1.650534e-01   1.525466e-01   2.605517e-03   6.195206e-02 
        Q2ER   3.615130e+01  -1.161882e-01   1.252512e-01   2.605517e-03   6.436254e-02 
        Q2ER   3.665130e+01  -8.123824e-02   1.270088e-01   2.605517e-03   6.559522e-02 
    CSRD0045   3.684490e+01  -6.981631e-02   1.326526e-01   2.605517e-03   6.593216e-02 
      MSEP2E   3.684490e+01  -6.981631e-02   1.326526e-01   2.605517e-03   6.593216e-02 
         B2E   3.866980e+01   7.894382e-03   2.158725e-01   3.457710e-03   6.211391e-02 
       CB2RE   3.866980e+01   7.894382e-03   2.158725e-01   3.457710e-03   6.211391e-02 
    CSRD0046   3.893275e+01   1.477966e-02   2.321751e-01   3.457710e-03   6.220405e-02 
        XC4E   3.906275e+01   1.818368e-02   2.402350e-01   3.457710e-03   6.224862e-02 
        XC4E   3.919275e+01   2.158770e-02   2.482949e-01   3.457710e-03   6.229319e-02 
    CSRD0047   3.930675e+01   2.457276e-02   2.553627e-01   3.457710e-03   6.233227e-02 
        YC4E   3.943675e+01   2.797678e-02   2.634226e-01   3.457710e-03   6.237683e-02 
        YC4E   3.956675e+01   3.138079e-02   2.714825e-01   3.457710e-03   6.242140e-02 
    CSRD0048   4.075191e+01   6.241391e-02   3.449612e-01   3.457710e-03   6.282770e-02 
    CSRD0049   4.075191e+01   6.241394e-02   3.449612e-01   3.457710e-03   6.282770e-02 
       WIG1E   4.099591e+01   6.880284e-02   3.600881e-01   3.457964e-03   6.291134e-02 
    CSRD0050   4.112244e+01   7.211567e-02   3.679317e-01   3.457964e-03   6.295511e-02 
       WIG2E   4.161044e+01   8.489222e-02   3.981801e-01   3.453841e-03   6.312699e-02 
    CSRD0051   4.173696e+01   8.820456e-02   4.060218e-01   3.453841e-03   6.317075e-02 
       WIG1E   4.198096e+01   9.459207e-02   4.211432e-01   3.454095e-03   6.325435e-02 
    CSRD0052   4.198097e+01   9.459209e-02   4.211433e-01   3.454095e-03   6.325435e-02 
    CSRD0053   4.216624e+01   9.944216e-02   4.326248e-01   3.454095e-03   6.331784e-02 
    P202432T   4.216624e+01   9.944216e-02   4.326248e-01   3.454095e-03   6.331784e-02 
    CSRD0054   4.246116e+01   1.071621e-01   4.509003e-01   3.454095e-03   6.341888e-02 
        Q1ER   4.275926e+01   1.116029e-01   4.587170e-01   3.454095e-03   6.345838e-02 
        Q1ER   4.305736e+01   1.092061e-01   4.452317e-01   3.454095e-03   6.347456e-02 
    CSRD0055   4.323604e+01   1.057285e-01   4.308565e-01   3.454095e-03   6.350840e-02 
        M11E   4.323604e+01   1.057285e-01   4.308565e-01   3.454095e-03   6.350840e-02 
    CSRD0056   4.415226e+01   8.789716e-02   3.571461e-01   3.454095e-03   6.368191e-02 
    T202452T   4.415226e+01   8.789716e-02   3.571461e-01   3.454095e-03   6.368191e-02 
    CSRD0057   4.802071e+01   1.260939e-02   4.592545e-02   3.454095e-03   6.441454e-02 
        B1RE   4.908380e+01   3.931288e-03  -5.159584e-02   3.595716e-03   6.445370e-02 
