Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.064818e-01   4.464309e-02   4.223084e-04   2.614371e-02 
    CSRD0026   2.361640e+01   1.010366e-01   6.998744e-02   4.223084e-04   2.620836e-02 
         B3E   2.414510e+01   9.118342e-02   1.257024e-01   1.400012e-03   2.730709e-02 
       CB3LE   2.414510e+01   9.118342e-02   1.257024e-01   1.400012e-03   2.730709e-02 
    CSRD0027   2.435026e+01   8.840837e-02   1.462808e-01   1.400012e-03   2.732586e-02 
         M6E   2.435026e+01   8.840837e-02   1.462808e-01   1.400012e-03   2.732586e-02 
    CSRD0028   2.438690e+01   8.791271e-02   1.499563e-01   1.400012e-03   2.732921e-02 
         Q6E   2.454190e+01   8.686649e-02   1.663198e-01   1.400012e-03   2.733392e-02 
         MCE   2.454190e+01   8.686649e-02   1.663198e-01   1.400012e-03   2.733392e-02 
         Q6E   2.469690e+01   8.791271e-02   1.845929e-01   1.400012e-03   2.733863e-02 
    CSRD0029   2.493870e+01   9.118342e-02   2.148039e-01   1.400012e-03   2.736076e-02 
         B3E   2.546740e+01   1.010366e-01   2.781763e-01   2.377715e-03   2.997873e-02 
       CB3RE   2.546740e+01   1.010366e-01   2.781763e-01   2.377715e-03   2.997873e-02 
    CSRD0030   2.569670e+01   1.064818e-01   3.044817e-01   2.377715e-03   3.004339e-02 
         M7E   2.569670e+01   1.064818e-01   3.044817e-01   2.377715e-03   3.004339e-02 
        DM7Q   2.569670e+01   1.064818e-01   3.044817e-01   2.377715e-03   3.004339e-02 
        Q5ER   2.591090e+01   1.123263e-01   3.304864e-01   2.377715e-03   3.012358e-02 
        Q5ER   2.612510e+01   1.197444e-01   3.595458e-01   2.377715e-03   3.025254e-02 
    CSRD0031   2.631142e+01   1.269100e-01   3.862378e-01   2.377715e-03   3.039033e-02 
        YC3E   2.637942e+01   1.295252e-01   3.959793e-01   2.377715e-03   3.044062e-02 
        YC3E   2.644742e+01   1.321404e-01   4.057208e-01   2.377715e-03   3.049090e-02 
    CSRD0032   2.660510e+01   1.382047e-01   4.283104e-01   2.377715e-03   3.060751e-02 
         S3E   2.673010e+01   1.430119e-01   4.467248e-01   2.377715e-03   3.069995e-02 
         S3E   2.685510e+01   1.478192e-01   4.662004e-01   2.377715e-03   3.079239e-02 
       D6EA2   2.685510e+01   1.478192e-01   4.662004e-01   2.377715e-03   3.079239e-02 
         M8E   2.685510e+01   1.478192e-01   4.662004e-01   2.377715e-03   3.079239e-02 
    CSRD0033   2.709480e+01   1.570377e-01   5.046104e-01   2.377715e-03   3.096966e-02 
        Q4ER   2.745190e+01   1.659841e-01   5.510847e-01   2.377715e-03   3.109264e-02 
        Q4ER   2.780900e+01   1.650983e-01   5.746984e-01   2.377715e-03   3.110521e-02 
    CSRD0034   2.803840e+01   1.613510e-01   5.821697e-01   2.377715e-03   3.113582e-02 
        Q4ER   2.839550e+01   1.507964e-01   5.811399e-01   2.377715e-03   3.130199e-02 
        Q4ER   2.875260e+01   1.313092e-01   5.545740e-01   2.377715e-03   3.184203e-02 
    CSRD0035   2.898200e+01   1.161423e-01   5.293424e-01   2.377715e-03   3.234341e-02 
        Q4ER   2.933910e+01   8.932610e-02   4.779656e-01   2.377715e-03   3.335471e-02 
        Q4ER   2.969620e+01   5.721857e-02   4.035410e-01   2.377715e-03   3.480039e-02 
    CSRD0036   2.993590e+01   3.430245e-02   3.463537e-01   2.377715e-03   3.589582e-02 
         S3E   3.006090e+01   2.235203e-02   3.165554e-01   2.377715e-03   3.646707e-02 
         S3E   3.018590e+01   1.040161e-02   2.867843e-01   2.377715e-03   3.703832e-02 
    CSRD0037   3.166135e+01  -1.306563e-01  -6.455640e-02   2.377715e-03   4.378112e-02 
        XC3E   3.179135e+01  -1.430848e-01  -9.551258e-02   2.377715e-03   4.437522e-02 
        XC3E   3.192135e+01  -1.555132e-01  -1.264688e-01   2.377715e-03   4.496932e-02 
    CSRD0038   3.214255e+01  -1.766607e-01  -1.791419e-01   2.377715e-03   4.598021e-02 
         S2E   3.252355e+01  -2.130855e-01  -2.356983e-01   2.377715e-03   4.772138e-02 
         S2E   3.290455e+01  -2.495104e-01  -2.049641e-01   2.377715e-03   4.946254e-02 
    CSRD0039   3.314225e+01  -2.722353e-01  -1.521198e-01   2.377715e-03   5.054883e-02 
        Q3ER   3.349935e+01  -2.973366e-01  -7.771978e-02   2.377715e-03   5.147040e-02 
        Q3ER   3.385645e+01  -3.034874e-01  -1.721549e-02   2.377715e-03   5.156716e-02 
    CSRD0040   3.408585e+01  -3.012015e-01   1.615615e-02   2.377715e-03   5.157855e-02 
        Q3ER   3.444295e+01  -2.880827e-01   5.752761e-02   2.377715e-03   5.186165e-02 
        Q3ER   3.480005e+01  -2.566033e-01   7.697011e-02   2.377715e-03   5.328515e-02 
    CSRD0041   3.498595e+01  -2.357372e-01   8.140621e-02   2.377715e-03   5.445623e-02 
         M9E   3.498595e+01  -2.357372e-01   8.140621e-02   2.377715e-03   5.445623e-02 
    CSRD0042   3.519850e+01  -2.118786e-01   8.647851e-02   2.377715e-03   5.579525e-02 
         S1E   3.532350e+01  -1.978478e-01   8.789417e-02   2.377715e-03   5.658271e-02 
         S1E   3.544850e+01  -1.838170e-01   8.645025e-02   2.377715e-03   5.737017e-02 
    CSRD0043   3.555130e+01  -1.722780e-01   8.419603e-02   2.377715e-03   5.801777e-02 
    CSRD0044   3.565130e+01  -1.610533e-01   8.200321e-02   2.377715e-03   5.864774e-02 
        Q2ER   3.615130e+01  -1.134583e-01   8.434847e-02   2.377715e-03   6.093463e-02 
        Q2ER   3.665130e+01  -7.945153e-02   1.105178e-01   2.377715e-03   6.210176e-02 
    CSRD0045   3.684490e+01  -6.834706e-02   1.250075e-01   2.377715e-03   6.242023e-02 
      MSEP2E   3.684490e+01  -6.834706e-02   1.250075e-01   2.377715e-03   6.242023e-02 
         B2E   3.866980e+01   6.371716e-03   2.915897e-01   3.230784e-03   5.736022e-02 
       CB2RE   3.866980e+01   6.371716e-03   2.915897e-01   3.230784e-03   5.736022e-02 
    CSRD0046   3.893275e+01   1.282581e-02   3.199062e-01   3.230784e-03   5.743943e-02 
        XC4E   3.906275e+01   1.601666e-02   3.339057e-01   3.230784e-03   5.747859e-02 
        XC4E   3.919275e+01   1.920750e-02   3.479051e-01   3.230784e-03   5.751775e-02 
    CSRD0047   3.930675e+01   2.200563e-02   3.601815e-01   3.230784e-03   5.755209e-02 
        YC4E   3.943675e+01   2.519647e-02   3.741809e-01   3.230784e-03   5.759124e-02 
        YC4E   3.956675e+01   2.838732e-02   3.881803e-01   3.230784e-03   5.763040e-02 
    CSRD0048   4.075191e+01   5.747702e-02   5.158077e-01   3.230784e-03   5.798741e-02 
    CSRD0049   4.075191e+01   5.747705e-02   5.158078e-01   3.230784e-03   5.798741e-02 
       WIG1E   4.099591e+01   6.346585e-02   5.420823e-01   3.231038e-03   5.806090e-02 
    CSRD0050   4.112244e+01   6.657123e-02   5.557061e-01   3.231038e-03   5.809941e-02 
       WIG2E   4.161044e+01   7.854768e-02   6.082464e-01   3.226915e-03   5.825100e-02 
    CSRD0051   4.173696e+01   8.165260e-02   6.218670e-01   3.226915e-03   5.828949e-02 
       WIG1E   4.198096e+01   8.764012e-02   6.481324e-01   3.227169e-03   5.836296e-02 
    CSRD0052   4.198097e+01   8.764014e-02   6.481325e-01   3.227169e-03   5.836296e-02 
    CSRD0053   4.216624e+01   9.218649e-02   6.680756e-01   3.227169e-03   5.841874e-02 
    P202432T   4.216624e+01   9.218649e-02   6.680756e-01   3.227169e-03   5.841874e-02 
    CSRD0054   4.246116e+01   9.942304e-02   6.998195e-01   3.227169e-03   5.850752e-02 
        Q1ER   4.275926e+01   1.036173e-01   7.132447e-01   3.227169e-03   5.854256e-02 
        Q1ER   4.305736e+01   1.014631e-01   6.892869e-01   3.227169e-03   5.855599e-02 
    CSRD0055   4.323604e+01   9.827620e-02   6.638959e-01   3.227169e-03   5.858441e-02 
        M11E   4.323604e+01   9.827620e-02   6.638959e-01   3.227169e-03   5.858441e-02 
    CSRD0056   4.415226e+01   8.193499e-02   5.337007e-01   3.227169e-03   5.873013e-02 
    T202452T   4.415226e+01   8.193499e-02   5.337007e-01   3.227169e-03   5.873013e-02 
    CSRD0057   4.802071e+01   1.293911e-02  -1.600994e-02   3.227169e-03   5.934542e-02 
        B1RE   4.908380e+01   5.990008e-03  -1.790805e-01   3.395768e-03   5.723235e-02 
