Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.282502e-01   8.469396e-02   1.818796e-03   4.765399e-02 
    CSRD0026   2.361640e+01   1.219426e-01   1.159044e-01   1.818796e-03   4.774074e-02 
         B3E   2.414510e+01   1.101012e-01   1.851362e-01   3.000012e-03   4.941863e-02 
       CB3LE   2.414510e+01   1.101012e-01   1.851362e-01   3.000012e-03   4.941863e-02 
    CSRD0027   2.435026e+01   1.065546e-01   2.109629e-01   3.000012e-03   4.944929e-02 
         M6E   2.435026e+01   1.065546e-01   2.109629e-01   3.000012e-03   4.944929e-02 
    CSRD0028   2.438690e+01   1.059212e-01   2.155759e-01   3.000012e-03   4.945476e-02 
         Q6E   2.454190e+01   1.045842e-01   2.365820e-01   3.000012e-03   4.946246e-02 
         MCE   2.454190e+01   1.045842e-01   2.365820e-01   3.000012e-03   4.946246e-02 
         Q6E   2.469690e+01   1.059212e-01   2.609571e-01   3.000012e-03   4.947015e-02 
    CSRD0029   2.493870e+01   1.101012e-01   3.019126e-01   3.000012e-03   4.950628e-02 
         B3E   2.546740e+01   1.219426e-01   3.887862e-01   4.181228e-03   5.317545e-02 
       CB3RE   2.546740e+01   1.219426e-01   3.887862e-01   4.181228e-03   5.317545e-02 
    CSRD0030   2.569670e+01   1.282502e-01   4.252807e-01   4.181228e-03   5.326221e-02 
         M7E   2.569670e+01   1.282502e-01   4.252807e-01   4.181228e-03   5.326221e-02 
        DM7Q   2.569670e+01   1.282502e-01   4.252807e-01   4.181228e-03   5.326221e-02 
        Q5ER   2.591090e+01   1.350861e-01   4.615915e-01   4.181228e-03   5.337199e-02 
        Q5ER   2.612510e+01   1.438800e-01   5.026325e-01   4.181228e-03   5.355330e-02 
    CSRD0031   2.631142e+01   1.524158e-01   5.405215e-01   4.181228e-03   5.374882e-02 
        YC3E   2.637942e+01   1.555310e-01   5.543496e-01   4.181228e-03   5.382018e-02 
        YC3E   2.644742e+01   1.586462e-01   5.681776e-01   4.181228e-03   5.389154e-02 
    CSRD0032   2.660510e+01   1.658702e-01   6.002434e-01   4.181228e-03   5.405701e-02 
         S3E   2.673010e+01   1.715967e-01   6.268282e-01   4.181228e-03   5.418818e-02 
         S3E   2.685510e+01   1.773232e-01   6.558520e-01   4.181228e-03   5.431935e-02 
       D6EA2   2.685510e+01   1.773232e-01   6.558520e-01   4.181228e-03   5.431935e-02 
         M8E   2.685510e+01   1.773232e-01   6.558520e-01   4.181228e-03   5.431935e-02 
    CSRD0033   2.709480e+01   1.883044e-01   7.139512e-01   4.181228e-03   5.457089e-02 
        Q4ER   2.745190e+01   1.984632e-01   7.829018e-01   4.181228e-03   5.473369e-02 
        Q4ER   2.780900e+01   1.959199e-01   8.143791e-01   4.181228e-03   5.476178e-02 
    CSRD0034   2.803840e+01   1.901974e-01   8.220071e-01   4.181228e-03   5.483315e-02 
        Q4ER   2.839550e+01   1.752981e-01   8.134083e-01   4.181228e-03   5.516032e-02 
        Q4ER   2.875260e+01   1.491794e-01   7.639092e-01   4.181228e-03   5.612838e-02 
    CSRD0035   2.898200e+01   1.291196e-01   7.191932e-01   4.181228e-03   5.700544e-02 
        Q4ER   2.933910e+01   9.409513e-02   6.310915e-01   4.181228e-03   5.872915e-02 
        Q4ER   2.969620e+01   5.304836e-02   5.085888e-01   4.181228e-03   6.109087e-02 
    CSRD0036   2.993590e+01   2.404658e-02   4.158868e-01   4.181228e-03   6.284536e-02 
         S3E   3.006090e+01   8.922582e-03   3.675596e-01   4.181228e-03   6.376031e-02 
         S3E   3.018590e+01  -6.201415e-03   3.192421e-01   4.181228e-03   6.467525e-02 
    CSRD0037   3.166135e+01  -1.847190e-01  -2.510714e-01   4.181228e-03   7.547485e-02 
        XC3E   3.179135e+01  -2.004480e-01  -3.013209e-01   4.181228e-03   7.642638e-02 
        XC3E   3.192135e+01  -2.161769e-01  -3.515705e-01   4.181228e-03   7.737792e-02 
    CSRD0038   3.214255e+01  -2.429404e-01  -4.370721e-01   4.181228e-03   7.899700e-02 
         S2E   3.252355e+01  -2.890383e-01  -5.480301e-01   4.181228e-03   8.178574e-02 
         S2E   3.290455e+01  -3.351363e-01  -5.678311e-01   4.181228e-03   8.457448e-02 
    CSRD0039   3.314225e+01  -3.638960e-01  -5.454875e-01   4.181228e-03   8.631434e-02 
        Q3ER   3.349935e+01  -3.955276e-01  -5.070909e-01   4.181228e-03   8.777972e-02 
        Q3ER   3.385645e+01  -4.029574e-01  -4.617437e-01   4.181228e-03   8.792823e-02 
    CSRD0040   3.408585e+01  -3.997782e-01  -4.311364e-01   4.181228e-03   8.795026e-02 
        Q3ER   3.444295e+01  -3.826489e-01  -3.829053e-01   4.181228e-03   8.842948e-02 
        Q3ER   3.480005e+01  -3.421059e-01  -3.345384e-01   4.181228e-03   9.078968e-02 
    CSRD0041   3.498595e+01  -3.152778e-01  -3.094698e-01   4.181228e-03   9.272558e-02 
         M9E   3.498595e+01  -3.152778e-01  -3.094698e-01   4.181228e-03   9.272558e-02 
    CSRD0042   3.519850e+01  -2.846021e-01  -2.808061e-01   4.181228e-03   9.493911e-02 
         S1E   3.532350e+01  -2.665623e-01  -2.668605e-01   4.181228e-03   9.624085e-02 
         S1E   3.544850e+01  -2.485225e-01  -2.582482e-01   4.181228e-03   9.754259e-02 
    CSRD0043   3.555130e+01  -2.336865e-01  -2.531640e-01   4.181228e-03   9.861315e-02 
    CSRD0044   3.565130e+01  -2.192547e-01  -2.482183e-01   4.181228e-03   9.965454e-02 
        Q2ER   3.615130e+01  -1.587901e-01  -2.260464e-01   4.181228e-03   1.033515e-01 
        Q2ER   3.665130e+01  -1.173428e-01  -2.117418e-01   4.181228e-03   1.050912e-01 
    CSRD0045   3.684490e+01  -1.042749e-01  -2.081745e-01   4.181228e-03   1.055322e-01 
      MSEP2E   3.684490e+01  -1.042749e-01  -2.081745e-01   4.181228e-03   1.055322e-01 
         B2E   3.866980e+01  -1.105248e-02  -1.444557e-01   5.909613e-03   1.139436e-01 
       CB2RE   3.866980e+01  -1.105248e-02  -1.444557e-01   5.909613e-03   1.139436e-01 
    CSRD0046   3.893275e+01  -1.931713e-03  -1.309700e-01   5.909613e-03   1.141018e-01 
        XC4E   3.906275e+01   2.577510e-03  -1.243028e-01   5.909613e-03   1.141800e-01 
        XC4E   3.919275e+01   7.086733e-03  -1.176357e-01   5.909613e-03   1.142582e-01 
    CSRD0047   3.930675e+01   1.104097e-02  -1.117891e-01   5.909613e-03   1.143268e-01 
        YC4E   3.943675e+01   1.555020e-02  -1.051219e-01   5.909613e-03   1.144050e-01 
        YC4E   3.956675e+01   2.005942e-02  -9.845472e-02   5.909613e-03   1.144832e-01 
    CSRD0048   4.075191e+01   6.116827e-02  -3.767265e-02   5.909613e-03   1.151961e-01 
    CSRD0049   4.075191e+01   6.116831e-02  -3.767260e-02   5.909613e-03   1.151961e-01 
       WIG1E   4.099591e+01   6.963160e-02  -2.515855e-02   5.909867e-03   1.153429e-01 
    CSRD0050   4.112244e+01   7.402009e-02  -1.866933e-02   5.909867e-03   1.154194e-01 
       WIG2E   4.161044e+01   9.094539e-02   6.360189e-03   5.905744e-03   1.157176e-01 
    CSRD0051   4.173696e+01   9.533337e-02   1.284994e-02   5.905744e-03   1.157941e-01 
       WIG1E   4.198096e+01   1.037952e-01   2.536548e-02   5.905998e-03   1.159408e-01 
    CSRD0052   4.198097e+01   1.037952e-01   2.536553e-02   5.905998e-03   1.159408e-01 
    CSRD0053   4.216624e+01   1.102204e-01   3.486917e-02   5.905998e-03   1.160522e-01 
    P202432T   4.216624e+01   1.102204e-01   3.486917e-02   5.905998e-03   1.160522e-01 
    CSRD0054   4.246116e+01   1.204475e-01   4.999636e-02   5.905998e-03   1.162295e-01 
        Q1ER   4.275926e+01   1.265832e-01   6.759655e-02   5.905998e-03   1.163027e-01 
        Q1ER   4.305736e+01   1.241333e-01   8.914873e-02   5.905998e-03   1.163232e-01 
    CSRD0055   4.323604e+01   1.200956e-01   1.029662e-01   5.905998e-03   1.163688e-01 
        M11E   4.323604e+01   1.200956e-01   1.029662e-01   5.905998e-03   1.163688e-01 
    CSRD0056   4.415226e+01   9.939232e-02   1.738167e-01   5.905998e-03   1.166027e-01 
    T202452T   4.415226e+01   9.939232e-02   1.738167e-01   5.905998e-03   1.166027e-01 
    CSRD0057   4.802071e+01   1.197866e-02   4.729621e-01   5.905998e-03   1.175903e-01 
        B1RE   4.908380e+01  -3.163994e-05   5.432696e-01   5.995733e-03   1.292044e-01 
