Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
        DM5Q   2.338710e+01   1.516350e-01   2.888649e-01   3.610410e-03   8.492317e-02 
         M5E   2.338710e+01   1.516350e-01   2.888649e-01   3.610410e-03   8.492317e-02 
    CSRD0026   2.361640e+01   1.439358e-01   3.639793e-01   3.610410e-03   8.505243e-02 
         B3E   2.414510e+01   1.288855e-01   5.344255e-01   5.000012e-03   8.986465e-02 
       CB3LE   2.414510e+01   1.288855e-01   5.344255e-01   5.000012e-03   8.986465e-02 
    CSRD0027   2.435026e+01   1.240938e-01   5.995328e-01   5.000012e-03   8.992061e-02 
         M6E   2.435026e+01   1.240938e-01   5.995328e-01   5.000012e-03   8.992061e-02 
    CSRD0028   2.438690e+01   1.232379e-01   6.111617e-01   5.000012e-03   8.993060e-02 
         Q6E   2.454190e+01   1.214322e-01   6.678643e-01   5.000012e-03   8.994464e-02 
         MCE   2.454190e+01   1.214322e-01   6.678643e-01   5.000012e-03   8.994464e-02 
         Q6E   2.469690e+01   1.232379e-01   7.408087e-01   5.000012e-03   8.995868e-02 
    CSRD0029   2.493870e+01   1.288855e-01   8.683163e-01   5.000012e-03   9.002463e-02 
         B3E   2.546740e+01   1.439357e-01   1.144448e+00   6.389613e-03   1.005316e-01 
       CB3RE   2.546740e+01   1.439357e-01   1.144448e+00   6.389613e-03   1.005316e-01 
    CSRD0030   2.569670e+01   1.516350e-01   1.263021e+00   6.389613e-03   1.006608e-01 
         M7E   2.569670e+01   1.516350e-01   1.263021e+00   6.389613e-03   1.006608e-01 
        DM7Q   2.569670e+01   1.516350e-01   1.263021e+00   6.389613e-03   1.006608e-01 
        Q5ER   2.591090e+01   1.600182e-01   1.382643e+00   6.389613e-03   1.008260e-01 
        Q5ER   2.612510e+01   1.708759e-01   1.521169e+00   6.389613e-03   1.011025e-01 
    CSRD0031   2.631142e+01   1.814424e-01   1.650439e+00   6.389613e-03   1.014021e-01 
        YC3E   2.637942e+01   1.852988e-01   1.697617e+00   6.389613e-03   1.015114e-01 
        YC3E   2.644742e+01   1.891551e-01   1.744796e+00   6.389613e-03   1.016208e-01 
    CSRD0032   2.660510e+01   1.980976e-01   1.854198e+00   6.389613e-03   1.018744e-01 
         S3E   2.673010e+01   2.051865e-01   1.942619e+00   6.389613e-03   1.020754e-01 
         S3E   2.685510e+01   2.122755e-01   2.034593e+00   6.389613e-03   1.022764e-01 
       D6EA2   2.685510e+01   2.122755e-01   2.034593e+00   6.389613e-03   1.022764e-01 
         M8E   2.685510e+01   2.122755e-01   2.034593e+00   6.389613e-03   1.022764e-01 
    CSRD0033   2.709480e+01   2.258692e-01   2.214526e+00   6.389613e-03   1.026618e-01 
        Q4ER   2.745190e+01   2.376017e-01   2.406680e+00   6.389613e-03   1.028891e-01 
        Q4ER   2.780900e+01   2.319323e-01   2.439863e+00   6.389613e-03   1.029696e-01 
    CSRD0034   2.803840e+01   2.227216e-01   2.408941e+00   6.389613e-03   1.031545e-01 
        Q4ER   2.839550e+01   2.004029e-01   2.281109e+00   6.389613e-03   1.038807e-01 
        Q4ER   2.875260e+01   1.634069e-01   2.000798e+00   6.389613e-03   1.058184e-01 
    CSRD0035   2.898200e+01   1.354546e-01   1.775058e+00   6.389613e-03   1.075214e-01 
        Q4ER   2.933910e+01   8.751427e-02   1.367352e+00   6.389613e-03   1.107474e-01 
        Q4ER   2.969620e+01   3.316445e-02   8.658724e-01   6.389613e-03   1.148857e-01 
    CSRD0036   2.993590e+01  -4.594607e-03   5.048277e-01   6.389613e-03   1.178598e-01 
         S3E   3.006090e+01  -2.428539e-02   3.165544e-01   6.389613e-03   1.194107e-01 
         S3E   3.018590e+01  -4.397618e-02   1.283363e-01   6.389613e-03   1.209616e-01 
    CSRD0037   3.166135e+01  -2.763984e-01  -2.092607e+00   6.389613e-03   1.392679e-01 
        XC3E   3.179135e+01  -2.968768e-01  -2.288292e+00   6.389613e-03   1.408808e-01 
        XC3E   3.192135e+01  -3.173552e-01  -2.483976e+00   6.389613e-03   1.424938e-01 
    CSRD0038   3.214255e+01  -3.522000e-01  -2.816941e+00   6.389613e-03   1.452382e-01 
         S2E   3.252355e+01  -4.122175e-01  -3.347147e+00   6.389613e-03   1.499654e-01 
         S2E   3.290455e+01  -4.722351e-01  -3.770915e+00   6.389613e-03   1.546926e-01 
    CSRD0039   3.314225e+01  -5.096791e-01  -3.995437e+00   6.389613e-03   1.576418e-01 
        Q3ER   3.349935e+01  -5.506182e-01  -4.228938e+00   6.389613e-03   1.601010e-01 
        Q3ER   3.385645e+01  -5.596464e-01  -4.249109e+00   6.389613e-03   1.603385e-01 
    CSRD0040   3.408585e+01  -5.549832e-01  -4.192837e+00   6.389613e-03   1.603859e-01 
        Q3ER   3.444295e+01  -5.317125e-01  -4.000525e+00   6.389613e-03   1.612624e-01 
        Q3ER   3.480005e+01  -4.776266e-01  -3.607029e+00   6.389613e-03   1.654602e-01 
    CSRD0041   3.498595e+01  -4.419208e-01  -3.352832e+00   6.389613e-03   1.688893e-01 
         M9E   3.498595e+01  -4.419208e-01  -3.352832e+00   6.389613e-03   1.688893e-01 
    CSRD0042   3.519850e+01  -4.010943e-01  -3.062178e+00   6.389613e-03   1.728102e-01 
         S1E   3.532350e+01  -3.770849e-01  -2.897045e+00   6.389613e-03   1.751160e-01 
         S1E   3.544850e+01  -3.530755e-01  -2.742585e+00   6.389613e-03   1.774218e-01 
    CSRD0043   3.555130e+01  -3.333301e-01  -2.619578e+00   6.389613e-03   1.793181e-01 
    CSRD0044   3.565130e+01  -3.141226e-01  -2.499921e+00   6.389613e-03   1.811628e-01 
        Q2ER   3.615130e+01  -2.349859e-01  -2.022369e+00   6.389613e-03   1.875118e-01 
        Q2ER   3.665130e+01  -1.839919e-01  -1.758602e+00   6.389613e-03   1.901625e-01 
    CSRD0045   3.684490e+01  -1.688149e-01  -1.693921e+00   6.389613e-03   1.907574e-01 
      MSEP2E   3.684490e+01  -1.688149e-01  -1.693921e+00   6.389613e-03   1.907574e-01 
         B2E   3.866980e+01  -5.571450e-02  -1.054087e+00   9.909612e-03   2.395914e-01 
       CB2RE   3.866980e+01  -5.571450e-02  -1.054087e+00   9.909612e-03   2.395914e-01 
    CSRD0046   3.893275e+01  -4.372900e-02  -9.575908e-01   9.909612e-03   2.398646e-01 
        XC4E   3.906275e+01  -3.780348e-02  -9.098841e-01   9.909612e-03   2.399996e-01 
        XC4E   3.919275e+01  -3.187797e-02  -8.621774e-01   9.909612e-03   2.401347e-01 
    CSRD0047   3.930675e+01  -2.668174e-02  -8.203423e-01   9.909612e-03   2.402531e-01 
        YC4E   3.943675e+01  -2.075623e-02  -7.726356e-01   9.909612e-03   2.403882e-01 
        YC4E   3.956675e+01  -1.483071e-02  -7.249288e-01   9.909612e-03   2.405232e-01 
    CSRD0048   4.075191e+01   3.918995e-02  -2.900051e-01   9.909612e-03   2.417544e-01 
    CSRD0049   4.075191e+01   3.919000e-02  -2.900047e-01   9.909612e-03   2.417544e-01 
       WIG1E   4.099591e+01   5.031162e-02  -2.004619e-01   9.909866e-03   2.420078e-01 
    CSRD0050   4.112244e+01   5.607861e-02  -1.540296e-01   9.909866e-03   2.421396e-01 
       WIG2E   4.161044e+01   7.832091e-02   2.505967e-02   9.905743e-03   2.426512e-01 
    CSRD0051   4.173696e+01   8.408748e-02   7.149279e-02   9.905743e-03   2.427830e-01 
       WIG1E   4.198096e+01   9.520792e-02   1.610378e-01   9.905997e-03   2.430364e-01 
    CSRD0052   4.198097e+01   9.520796e-02   1.610382e-01   9.905997e-03   2.430364e-01 
    CSRD0053   4.216624e+01   1.036519e-01   2.290328e-01   9.905997e-03   2.432288e-01 
    P202432T   4.216624e+01   1.036519e-01   2.290328e-01   9.905997e-03   2.432288e-01 
    CSRD0054   4.246116e+01   1.170924e-01   3.372617e-01   9.905997e-03   2.435351e-01 
        Q1ER   4.275926e+01   1.257294e-01   4.363666e-01   9.905997e-03   2.436742e-01 
        Q1ER   4.305736e+01   1.241358e-01   5.101249e-01   9.905997e-03   2.436934e-01 
    CSRD0055   4.323604e+01   1.200984e-01   5.454371e-01   9.905997e-03   2.437390e-01 
        M11E   4.323604e+01   1.200984e-01   5.454371e-01   9.905997e-03   2.437390e-01 
    CSRD0056   4.415226e+01   9.939619e-02   7.265048e-01   9.905997e-03   2.439729e-01 
    T202452T   4.415226e+01   9.939619e-02   7.265048e-01   9.905997e-03   2.439729e-01 
    CSRD0057   4.802071e+01   1.198709e-02   1.491009e+00   9.905997e-03   2.449604e-01 
        B1RE   4.908380e+01  -2.195750e-05   1.689451e+00   9.995937e-03   2.810198e-01 
