Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.461474e-01   2.259194e-01   3.159389e-03   7.461817e-02 
    CSRD0026   2.361640e+01   1.387712e-01   2.887189e-01   3.159389e-03   7.473681e-02 
         B3E   2.414510e+01   1.244658e-01   4.307746e-01   4.500012e-03   7.861406e-02 
       CB3LE   2.414510e+01   1.244658e-01   4.307746e-01   4.500012e-03   7.861406e-02 
    CSRD0027   2.435026e+01   1.199631e-01   4.848639e-01   4.500012e-03   7.866347e-02 
         M6E   2.435026e+01   1.199631e-01   4.848639e-01   4.500012e-03   7.866347e-02 
    CSRD0028   2.438690e+01   1.191589e-01   4.945248e-01   4.500012e-03   7.867229e-02 
         Q6E   2.454190e+01   1.174620e-01   5.410221e-01   4.500012e-03   7.868469e-02 
         MCE   2.454190e+01   1.174620e-01   5.410221e-01   4.500012e-03   7.868469e-02 
         Q6E   2.469690e+01   1.191589e-01   5.997489e-01   4.500012e-03   7.869709e-02 
    CSRD0029   2.493870e+01   1.244658e-01   7.017209e-01   4.500012e-03   7.875532e-02 
         B3E   2.546740e+01   1.387711e-01   9.220165e-01   5.840635e-03   8.725354e-02 
       CB3RE   2.546740e+01   1.387711e-01   9.220165e-01   5.840635e-03   8.725354e-02 
    CSRD0030   2.569670e+01   1.461473e-01   1.016373e+00   5.840635e-03   8.737218e-02 
         M7E   2.569670e+01   1.461473e-01   1.016373e+00   5.840635e-03   8.737218e-02 
        DM7Q   2.569670e+01   1.461473e-01   1.016373e+00   5.840635e-03   8.737218e-02 
        Q5ER   2.591090e+01   1.541676e-01   1.111344e+00   5.840635e-03   8.752334e-02 
        Q5ER   2.612510e+01   1.645344e-01   1.220882e+00   5.840635e-03   8.777535e-02 
    CSRD0031   2.631142e+01   1.746157e-01   1.322921e+00   5.840635e-03   8.804808e-02 
        YC3E   2.637942e+01   1.782949e-01   1.360161e+00   5.840635e-03   8.814762e-02 
        YC3E   2.644742e+01   1.819742e-01   1.397402e+00   5.840635e-03   8.824715e-02 
    CSRD0032   2.660510e+01   1.905060e-01   1.483758e+00   5.840635e-03   8.847797e-02 
         S3E   2.673010e+01   1.972694e-01   1.553775e+00   5.840635e-03   8.866094e-02 
         S3E   2.685510e+01   2.040328e-01   1.627061e+00   5.840635e-03   8.884391e-02 
       D6EA2   2.685510e+01   2.040328e-01   1.627061e+00   5.840635e-03   8.884391e-02 
         M8E   2.685510e+01   2.040328e-01   1.627061e+00   5.840635e-03   8.884391e-02 
    CSRD0033   2.709480e+01   2.170022e-01   1.770873e+00   5.840635e-03   8.919478e-02 
        Q4ER   2.745190e+01   2.284061e-01   1.927709e+00   5.840635e-03   8.940670e-02 
        Q4ER   2.780900e+01   2.236240e-01   1.964028e+00   5.840635e-03   8.946945e-02 
    CSRD0034   2.803840e+01   2.153641e-01   1.947617e+00   5.840635e-03   8.961815e-02 
        Q4ER   2.839550e+01   1.950275e-01   1.860799e+00   5.840635e-03   9.022256e-02 
        Q4ER   2.875260e+01   1.608704e-01   1.655853e+00   5.840635e-03   9.187521e-02 
    CSRD0035   2.898200e+01   1.349595e-01   1.488470e+00   5.840635e-03   9.333854e-02 
        Q4ER   2.933910e+01   9.032031e-02   1.182533e+00   5.840635e-03   9.613624e-02 
        Q4ER   2.969620e+01   3.928061e-02   7.991579e-01   5.840635e-03   9.978630e-02 
    CSRD0036   2.993590e+01   3.664795e-03   5.208683e-01   5.840635e-03   1.024323e-01 
         S3E   3.006090e+01  -1.490832e-02   3.757454e-01   5.840635e-03   1.038121e-01 
         S3E   3.018590e+01  -3.348144e-02   2.306461e-01   5.840635e-03   1.051920e-01 
    CSRD0037   3.166135e+01  -2.527111e-01  -1.481670e+00   5.840635e-03   1.214791e-01 
        XC3E   3.179135e+01  -2.720271e-01  -1.632540e+00   5.840635e-03   1.229141e-01 
        XC3E   3.192135e+01  -2.913432e-01  -1.783410e+00   5.840635e-03   1.243492e-01 
    CSRD0038   3.214255e+01  -3.242102e-01  -2.040121e+00   5.840635e-03   1.267909e-01 
         S2E   3.252355e+01  -3.808210e-01  -2.440832e+00   5.840635e-03   1.309967e-01 
         S2E   3.290455e+01  -4.374319e-01  -2.739172e+00   5.840635e-03   1.352025e-01 
    CSRD0039   3.314225e+01  -4.727506e-01  -2.886826e+00   5.840635e-03   1.378264e-01 
        Q3ER   3.349935e+01  -5.114297e-01  -3.036147e+00   5.840635e-03   1.400204e-01 
        Q3ER   3.385645e+01  -5.201188e-01  -3.037271e+00   5.840635e-03   1.402352e-01 
    CSRD0040   3.408585e+01  -5.158626e-01  -2.990115e+00   5.840635e-03   1.402747e-01 
        Q3ER   3.444295e+01  -4.941770e-01  -2.844744e+00   5.840635e-03   1.410377e-01 
        Q3ER   3.480005e+01  -4.435130e-01  -2.561394e+00   5.840635e-03   1.447219e-01 
    CSRD0041   3.498595e+01  -4.100419e-01  -2.380084e+00   5.840635e-03   1.477352e-01 
         M9E   3.498595e+01  -4.100419e-01  -2.380084e+00   5.840635e-03   1.477352e-01 
    CSRD0042   3.519850e+01  -3.717705e-01  -2.172771e+00   5.840635e-03   1.511806e-01 
         S1E   3.532350e+01  -3.492638e-01  -2.055831e+00   5.840635e-03   1.532068e-01 
         S1E   3.544850e+01  -3.267570e-01  -1.948046e+00   5.840635e-03   1.552330e-01 
    CSRD0043   3.555130e+01  -3.082474e-01  -1.862850e+00   5.840635e-03   1.568994e-01 
    CSRD0044   3.565130e+01  -2.902420e-01  -1.779975e+00   5.840635e-03   1.585204e-01 
        Q2ER   3.615130e+01  -2.158053e-01  -1.448198e+00   5.840635e-03   1.641346e-01 
        Q2ER   3.665130e+01  -1.672143e-01  -1.263761e+00   5.840635e-03   1.665377e-01 
    CSRD0045   3.684490e+01  -1.525681e-01  -1.218344e+00   5.840635e-03   1.670917e-01 
      MSEP2E   3.684490e+01  -1.525681e-01  -1.218344e+00   5.840635e-03   1.670917e-01 
         B2E   3.866980e+01  -4.447072e-02  -7.601017e-01   8.909612e-03   2.029970e-01 
       CB2RE   3.866980e+01  -4.447072e-02  -7.601017e-01   8.909612e-03   2.029970e-01 
    CSRD0046   3.893275e+01  -3.320623e-02  -6.897712e-01   8.909612e-03   2.032382e-01 
        XC4E   3.906275e+01  -2.763717e-02  -6.550005e-01   8.909612e-03   2.033575e-01 
        XC4E   3.919275e+01  -2.206811e-02  -6.202297e-01   8.909612e-03   2.034768e-01 
    CSRD0047   3.930675e+01  -1.718448e-02  -5.897385e-01   8.909612e-03   2.035814e-01 
        YC4E   3.943675e+01  -1.161542e-02  -5.549677e-01   8.909612e-03   2.037007e-01 
        YC4E   3.956675e+01  -6.046359e-03  -5.201970e-01   8.909612e-03   2.038200e-01 
    CSRD0048   4.075191e+01   4.472460e-02  -2.032055e-01   8.909612e-03   2.049075e-01 
    CSRD0049   4.075191e+01   4.472465e-02  -2.032052e-01   8.909612e-03   2.049075e-01 
       WIG1E   4.099591e+01   5.517721e-02  -1.379425e-01   8.909867e-03   2.051314e-01 
    CSRD0050   4.112244e+01   6.059726e-02  -1.041006e-01   8.909867e-03   2.052478e-01 
       WIG2E   4.161044e+01   8.150135e-02   2.642767e-02   8.905743e-03   2.057002e-01 
    CSRD0051   4.173696e+01   8.692095e-02   6.027026e-02   8.905743e-03   2.058167e-01 
       WIG1E   4.198096e+01   9.737226e-02   1.255349e-01   8.905997e-03   2.060405e-01 
    CSRD0052   4.198097e+01   9.737230e-02   1.255351e-01   8.905997e-03   2.060405e-01 
    CSRD0053   4.216624e+01   1.053081e-01   1.750928e-01   8.905997e-03   2.062105e-01 
    P202432T   4.216624e+01   1.053081e-01   1.750928e-01   8.905997e-03   2.062105e-01 
    CSRD0054   4.246116e+01   1.179398e-01   2.539751e-01   8.905997e-03   2.064810e-01 
        Q1ER   4.275926e+01   1.259456e-01   3.275058e-01   8.905997e-03   2.066015e-01 
        Q1ER   4.305736e+01   1.241352e-01   3.852626e-01   8.905997e-03   2.066206e-01 
    CSRD0055   4.323604e+01   1.200977e-01   4.141929e-01   8.905997e-03   2.066663e-01 
        M11E   4.323604e+01   1.200977e-01   4.141929e-01   8.905997e-03   2.066663e-01 
    CSRD0056   4.415226e+01   9.939526e-02   5.625363e-01   8.905997e-03   2.069002e-01 
    T202452T   4.415226e+01   9.939526e-02   5.625363e-01   8.905997e-03   2.069002e-01 
    CSRD0057   4.802071e+01   1.198515e-02   1.188872e+00   8.905997e-03   2.078877e-01 
        B1RE   4.908380e+01  -2.417380e-05   1.349270e+00   8.995890e-03   2.366920e-01 
