Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.122358e-01   4.033116e-02   7.673710e-04   3.079980e-02 
    CSRD0026   2.361640e+01   1.066146e-01   5.965109e-02   7.673710e-04   3.086870e-02 
         B3E   2.414510e+01   9.635574e-02   1.014738e-01   1.800012e-03   3.179851e-02 
       CB3LE   2.414510e+01   9.635574e-02   1.014738e-01   1.800012e-03   3.179851e-02 
    CSRD0027   2.435026e+01   9.342327e-02   1.166622e-01   1.800012e-03   3.181947e-02 
         M6E   2.435026e+01   9.342327e-02   1.166622e-01   1.800012e-03   3.181947e-02 
    CSRD0028   2.438690e+01   9.289950e-02   1.193750e-01   1.800012e-03   3.182321e-02 
         Q6E   2.454190e+01   9.179393e-02   1.312217e-01   1.800012e-03   3.182847e-02 
         MCE   2.454190e+01   9.179393e-02   1.312217e-01   1.800012e-03   3.182847e-02 
         Q6E   2.469690e+01   9.289950e-02   1.440138e-01   1.800012e-03   3.183373e-02 
    CSRD0029   2.493870e+01   9.635573e-02   1.648563e-01   1.800012e-03   3.185843e-02 
         B3E   2.546740e+01   1.066146e-01   2.077467e-01   2.832653e-03   3.386896e-02 
       CB3RE   2.546740e+01   1.066146e-01   2.077467e-01   2.832653e-03   3.386896e-02 
    CSRD0030   2.569670e+01   1.122357e-01   2.251679e-01   2.832653e-03   3.393786e-02 
         M7E   2.569670e+01   1.122357e-01   2.251679e-01   2.832653e-03   3.393786e-02 
        DM7Q   2.569670e+01   1.122357e-01   2.251679e-01   2.832653e-03   3.393786e-02 
        Q5ER   2.591090e+01   1.182852e-01   2.422577e-01   2.832653e-03   3.402379e-02 
        Q5ER   2.612510e+01   1.259919e-01   2.610826e-01   2.832653e-03   3.416300e-02 
    CSRD0031   2.631142e+01   1.334459e-01   2.782568e-01   2.832653e-03   3.431210e-02 
        YC3E   2.637942e+01   1.361663e-01   2.845248e-01   2.832653e-03   3.436652e-02 
        YC3E   2.644742e+01   1.388867e-01   2.907928e-01   2.832653e-03   3.442093e-02 
    CSRD0032   2.660510e+01   1.451950e-01   3.053275e-01   2.832653e-03   3.454712e-02 
         S3E   2.673010e+01   1.501958e-01   3.176258e-01   2.832653e-03   3.464715e-02 
         S3E   2.685510e+01   1.551965e-01   3.315484e-01   2.832653e-03   3.474718e-02 
       D6EA2   2.685510e+01   1.551965e-01   3.315484e-01   2.832653e-03   3.474718e-02 
         M8E   2.685510e+01   1.551965e-01   3.315484e-01   2.832653e-03   3.474718e-02 
    CSRD0033   2.709480e+01   1.647860e-01   3.598734e-01   2.832653e-03   3.493900e-02 
        Q4ER   2.745190e+01   1.740502e-01   3.959925e-01   2.832653e-03   3.507118e-02 
        Q4ER   2.780900e+01   1.730043e-01   4.189133e-01   2.832653e-03   3.508531e-02 
    CSRD0034   2.803840e+01   1.690012e-01   4.290826e-01   2.832653e-03   3.512024e-02 
        Q4ER   2.839550e+01   1.578258e-01   4.369667e-01   2.832653e-03   3.530628e-02 
        Q4ER   2.875260e+01   1.373014e-01   4.282692e-01   2.832653e-03   3.590522e-02 
    CSRD0035   2.898200e+01   1.213464e-01   4.171805e-01   2.832653e-03   3.646006e-02 
        Q4ER   2.933910e+01   9.316135e-02   3.910651e-01   2.832653e-03   3.757717e-02 
        Q4ER   2.969620e+01   5.945782e-02   3.472755e-01   2.832653e-03   3.917010e-02 
    CSRD0036   2.993590e+01   3.541473e-02   3.120429e-01   2.832653e-03   4.037592e-02 
         S3E   3.006090e+01   2.287662e-02   2.937051e-01   2.832653e-03   4.100474e-02 
         S3E   3.018590e+01   1.033850e-02   2.754067e-01   2.832653e-03   4.163355e-02 
    CSRD0037   3.166135e+01  -1.376564e-01   5.951416e-02   2.832653e-03   4.905586e-02 
        XC3E   3.179135e+01  -1.506960e-01   4.049214e-02   2.832653e-03   4.970983e-02 
        XC3E   3.192135e+01  -1.637357e-01   2.147012e-02   2.832653e-03   5.036380e-02 
    CSRD0038   3.214255e+01  -1.859231e-01  -1.089658e-02   2.832653e-03   5.147656e-02 
         S2E   3.252355e+01  -2.241393e-01  -3.321733e-02   2.832653e-03   5.339319e-02 
         S2E   3.290455e+01  -2.623555e-01   2.980330e-02   2.832653e-03   5.530983e-02 
    CSRD0039   3.314225e+01  -2.861979e-01   1.020221e-01   2.832653e-03   5.650559e-02 
        Q3ER   3.349935e+01  -3.125153e-01   1.966597e-01   2.832653e-03   5.751884e-02 
        Q3ER   3.385645e+01  -3.189148e-01   2.589521e-01   2.832653e-03   5.762455e-02 
    CSRD0040   3.408585e+01  -3.164712e-01   2.874512e-01   2.832653e-03   5.763756e-02 
        Q3ER   3.444295e+01  -3.026229e-01   3.121918e-01   2.832653e-03   5.795258e-02 
        Q3ER   3.480005e+01  -2.694873e-01   2.978509e-01   2.832653e-03   5.952964e-02 
    CSRD0041   3.498595e+01  -2.475337e-01   2.805811e-01   2.832653e-03   6.082596e-02 
         M9E   3.498595e+01  -2.475337e-01   2.805811e-01   2.832653e-03   6.082596e-02 
    CSRD0042   3.519850e+01  -2.224317e-01   2.608345e-01   2.832653e-03   6.230819e-02 
         S1E   3.532350e+01  -2.076696e-01   2.474632e-01   2.832653e-03   6.317987e-02 
         S1E   3.544850e+01  -1.929075e-01   2.308837e-01   2.832653e-03   6.405154e-02 
    CSRD0043   3.555130e+01  -1.807672e-01   2.160522e-01   2.832653e-03   6.476841e-02 
    CSRD0044   3.565130e+01  -1.689575e-01   2.016247e-01   2.832653e-03   6.546575e-02 
        Q2ER   3.615130e+01  -1.188527e-01   1.491630e-01   2.832653e-03   6.799999e-02 
        Q2ER   3.665130e+01  -8.298213e-02   1.289402e-01   2.832653e-03   6.929838e-02 
    CSRD0045   3.684490e+01  -7.125035e-02   1.263291e-01   2.832653e-03   6.965384e-02 
      MSEP2E   3.684490e+01  -7.125035e-02   1.263291e-01   2.832653e-03   6.965384e-02 
         B2E   3.866980e+01   9.380555e-03   1.317559e-01   3.683990e-03   6.744607e-02 
       CB2RE   3.866980e+01   9.380555e-03   1.317559e-01   3.683990e-03   6.744607e-02 
    CSRD0046   3.893275e+01   1.668668e-02   1.368472e-01   3.683990e-03   6.754757e-02 
        XC4E   3.906275e+01   2.029877e-02   1.393643e-01   3.683990e-03   6.759775e-02 
        XC4E   3.919275e+01   2.391085e-02   1.418815e-01   3.683990e-03   6.764793e-02 
    CSRD0047   3.930675e+01   2.707836e-02   1.440888e-01   3.683990e-03   6.769194e-02 
        YC4E   3.943675e+01   3.069045e-02   1.466059e-01   3.683990e-03   6.774212e-02 
        YC4E   3.956675e+01   3.430253e-02   1.491230e-01   3.683990e-03   6.779230e-02 
    CSRD0048   4.075191e+01   6.723249e-02   1.720706e-01   3.683990e-03   6.824978e-02 
    CSRD0049   4.075191e+01   6.723251e-02   1.720706e-01   3.683990e-03   6.824978e-02 
       WIG1E   4.099591e+01   7.401192e-02   1.767947e-01   3.684244e-03   6.834396e-02 
    CSRD0050   4.112244e+01   7.752724e-02   1.792442e-01   3.684244e-03   6.839319e-02 
       WIG2E   4.161044e+01   9.108470e-02   1.886905e-01   3.680121e-03   6.858615e-02 
    CSRD0051   4.173696e+01   9.459949e-02   1.911393e-01   3.680121e-03   6.863536e-02 
       WIG1E   4.198096e+01   1.013774e-01   1.958616e-01   3.680375e-03   6.872950e-02 
    CSRD0052   4.198097e+01   1.013774e-01   1.958616e-01   3.680375e-03   6.872950e-02 
    CSRD0053   4.216624e+01   1.065239e-01   1.994472e-01   3.680375e-03   6.880098e-02 
    P202432T   4.216624e+01   1.065239e-01   1.994472e-01   3.680375e-03   6.880098e-02 
    CSRD0054   4.246116e+01   1.147157e-01   2.051544e-01   3.680375e-03   6.891475e-02 
        Q1ER   4.275926e+01   1.193972e-01   2.081602e-01   3.680375e-03   6.895887e-02 
        Q1ER   4.305736e+01   1.167635e-01   2.056902e-01   3.680375e-03   6.897799e-02 
    CSRD0055   4.323604e+01   1.130023e-01   2.025722e-01   3.680375e-03   6.901757e-02 
        M11E   4.323604e+01   1.130023e-01   2.025722e-01   3.680375e-03   6.901757e-02 
    CSRD0056   4.415226e+01   9.371643e-02   1.865843e-01   3.680375e-03   6.922055e-02 
    T202452T   4.415226e+01   9.371643e-02   1.865843e-01   3.680375e-03   6.922055e-02 
    CSRD0057   4.802071e+01   1.228758e-02   1.190802e-01   3.680375e-03   7.007757e-02 
        B1RE   4.908380e+01   1.921908e-03   8.854730e-02   3.795665e-03   7.254108e-02 
