Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.108235e-01   4.121438e-02   6.808549e-04   2.959338e-02 
    CSRD0026   2.361640e+01   1.052455e-01   6.173516e-02   6.808549e-04   2.966122e-02 
         B3E   2.414510e+01   9.508623e-02   1.063271e-01   1.700012e-03   3.062456e-02 
       CB3LE   2.414510e+01   9.508623e-02   1.063271e-01   1.700012e-03   3.062456e-02 
    CSRD0027   2.435026e+01   9.219240e-02   1.225899e-01   1.700012e-03   3.064497e-02 
         M6E   2.435026e+01   9.219240e-02   1.225899e-01   1.700012e-03   3.064497e-02 
    CSRD0028   2.438690e+01   9.167553e-02   1.254946e-01   1.700012e-03   3.064861e-02 
         Q6E   2.454190e+01   9.058453e-02   1.382447e-01   1.700012e-03   3.065374e-02 
         MCE   2.454190e+01   9.058453e-02   1.382447e-01   1.700012e-03   3.065374e-02 
         Q6E   2.469690e+01   9.167553e-02   1.521384e-01   1.700012e-03   3.065886e-02 
    CSRD0029   2.493870e+01   9.508623e-02   1.748676e-01   1.700012e-03   3.068291e-02 
         B3E   2.546740e+01   1.052455e-01   2.218825e-01   2.719169e-03   3.281492e-02 
       CB3RE   2.546740e+01   1.052455e-01   2.218825e-01   2.719169e-03   3.281492e-02 
    CSRD0030   2.569670e+01   1.108235e-01   2.410928e-01   2.719169e-03   3.288276e-02 
         M7E   2.569670e+01   1.108235e-01   2.410928e-01   2.719169e-03   3.288276e-02 
        DM7Q   2.569670e+01   1.108235e-01   2.410928e-01   2.719169e-03   3.288276e-02 
        Q5ER   2.591090e+01   1.168227e-01   2.599795e-01   2.719169e-03   3.296727e-02 
        Q5ER   2.612510e+01   1.244585e-01   2.808698e-01   2.719169e-03   3.310392e-02 
    CSRD0031   2.631142e+01   1.318417e-01   2.999661e-01   2.719169e-03   3.325021e-02 
        YC3E   2.637942e+01   1.345363e-01   3.069355e-01   2.719169e-03   3.330359e-02 
        YC3E   2.644742e+01   1.372309e-01   3.139049e-01   2.719169e-03   3.335698e-02 
    CSRD0032   2.660510e+01   1.434793e-01   3.300662e-01   2.719169e-03   3.348078e-02 
         S3E   2.673010e+01   1.484326e-01   3.435828e-01   2.719169e-03   3.357892e-02 
         S3E   2.685510e+01   1.533858e-01   3.585750e-01   2.719169e-03   3.367706e-02 
       D6EA2   2.685510e+01   1.533858e-01   3.585750e-01   2.719169e-03   3.367706e-02 
         M8E   2.685510e+01   1.533858e-01   3.585750e-01   2.719169e-03   3.367706e-02 
    CSRD0033   2.709480e+01   1.628842e-01   3.888023e-01   2.719169e-03   3.386525e-02 
        Q4ER   2.745190e+01   1.720704e-01   4.268132e-01   2.719169e-03   3.399515e-02 
        Q4ER   2.780900e+01   1.710638e-01   4.496835e-01   2.719169e-03   3.400888e-02 
    CSRD0034   2.803840e+01   1.671235e-01   4.591909e-01   2.719169e-03   3.404272e-02 
        Q4ER   2.839550e+01   1.561004e-01   4.651089e-01   2.719169e-03   3.422379e-02 
        Q4ER   2.875260e+01   1.358306e-01   4.526764e-01   2.719169e-03   3.480798e-02 
    CSRD0035   2.898200e+01   1.200691e-01   4.386654e-01   2.719169e-03   3.534946e-02 
        Q4ER   2.933910e+01   9.222002e-02   4.073748e-01   2.719169e-03   3.644010e-02 
        Q4ER   2.969620e+01   5.890822e-02   3.573885e-01   2.719169e-03   3.799623e-02 
    CSRD0036   2.993590e+01   3.514173e-02   3.177380e-01   2.719169e-03   3.917447e-02 
         S3E   3.006090e+01   2.274786e-02   2.970934e-01   2.719169e-03   3.978890e-02 
         S3E   3.018590e+01   1.035399e-02   2.764851e-01   2.719169e-03   4.040333e-02 
    CSRD0037   3.166135e+01  -1.359383e-01   3.331921e-02   2.719169e-03   4.765584e-02 
        XC3E   3.179135e+01  -1.488279e-01   1.189418e-02   2.719169e-03   4.829485e-02 
        XC3E   3.192135e+01  -1.617175e-01  -9.530853e-03   2.719169e-03   4.893386e-02 
    CSRD0038   3.214255e+01  -1.836497e-01  -4.598637e-02   2.719169e-03   5.002116e-02 
         S2E   3.252355e+01  -2.214262e-01  -7.512648e-02   2.719169e-03   5.189395e-02 
         S2E   3.290455e+01  -2.592027e-01  -1.834144e-02   2.719169e-03   5.376674e-02 
    CSRD0039   3.314225e+01  -2.827709e-01   5.021605e-02   2.719169e-03   5.493514e-02 
        Q3ER   3.349935e+01  -3.087898e-01   1.411757e-01   2.719169e-03   5.592549e-02 
        Q3ER   3.385645e+01  -3.151283e-01   2.035625e-01   2.719169e-03   5.602896e-02 
    CSRD0040   3.408585e+01  -3.127234e-01   2.333474e-01   2.719169e-03   5.604157e-02 
        Q3ER   3.444295e+01  -2.990542e-01   2.619105e-01   2.719169e-03   5.634859e-02 
        Q3ER   3.480005e+01  -2.663250e-01   2.548229e-01   2.719169e-03   5.788723e-02 
    CSRD0041   3.498595e+01  -2.446384e-01   2.421466e-01   2.719169e-03   5.915223e-02 
         M9E   3.498595e+01  -2.446384e-01   2.421466e-01   2.719169e-03   5.915223e-02 
    CSRD0042   3.519850e+01  -2.198415e-01   2.276524e-01   2.719169e-03   6.059864e-02 
         S1E   3.532350e+01  -2.052589e-01   2.174183e-01   2.719169e-03   6.144924e-02 
         S1E   3.544850e+01  -1.906763e-01   2.040641e-01   2.719169e-03   6.229985e-02 
    CSRD0043   3.555130e+01  -1.786836e-01   1.919180e-01   2.719169e-03   6.299939e-02 
    CSRD0044   3.565130e+01  -1.670175e-01   1.801026e-01   2.719169e-03   6.367988e-02 
        Q2ER   3.615130e+01  -1.175287e-01   1.395697e-01   2.719169e-03   6.615224e-02 
        Q2ER   3.665130e+01  -8.211558e-02   1.299666e-01   2.719169e-03   6.741776e-02 
    CSRD0045   3.684490e+01  -7.053776e-02   1.313878e-01   2.719169e-03   6.776395e-02 
      MSEP2E   3.684490e+01  -7.053776e-02   1.313878e-01   2.719169e-03   6.776395e-02 
         B2E   3.866980e+01   8.642059e-03   1.748137e-01   3.570931e-03   6.470323e-02 
       CB2RE   3.866980e+01   8.642059e-03   1.748137e-01   3.570931e-03   6.470323e-02 
    CSRD0046   3.893275e+01   1.573906e-02   1.853813e-01   3.570931e-03   6.479900e-02 
        XC4E   3.906275e+01   1.924776e-02   1.906059e-01   3.570931e-03   6.484635e-02 
        XC4E   3.919275e+01   2.275645e-02   1.958304e-01   3.570931e-03   6.489370e-02 
    CSRD0047   3.930675e+01   2.583330e-02   2.004120e-01   3.570931e-03   6.493523e-02 
        YC4E   3.943675e+01   2.934199e-02   2.056365e-01   3.570931e-03   6.498258e-02 
        YC4E   3.956675e+01   3.285069e-02   2.108611e-01   3.570931e-03   6.502993e-02 
    CSRD0048   4.075191e+01   6.483808e-02   2.584913e-01   3.570931e-03   6.546159e-02 
    CSRD0049   4.075191e+01   6.483811e-02   2.584913e-01   3.570931e-03   6.546159e-02 
       WIG1E   4.099591e+01   7.142347e-02   2.682968e-01   3.571185e-03   6.555046e-02 
    CSRD0050   4.112244e+01   7.483817e-02   2.733811e-01   3.571185e-03   6.559694e-02 
       WIG2E   4.161044e+01   8.800758e-02   2.929885e-01   3.567062e-03   6.577927e-02 
    CSRD0051   4.173696e+01   9.142178e-02   2.980715e-01   3.567062e-03   6.582573e-02 
       WIG1E   4.198096e+01   9.800570e-02   3.078733e-01   3.567316e-03   6.591455e-02 
    CSRD0052   4.198097e+01   9.800572e-02   3.078734e-01   3.567316e-03   6.591456e-02 
    CSRD0053   4.216624e+01   1.030049e-01   3.153158e-01   3.567316e-03   6.598200e-02 
    P202432T   4.216624e+01   1.030049e-01   3.153158e-01   3.567316e-03   6.598200e-02 
    CSRD0054   4.246116e+01   1.109623e-01   3.271621e-01   3.567316e-03   6.608935e-02 
        Q1ER   4.275926e+01   1.155241e-01   3.324555e-01   3.567316e-03   6.613114e-02 
        Q1ER   4.305736e+01   1.130081e-01   3.244217e-01   3.567316e-03   6.614877e-02 
    CSRD0055   4.323604e+01   1.093879e-01   3.156608e-01   3.567316e-03   6.618544e-02 
        M11E   4.323604e+01   1.093879e-01   3.156608e-01   3.567316e-03   6.618544e-02 
    CSRD0056   4.415226e+01   9.082477e-02   2.707383e-01   3.567316e-03   6.637349e-02 
    T202452T   4.415226e+01   9.082477e-02   2.707383e-01   3.567316e-03   6.637349e-02 
    CSRD0057   4.802071e+01   1.244749e-02   8.106634e-02   3.567316e-03   6.716748e-02 
        B1RE   4.908380e+01   2.920391e-03   1.695378e-02   3.695690e-03   6.838511e-02 
