Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.136302e-01   3.978504e-02   8.540566e-04   3.203643e-02 
    CSRD0026   2.361640e+01   1.079664e-01   5.813897e-02   8.540566e-04   3.210638e-02 
         B3E   2.414510e+01   9.760927e-02   9.773396e-02   1.900012e-03   3.301126e-02 
       CB3LE   2.414510e+01   9.760927e-02   9.773396e-02   1.900012e-03   3.301126e-02 
    CSRD0027   2.435026e+01   9.463866e-02   1.120580e-01   1.900012e-03   3.303277e-02 
         M6E   2.435026e+01   9.463866e-02   1.120580e-01   1.900012e-03   3.303277e-02 
    CSRD0028   2.438690e+01   9.410807e-02   1.146164e-01   1.900012e-03   3.303661e-02 
         Q6E   2.454190e+01   9.298813e-02   1.257358e-01   1.900012e-03   3.304201e-02 
         MCE   2.454190e+01   9.298813e-02   1.257358e-01   1.900012e-03   3.304201e-02 
         Q6E   2.469690e+01   9.410807e-02   1.376395e-01   1.900012e-03   3.304741e-02 
    CSRD0029   2.493870e+01   9.760927e-02   1.569600e-01   1.900012e-03   3.307276e-02 
         B3E   2.546740e+01   1.079664e-01   1.965228e-01   2.945967e-03   3.498749e-02 
       CB3RE   2.546740e+01   1.079664e-01   1.965228e-01   2.945967e-03   3.498749e-02 
    CSRD0030   2.569670e+01   1.136302e-01   2.125006e-01   2.945967e-03   3.505744e-02 
         M7E   2.569670e+01   1.136302e-01   2.125006e-01   2.945967e-03   3.505744e-02 
        DM7Q   2.569670e+01   1.136302e-01   2.125006e-01   2.945967e-03   3.505744e-02 
        Q5ER   2.591090e+01   1.197294e-01   2.281403e-01   2.945967e-03   3.514479e-02 
        Q5ER   2.612510e+01   1.275060e-01   2.452970e-01   2.945967e-03   3.528654e-02 
    CSRD0031   2.631142e+01   1.350299e-01   2.609186e-01   2.945967e-03   3.543845e-02 
        YC3E   2.637942e+01   1.377758e-01   2.666199e-01   2.945967e-03   3.549389e-02 
        YC3E   2.644742e+01   1.405217e-01   2.723212e-01   2.945967e-03   3.554933e-02 
    CSRD0032   2.660510e+01   1.468892e-01   2.855419e-01   2.945967e-03   3.567790e-02 
         S3E   2.673010e+01   1.519368e-01   2.968722e-01   2.945967e-03   3.577981e-02 
         S3E   2.685510e+01   1.569845e-01   3.099807e-01   2.945967e-03   3.588173e-02 
       D6EA2   2.685510e+01   1.569845e-01   3.099807e-01   2.945967e-03   3.588173e-02 
         M8E   2.685510e+01   1.569845e-01   3.099807e-01   2.945967e-03   3.588173e-02 
    CSRD0033   2.709480e+01   1.666638e-01   3.368986e-01   2.945967e-03   3.607716e-02 
        Q4ER   2.745190e+01   1.760050e-01   3.716793e-01   2.945967e-03   3.621162e-02 
        Q4ER   2.780900e+01   1.749203e-01   3.948172e-01   2.945967e-03   3.622615e-02 
    CSRD0034   2.803840e+01   1.708552e-01   4.056276e-01   2.945967e-03   3.626217e-02 
        Q4ER   2.839550e+01   1.595294e-01   4.152483e-01   2.945967e-03   3.645319e-02 
        Q4ER   2.875260e+01   1.387536e-01   4.096742e-01   2.945967e-03   3.706686e-02 
    CSRD0035   2.898200e+01   1.226076e-01   4.009991e-01   2.945967e-03   3.763507e-02 
        Q4ER   2.933910e+01   9.409085e-02   3.791171e-01   2.945967e-03   3.877861e-02 
        Q4ER   2.969620e+01   6.000052e-02   3.403235e-01   2.945967e-03   4.040831e-02 
    CSRD0036   2.993590e+01   3.568430e-02   3.086311e-01   2.945967e-03   4.164168e-02 
         S3E   3.006090e+01   2.300376e-02   2.921424e-01   2.945967e-03   4.228487e-02 
         S3E   3.018590e+01   1.032321e-02   2.756965e-01   2.945967e-03   4.292805e-02 
    CSRD0037   3.166135e+01  -1.393529e-01   8.167612e-02   2.945967e-03   5.051995e-02 
        XC3E   3.179135e+01  -1.525407e-01   6.458124e-02   2.945967e-03   5.118886e-02 
        XC3E   3.192135e+01  -1.657284e-01   4.748635e-02   2.945967e-03   5.185778e-02 
    CSRD0038   3.214255e+01  -1.881679e-01   1.839875e-02   2.945967e-03   5.299596e-02 
         S2E   3.252355e+01  -2.268182e-01   1.479815e-03   2.945967e-03   5.495638e-02 
         S2E   3.290455e+01  -2.654685e-01   6.926085e-02   2.945967e-03   5.691681e-02 
    CSRD0039   3.314225e+01  -2.895819e-01   1.441985e-01   2.945967e-03   5.813989e-02 
        Q3ER   3.349935e+01  -3.161939e-01   2.414217e-01   2.945967e-03   5.917602e-02 
        Q3ER   3.385645e+01  -3.226537e-01   3.032135e-01   2.945967e-03   5.928396e-02 
    CSRD0040   3.408585e+01  -3.201719e-01   3.303945e-01   2.945967e-03   5.929738e-02 
        Q3ER   3.444295e+01  -3.061468e-01   3.516198e-01   2.945967e-03   5.962039e-02 
        Q3ER   3.480005e+01  -2.726098e-01   3.310273e-01   2.945967e-03   6.123585e-02 
    CSRD0041   3.498595e+01  -2.503927e-01   3.098569e-01   2.945967e-03   6.256348e-02 
         M9E   3.498595e+01  -2.503927e-01   3.098569e-01   2.945967e-03   6.256348e-02 
    CSRD0042   3.519850e+01  -2.249893e-01   2.856504e-01   2.945967e-03   6.408152e-02 
         S1E   3.532350e+01  -2.100500e-01   2.696075e-01   2.945967e-03   6.497425e-02 
         S1E   3.544850e+01  -1.951107e-01   2.502678e-01   2.945967e-03   6.586698e-02 
    CSRD0043   3.555130e+01  -1.828246e-01   2.331333e-01   2.945967e-03   6.660116e-02 
    CSRD0044   3.565130e+01  -1.708732e-01   2.164654e-01   2.945967e-03   6.731534e-02 
        Q2ER   3.615130e+01  -1.201601e-01   1.535697e-01   2.945967e-03   6.991145e-02 
        Q2ER   3.665130e+01  -8.383780e-02   1.235989e-01   2.945967e-03   7.124269e-02 
    CSRD0045   3.684490e+01  -7.195397e-02   1.171881e-01   2.945967e-03   7.160742e-02 
      MSEP2E   3.684490e+01  -7.195397e-02   1.171881e-01   2.945967e-03   7.160742e-02 
         B2E   3.866980e+01   1.010976e-02   8.680722e-02   3.796884e-03   7.035094e-02 
       CB2RE   3.866980e+01   1.010976e-02   8.680722e-02   3.796884e-03   7.035094e-02 
    CSRD0046   3.893275e+01   1.762239e-02   8.673811e-02   3.796884e-03   7.045826e-02 
        XC4E   3.906275e+01   2.133656e-02   8.670393e-02   3.796884e-03   7.051131e-02 
        XC4E   3.919275e+01   2.505073e-02   8.666976e-02   3.796884e-03   7.056437e-02 
    CSRD0047   3.930675e+01   2.830777e-02   8.663980e-02   3.796884e-03   7.061090e-02 
        YC4E   3.943675e+01   3.202194e-02   8.660563e-02   3.796884e-03   7.066396e-02 
        YC4E   3.956675e+01   3.573611e-02   8.657145e-02   3.796884e-03   7.071702e-02 
    CSRD0048   4.075191e+01   6.959677e-02   8.625992e-02   3.796884e-03   7.120072e-02 
    CSRD0049   4.075191e+01   6.959680e-02   8.625992e-02   3.796884e-03   7.120072e-02 
       WIG1E   4.099591e+01   7.656781e-02   8.619573e-02   3.797139e-03   7.130030e-02 
    CSRD0050   4.112244e+01   8.018248e-02   8.616241e-02   3.797139e-03   7.135233e-02 
       WIG2E   4.161044e+01   9.412311e-02   8.603368e-02   3.793015e-03   7.155609e-02 
    CSRD0051   4.173696e+01   9.773724e-02   8.600034e-02   3.793015e-03   7.160810e-02 
       WIG1E   4.198096e+01   1.047067e-01   8.593608e-02   3.793270e-03   7.170764e-02 
    CSRD0052   4.198097e+01   1.047067e-01   8.593608e-02   3.793270e-03   7.170764e-02 
    CSRD0053   4.216624e+01   1.099987e-01   8.588729e-02   3.793270e-03   7.178321e-02 
    P202432T   4.216624e+01   1.099987e-01   8.588729e-02   3.793270e-03   7.178321e-02 
    CSRD0054   4.246116e+01   1.184220e-01   8.580963e-02   3.793270e-03   7.190351e-02 
        Q1ER   4.275926e+01   1.232215e-01   8.679920e-02   3.793270e-03   7.194998e-02 
        Q1ER   4.305736e+01   1.204716e-01   8.998150e-02   3.793270e-03   7.197063e-02 
    CSRD0055   4.323604e+01   1.165712e-01   9.250307e-02   3.793270e-03   7.201320e-02 
        M11E   4.323604e+01   1.165712e-01   9.250307e-02   3.793270e-03   7.201320e-02 
    CSRD0056   4.415226e+01   9.657173e-02   1.054327e-01   3.793270e-03   7.223148e-02 
    T202452T   4.415226e+01   9.657173e-02   1.054327e-01   3.793270e-03   7.223148e-02 
    CSRD0057   4.802071e+01   1.212968e-02   1.600243e-01   3.793270e-03   7.315309e-02 
        B1RE   4.908380e+01   9.359815e-04   1.630520e-01   3.895640e-03   7.692902e-02 
