Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.404350e-01   1.718378e-01   2.710195e-03   6.495805e-02 
    CSRD0026   2.361640e+01   1.334032e-01   2.234661e-01   2.710195e-03   6.506587e-02 
         B3E   2.414510e+01   1.198919e-01   3.397680e-01   4.000012e-03   6.812369e-02 
       CB3LE   2.414510e+01   1.198919e-01   3.397680e-01   4.000012e-03   6.812369e-02 
    CSRD0027   2.435026e+01   1.156974e-01   3.838624e-01   4.000012e-03   6.816657e-02 
         M6E   2.435026e+01   1.156974e-01   3.838624e-01   4.000012e-03   6.816657e-02 
    CSRD0028   2.438690e+01   1.149482e-01   3.917382e-01   4.000012e-03   6.817423e-02 
         Q6E   2.454190e+01   1.133673e-01   4.290782e-01   4.000012e-03   6.818499e-02 
         MCE   2.454190e+01   1.133673e-01   4.290782e-01   4.000012e-03   6.818499e-02 
         Q6E   2.469690e+01   1.149482e-01   4.752159e-01   4.000012e-03   6.819575e-02 
    CSRD0029   2.493870e+01   1.198919e-01   5.546755e-01   4.000012e-03   6.824629e-02 
         B3E   2.546740e+01   1.334032e-01   7.257445e-01   5.289829e-03   7.496916e-02 
       CB3RE   2.546740e+01   1.334032e-01   7.257445e-01   5.289829e-03   7.496916e-02 
    CSRD0030   2.569670e+01   1.404350e-01   7.987526e-01   5.289829e-03   7.507698e-02 
         M7E   2.569670e+01   1.404350e-01   7.987526e-01   5.289829e-03   7.507698e-02 
        DM7Q   2.569670e+01   1.404350e-01   7.987526e-01   5.289829e-03   7.507698e-02 
        Q5ER   2.591090e+01   1.480719e-01   8.720359e-01   5.289829e-03   7.521402e-02 
        Q5ER   2.612510e+01   1.579269e-01   9.561609e-01   5.289829e-03   7.544174e-02 
    CSRD0031   2.631142e+01   1.675041e-01   1.034364e+00   5.289829e-03   7.568788e-02 
        YC3E   2.637942e+01   1.709994e-01   1.062906e+00   5.289829e-03   7.577772e-02 
        YC3E   2.644742e+01   1.744947e-01   1.091447e+00   5.289829e-03   7.586755e-02 
    CSRD0032   2.660510e+01   1.826000e-01   1.157631e+00   5.289829e-03   7.607586e-02 
         S3E   2.673010e+01   1.890252e-01   1.211523e+00   5.289829e-03   7.624099e-02 
         S3E   2.685510e+01   1.954504e-01   1.268403e+00   5.289829e-03   7.640613e-02 
       D6EA2   2.685510e+01   1.954504e-01   1.268403e+00   5.289829e-03   7.640613e-02 
         M8E   2.685510e+01   1.954504e-01   1.268403e+00   5.289829e-03   7.640613e-02 
    CSRD0033   2.709480e+01   2.077714e-01   1.380471e+00   5.289829e-03   7.672279e-02 
        Q4ER   2.745190e+01   2.187953e-01   1.505488e+00   5.289829e-03   7.691853e-02 
        Q4ER   2.780900e+01   2.148202e-01   1.542214e+00   5.289829e-03   7.696709e-02 
    CSRD0034   2.803840e+01   2.074523e-01   1.536571e+00   5.289829e-03   7.708541e-02 
        Q4ER   2.839550e+01   1.890035e-01   1.482159e+00   5.289829e-03   7.758407e-02 
        Q4ER   2.875260e+01   1.575982e-01   1.339025e+00   5.289829e-03   7.898195e-02 
    CSRD0035   2.898200e+01   1.336795e-01   1.219951e+00   5.289829e-03   8.022890e-02 
        Q4ER   2.933910e+01   9.229039e-02   9.990321e-01   5.289829e-03   8.263467e-02 
        Q4ER   2.969620e+01   4.457461e-02   7.159176e-01   5.289829e-03   8.582522e-02 
    CSRD0036   2.993590e+01   1.113738e-02   5.084335e-01   5.289829e-03   8.815740e-02 
         S3E   3.006090e+01  -6.299634e-03   4.002355e-01   5.289829e-03   8.937360e-02 
         S3E   3.018590e+01  -2.373665e-02   2.920451e-01   5.289829e-03   9.058980e-02 
    CSRD0037   3.166135e+01  -2.295562e-01  -9.848247e-01   5.289829e-03   1.049453e-01 
        XC3E   3.179135e+01  -2.476907e-01  -1.097328e+00   5.289829e-03   1.062102e-01 
        XC3E   3.192135e+01  -2.658252e-01  -1.209831e+00   5.289829e-03   1.074750e-01 
    CSRD0038   3.214255e+01  -2.966818e-01  -1.401260e+00   5.289829e-03   1.096272e-01 
         S2E   3.252355e+01  -3.498298e-01  -1.691353e+00   5.289829e-03   1.133342e-01 
         S2E   3.290455e+01  -4.029778e-01  -1.883094e+00   5.289829e-03   1.170411e-01 
    CSRD0039   3.314225e+01  -4.361360e-01  -1.965613e+00   5.289829e-03   1.193539e-01 
        Q3ER   3.349935e+01  -4.725047e-01  -2.043363e+00   5.289829e-03   1.212927e-01 
        Q3ER   3.385645e+01  -4.808107e-01  -2.027677e+00   5.289829e-03   1.214849e-01 
    CSRD0040   3.408585e+01  -4.769359e-01  -1.987688e+00   5.289829e-03   1.215176e-01 
        Q3ER   3.444295e+01  -4.568009e-01  -1.881063e+00   5.289829e-03   1.221769e-01 
        Q3ER   3.480005e+01  -4.095360e-01  -1.689713e+00   5.289829e-03   1.253838e-01 
    CSRD0041   3.498595e+01  -3.782906e-01  -1.569398e+00   5.289829e-03   1.280097e-01 
         M9E   3.498595e+01  -3.782906e-01  -1.569398e+00   5.289829e-03   1.280097e-01 
    CSRD0042   3.519850e+01  -3.425642e-01  -1.431827e+00   5.289829e-03   1.310122e-01 
         S1E   3.532350e+01  -3.215541e-01  -1.355147e+00   5.289829e-03   1.327779e-01 
         S1E   3.544850e+01  -3.005440e-01  -1.286227e+00   5.289829e-03   1.345436e-01 
    CSRD0043   3.555130e+01  -2.832653e-01  -1.232466e+00   5.289829e-03   1.359957e-01 
    CSRD0044   3.565130e+01  -2.664572e-01  -1.180169e+00   5.289829e-03   1.374082e-01 
        Q2ER   3.615130e+01  -1.967018e-01  -9.697216e-01   5.289829e-03   1.423355e-01 
        Q2ER   3.665130e+01  -1.505042e-01  -8.516221e-01   5.289829e-03   1.445043e-01 
    CSRD0045   3.684490e+01  -1.363868e-01  -8.224142e-01   5.289829e-03   1.450190e-01 
      MSEP2E   3.684490e+01  -1.363868e-01  -8.224142e-01   5.289829e-03   1.450190e-01 
         B2E   3.866980e+01  -3.327287e-02  -5.169747e-01   7.909613e-03   1.701514e-01 
       CB2RE   3.866980e+01  -3.327287e-02  -5.169747e-01   7.909613e-03   1.701514e-01 
    CSRD0046   3.893275e+01  -2.272657e-02  -4.686611e-01   7.909613e-03   1.703629e-01 
        XC4E   3.906275e+01  -1.751258e-02  -4.447753e-01   7.909613e-03   1.704674e-01 
        XC4E   3.919275e+01  -1.229859e-02  -4.208896e-01   7.909613e-03   1.705720e-01 
    CSRD0047   3.930675e+01  -7.726320e-03  -3.999436e-01   7.909613e-03   1.706637e-01 
        YC4E   3.943675e+01  -2.512329e-03  -3.760578e-01   7.909613e-03   1.707682e-01 
        YC4E   3.956675e+01   2.701661e-03  -3.521720e-01   7.909613e-03   1.708728e-01 
    CSRD0048   4.075191e+01   5.023560e-02  -1.344145e-01   7.909613e-03   1.718260e-01 
    CSRD0049   4.075191e+01   5.023564e-02  -1.344144e-01   7.909613e-03   1.718260e-01 
       WIG1E   4.099591e+01   6.002176e-02  -8.958206e-02   7.909867e-03   1.720223e-01 
    CSRD0050   4.112244e+01   6.509621e-02  -6.633429e-02   7.909867e-03   1.721244e-01 
       WIG2E   4.161044e+01   8.466732e-02   2.333249e-02   7.905743e-03   1.725215e-01 
    CSRD0051   4.173696e+01   8.974130e-02   4.658084e-02   7.905743e-03   1.726236e-01 
       WIG1E   4.198096e+01   9.952609e-02   9.141477e-02   7.905998e-03   1.728198e-01 
    CSRD0052   4.198097e+01   9.952613e-02   9.141495e-02   7.905998e-03   1.728198e-01 
    CSRD0053   4.216624e+01   1.069559e-01   1.254590e-01   7.905998e-03   1.729688e-01 
    P202432T   4.216624e+01   1.069559e-01   1.254590e-01   7.905998e-03   1.729688e-01 
    CSRD0054   4.246116e+01   1.187820e-01   1.796477e-01   7.905998e-03   1.732059e-01 
        Q1ER   4.275926e+01   1.261601e-01   2.315923e-01   7.905998e-03   1.733092e-01 
        Q1ER   4.305736e+01   1.241346e-01   2.756193e-01   7.905998e-03   1.733286e-01 
    CSRD0055   4.323604e+01   1.200971e-01   2.989486e-01   7.905998e-03   1.733742e-01 
        M11E   4.323604e+01   1.200971e-01   2.989486e-01   7.905998e-03   1.733742e-01 
    CSRD0056   4.415226e+01   9.939431e-02   4.185721e-01   7.905998e-03   1.736081e-01 
    T202452T   4.415226e+01   9.939431e-02   4.185721e-01   7.905998e-03   1.736081e-01 
    CSRD0057   4.802071e+01   1.198310e-02   9.236470e-01   7.905998e-03   1.745957e-01 
        B1RE   4.908380e+01  -2.652907e-05   1.050656e+00   7.995841e-03   1.970314e-01 
