Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.079574e-01   7.968751e-03   5.083229e-04   2.726179e-02 
    CSRD0026   2.361640e+01   1.024623e-01   7.530583e-03   5.083229e-04   2.732764e-02 
         B3E   2.414510e+01   9.249439e-02   3.798973e-03   1.500012e-03   2.748638e-02 
       CB3LE   2.414510e+01   9.249439e-02   3.798973e-03   1.500012e-03   2.748638e-02 
    CSRD0027   2.435026e+01   8.967481e-02   1.309729e-03   1.500012e-03   2.750575e-02 
         M6E   2.435026e+01   8.967481e-02   1.309729e-03   1.500012e-03   2.750575e-02 
    CSRD0028   2.438690e+01   8.917120e-02   8.651213e-04   1.500012e-03   2.750921e-02 
         Q6E   2.454190e+01   8.810819e-02  -2.082104e-03   1.500012e-03   2.751408e-02 
         MCE   2.454190e+01   8.810819e-02  -2.082104e-03   1.500012e-03   2.751408e-02 
         Q6E   2.469690e+01   8.917120e-02  -7.209840e-03   1.500012e-03   2.751894e-02 
    CSRD0029   2.493870e+01   9.249439e-02  -1.697378e-02   1.500012e-03   2.754178e-02 
         B3E   2.546740e+01   1.024623e-01  -4.100585e-02   2.491701e-03   2.734633e-02 
       CB3RE   2.546740e+01   1.024623e-01  -4.100585e-02   2.491701e-03   2.734633e-02 
    CSRD0030   2.569670e+01   1.079573e-01  -5.260915e-02   2.491701e-03   2.741217e-02 
         M7E   2.569670e+01   1.079573e-01  -5.260915e-02   2.491701e-03   2.741217e-02 
        DM7Q   2.569670e+01   1.079573e-01  -5.260915e-02   2.491701e-03   2.741217e-02 
        Q5ER   2.591090e+01   1.138454e-01  -6.459118e-02   2.491701e-03   2.749355e-02 
        Q5ER   2.612510e+01   1.213010e-01  -7.903172e-02   2.491701e-03   2.762381e-02 
    CSRD0031   2.631142e+01   1.284960e-01  -9.274524e-02   2.491701e-03   2.776273e-02 
        YC3E   2.637942e+01   1.311219e-01  -9.775014e-02   2.491701e-03   2.781343e-02 
        YC3E   2.644742e+01   1.337478e-01  -1.027550e-01   2.491701e-03   2.786413e-02 
    CSRD0032   2.660510e+01   1.398370e-01  -1.143609e-01   2.491701e-03   2.798170e-02 
         S3E   2.673010e+01   1.446641e-01  -1.227443e-01   2.491701e-03   2.807490e-02 
         S3E   2.685510e+01   1.494911e-01  -1.294189e-01   2.491701e-03   2.816810e-02 
       D6EA2   2.685510e+01   1.494911e-01  -1.294189e-01   2.491701e-03   2.816810e-02 
         M8E   2.685510e+01   1.494911e-01  -1.294189e-01   2.491701e-03   2.816810e-02 
    CSRD0033   2.709480e+01   1.587474e-01  -1.405062e-01   2.491701e-03   2.834683e-02 
        Q4ER   2.745190e+01   1.679046e-01  -1.482716e-01   2.491701e-03   2.847446e-02 
        Q4ER   2.780900e+01   1.675384e-01  -1.381490e-01   2.491701e-03   2.848543e-02 
    CSRD0034   2.803840e+01   1.642194e-01  -1.259448e-01   2.491701e-03   2.850944e-02 
        Q4ER   2.839550e+01   1.544446e-01  -9.896870e-02   2.491701e-03   2.865296e-02 
        Q4ER   2.875260e+01   1.359097e-01  -5.766077e-02   2.491701e-03   2.914205e-02 
    CSRD0035   2.898200e+01   1.213895e-01  -2.718415e-02   2.491701e-03   2.960160e-02 
        Q4ER   2.933910e+01   9.555768e-02   2.379222e-02   2.491701e-03   3.054042e-02 
        Q4ER   2.969620e+01   6.430591e-02   7.881332e-02   2.491701e-03   3.191038e-02 
    CSRD0036   2.993590e+01   4.189202e-02   1.160279e-01   2.491701e-03   3.295832e-02 
         S3E   3.006090e+01   3.020352e-02   1.354940e-01   2.491701e-03   3.350480e-02 
         S3E   3.018590e+01   1.851501e-02   1.550364e-01   2.491701e-03   3.405129e-02 
    CSRD0037   3.166135e+01  -1.194515e-01   3.859529e-01   2.491701e-03   4.050178e-02 
        XC3E   3.179135e+01  -1.316075e-01   4.062987e-01   2.491701e-03   4.107012e-02 
        XC3E   3.192135e+01  -1.437636e-01   4.266445e-01   2.491701e-03   4.163846e-02 
    CSRD0038   3.214255e+01  -1.644476e-01   4.612636e-01   2.491701e-03   4.260552e-02 
         S2E   3.252355e+01  -2.000741e-01   5.546698e-01   2.491701e-03   4.427121e-02 
         S2E   3.290455e+01  -2.357007e-01   7.353181e-01   2.491701e-03   4.593690e-02 
    CSRD0039   3.314225e+01  -2.579276e-01   8.819498e-01   2.491701e-03   4.697609e-02 
        Q3ER   3.349935e+01  -2.825073e-01   1.062180e+00   2.491701e-03   4.785947e-02 
        Q3ER   3.385645e+01  -2.885837e-01   1.154439e+00   2.491701e-03   4.795298e-02 
    CSRD0040   3.408585e+01  -2.863921e-01   1.183678e+00   2.491701e-03   4.796345e-02 
        Q3ER   3.444295e+01  -2.736390e-01   1.180641e+00   2.491701e-03   4.823138e-02 
        Q3ER   3.480005e+01  -2.429634e-01   1.082452e+00   2.491701e-03   4.958315e-02 
    CSRD0041   3.498595e+01  -2.226302e-01   1.007727e+00   2.491701e-03   5.069517e-02 
         M9E   3.498595e+01  -2.226302e-01   1.007727e+00   2.491701e-03   5.069517e-02 
    CSRD0042   3.519850e+01  -1.993810e-01   9.222840e-01   2.491701e-03   5.196667e-02 
         S1E   3.532350e+01  -1.857085e-01   8.706129e-01   2.491701e-03   5.271442e-02 
         S1E   3.544850e+01  -1.720360e-01   8.163530e-01   2.491701e-03   5.346216e-02 
    CSRD0043   3.555130e+01  -1.607918e-01   7.707675e-01   2.491701e-03   5.407711e-02 
    CSRD0044   3.565130e+01  -1.498538e-01   7.264237e-01   2.491701e-03   5.467531e-02 
        Q2ER   3.615130e+01  -1.030500e-01   5.517641e-01   2.491701e-03   5.688425e-02 
        Q2ER   3.665130e+01  -6.858793e-02   4.556492e-01   2.491701e-03   5.808034e-02 
    CSRD0045   3.684490e+01  -5.706363e-02   4.313185e-01   2.491701e-03   5.842334e-02 
      MSEP2E   3.684490e+01  -5.706363e-02   4.313185e-01   2.491701e-03   5.842334e-02 
         B2E   3.866980e+01   2.161181e-02   2.320283e-01   2.909613e-03   4.948144e-02 
       CB2RE   3.866980e+01   2.161181e-02   2.320283e-01   2.909613e-03   4.948144e-02 
    CSRD0046   3.893275e+01   2.863613e-02   2.076194e-01   2.909613e-03   4.957526e-02 
        XC4E   3.906275e+01   3.210888e-02   1.955519e-01   2.909613e-03   4.962165e-02 
        XC4E   3.919275e+01   3.558164e-02   1.834843e-01   2.909613e-03   4.966803e-02 
    CSRD0047   3.930675e+01   3.862698e-02   1.729020e-01   2.909613e-03   4.970871e-02 
        YC4E   3.943675e+01   4.209973e-02   1.608345e-01   2.909613e-03   4.975509e-02 
        YC4E   3.956675e+01   4.557249e-02   1.487670e-01   2.909613e-03   4.980148e-02 
    CSRD0048   4.075191e+01   7.723227e-02   3.875190e-02   2.909613e-03   5.022435e-02 
    CSRD0049   4.075191e+01   7.723229e-02   3.875181e-02   2.909613e-03   5.022435e-02 
       WIG1E   4.099591e+01   8.375017e-02   1.610207e-02   2.909868e-03   5.031140e-02 
    CSRD0050   4.112244e+01   8.712985e-02   4.357248e-03   2.909868e-03   5.035694e-02 
       WIG2E   4.161044e+01   1.001641e-01  -4.094105e-02   2.905744e-03   5.053564e-02 
    CSRD0051   4.173696e+01   1.035432e-01  -5.268521e-02   2.905744e-03   5.058116e-02 
       WIG1E   4.198096e+01   1.100594e-01  -7.533306e-02   2.905998e-03   5.066817e-02 
    CSRD0052   4.198097e+01   1.100594e-01  -7.533315e-02   2.905998e-03   5.066817e-02 
    CSRD0053   4.216624e+01   1.150072e-01  -9.253010e-02   2.905998e-03   5.073423e-02 
    P202432T   4.216624e+01   1.150072e-01  -9.253010e-02   2.905998e-03   5.073423e-02 
    CSRD0054   4.246116e+01   1.228827e-01  -1.199030e-01   2.905998e-03   5.083939e-02 
        Q1ER   4.275926e+01   1.271992e-01  -1.401966e-01   2.905998e-03   5.087817e-02 
        Q1ER   4.305736e+01   1.241313e-01  -1.450027e-01   2.905998e-03   5.090155e-02 
    CSRD0055   4.323604e+01   1.200935e-01  -1.431544e-01   2.905998e-03   5.094717e-02 
        M11E   4.323604e+01   1.200935e-01  -1.431544e-01   2.905998e-03   5.094717e-02 
    CSRD0056   4.415226e+01   9.938916e-02  -1.336773e-01   2.905998e-03   5.118111e-02 
    T202452T   4.415226e+01   9.938916e-02  -1.336773e-01   2.905998e-03   5.118111e-02 
    CSRD0057   4.802071e+01   1.197126e-02  -9.366293e-02   2.905998e-03   5.216883e-02 
        B1RE   4.908380e+01  -4.020903e-05  -9.470580e-02   2.995553e-03   5.017683e-02 
