Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.183689e-01   4.216276e-02   1.158808e-03   3.661677e-02 
    CSRD0026   2.361640e+01   1.125601e-01   5.918436e-02   1.158808e-03   3.669035e-02 
         B3E   2.414510e+01   1.018689e-01   9.570581e-02   2.250007e-03   3.759686e-02 
       CB3LE   2.414510e+01   1.018689e-01   9.570581e-02   2.250007e-03   3.759686e-02 
    CSRD0027   2.435026e+01   9.876867e-02   1.088378e-01   2.250007e-03   3.762028e-02 
         M6E   2.435026e+01   9.876867e-02   1.088378e-01   2.250007e-03   3.762028e-02 
    CSRD0028   2.438690e+01   9.821493e-02   1.111833e-01   2.250007e-03   3.762447e-02 
         Q6E   2.454190e+01   9.704610e-02   1.213079e-01   2.250007e-03   3.763035e-02 
         MCE   2.454190e+01   9.704610e-02   1.213079e-01   2.250007e-03   3.763035e-02 
         Q6E   2.469690e+01   9.821492e-02   1.320122e-01   2.250007e-03   3.763623e-02 
    CSRD0029   2.493870e+01   1.018689e-01   1.492875e-01   2.250007e-03   3.766384e-02 
         B3E   2.546740e+01   1.125601e-01   1.843799e-01   3.341206e-03   3.948395e-02 
       CB3RE   2.546740e+01   1.125601e-01   1.843799e-01   3.341206e-03   3.948395e-02 
    CSRD0030   2.569670e+01   1.183689e-01   1.984182e-01   3.341206e-03   3.955753e-02 
         M7E   2.569670e+01   1.183689e-01   1.984182e-01   3.341206e-03   3.955753e-02 
        DM7Q   2.569670e+01   1.183689e-01   1.984182e-01   3.341206e-03   3.955753e-02 
        Q5ER   2.591090e+01   1.246369e-01   2.121097e-01   3.341206e-03   3.964980e-02 
        Q5ER   2.612510e+01   1.326511e-01   2.270247e-01   3.341206e-03   3.980035e-02 
    CSRD0031   2.631142e+01   1.404125e-01   2.405591e-01   3.341206e-03   3.996200e-02 
        YC3E   2.637942e+01   1.432451e-01   2.454986e-01   3.341206e-03   4.002100e-02 
        YC3E   2.644742e+01   1.460776e-01   2.504382e-01   3.341206e-03   4.008000e-02 
    CSRD0032   2.660510e+01   1.526461e-01   2.618925e-01   3.341206e-03   4.021681e-02 
         S3E   2.673010e+01   1.578531e-01   2.720999e-01   3.341206e-03   4.032526e-02 
         S3E   2.685510e+01   1.630601e-01   2.846651e-01   3.341206e-03   4.043371e-02 
       D6EA2   2.685510e+01   1.630601e-01   2.846651e-01   3.341206e-03   4.043371e-02 
         M8E   2.685510e+01   1.630601e-01   2.846651e-01   3.341206e-03   4.043371e-02 
    CSRD0033   2.709480e+01   1.730449e-01   3.111208e-01   3.341206e-03   4.064167e-02 
        Q4ER   2.745190e+01   1.826478e-01   3.461758e-01   3.341206e-03   4.078402e-02 
        Q4ER   2.780900e+01   1.814313e-01   3.714904e-01   3.341206e-03   4.079996e-02 
    CSRD0034   2.803840e+01   1.771555e-01   3.842878e-01   3.341206e-03   4.083981e-02 
        Q4ER   2.839550e+01   1.653184e-01   3.977856e-01   3.341206e-03   4.104827e-02 
        Q4ER   2.875260e+01   1.436884e-01   3.974642e-01   3.341206e-03   4.171334e-02 
    CSRD0035   2.898200e+01   1.268934e-01   3.925327e-01   3.341206e-03   4.232814e-02 
        Q4ER   2.933910e+01   9.724936e-02   3.767875e-01   3.341206e-03   4.356383e-02 
        Q4ER   2.969620e+01   6.184465e-02   3.444550e-01   3.341206e-03   4.532159e-02 
    CSRD0036   2.993590e+01   3.660032e-02   3.171059e-01   3.341206e-03   4.665091e-02 
         S3E   3.006090e+01   2.343578e-02   3.028933e-01   3.341206e-03   4.734413e-02 
         S3E   3.018590e+01   1.027124e-02   2.887354e-01   3.341206e-03   4.803735e-02 
    CSRD0037   3.166135e+01  -1.451178e-01   1.217463e-01   3.341206e-03   5.621985e-02 
        XC3E   3.179135e+01  -1.588089e-01   1.070331e-01   3.341206e-03   5.694080e-02 
        XC3E   3.192135e+01  -1.725000e-01   9.231995e-02   3.341206e-03   5.766175e-02 
    CSRD0038   3.214255e+01  -1.957960e-01   6.728490e-02   3.341206e-03   5.888847e-02 
         S2E   3.252355e+01  -2.359215e-01   5.632889e-02   3.341206e-03   6.100141e-02 
         S2E   3.290455e+01  -2.760470e-01   1.274357e-01   3.341206e-03   6.311435e-02 
    CSRD0039   3.314225e+01  -3.010807e-01   2.034199e-01   3.341206e-03   6.443257e-02 
        Q3ER   3.349935e+01  -3.286943e-01   2.999322e-01   3.341206e-03   6.554834e-02 
        Q3ER   3.385645e+01  -3.353589e-01   3.564917e-01   3.341206e-03   6.566402e-02 
    CSRD0040   3.408585e+01  -3.327473e-01   3.789099e-01   3.341206e-03   6.567889e-02 
        Q3ER   3.444295e+01  -3.181214e-01   3.908577e-01   3.341206e-03   6.602980e-02 
        Q3ER   3.480005e+01  -2.832204e-01   3.577278e-01   3.341206e-03   6.777920e-02 
    CSRD0041   3.498595e+01  -2.601076e-01   3.293263e-01   3.341206e-03   6.921602e-02 
         M9E   3.498595e+01  -2.601076e-01   3.293263e-01   3.341206e-03   6.921602e-02 
    CSRD0042   3.519850e+01  -2.336802e-01   2.968516e-01   3.341206e-03   7.085891e-02 
         S1E   3.532350e+01  -2.181387e-01   2.757738e-01   3.341206e-03   7.182507e-02 
         S1E   3.544850e+01  -2.025972e-01   2.510845e-01   3.341206e-03   7.279122e-02 
    CSRD0043   3.555130e+01  -1.898159e-01   2.294336e-01   3.341206e-03   7.358579e-02 
    CSRD0044   3.565130e+01  -1.773826e-01   2.083723e-01   3.341206e-03   7.435871e-02 
        Q2ER   3.615130e+01  -1.246026e-01   1.229336e-01   3.341206e-03   7.717060e-02 
        Q2ER   3.665130e+01  -8.674542e-02   6.728796e-02   3.341206e-03   7.861657e-02 
    CSRD0045   3.684490e+01  -7.434497e-02   4.992644e-02   3.341206e-03   7.901371e-02 
      MSEP2E   3.684490e+01  -7.434497e-02   4.992644e-02   3.341206e-03   7.901371e-02 
         B2E   3.866980e+01   1.258768e-02  -8.365189e-02   4.190697e-03   8.188279e-02 
       CB2RE   3.866980e+01   1.258768e-02  -8.365189e-02   4.190697e-03   8.188279e-02 
    CSRD0046   3.893275e+01   2.080200e-02  -9.859344e-02   4.190697e-03   8.201110e-02 
        XC4E   3.906275e+01   2.486308e-02  -1.059804e-01   4.190697e-03   8.207453e-02 
        XC4E   3.919275e+01   2.892415e-02  -1.133674e-01   4.190697e-03   8.213796e-02 
    CSRD0047   3.930675e+01   3.248541e-02  -1.198452e-01   4.190697e-03   8.219359e-02 
        YC4E   3.943675e+01   3.654649e-02  -1.272321e-01   4.190697e-03   8.225702e-02 
        YC4E   3.956675e+01   4.060756e-02  -1.346191e-01   4.190697e-03   8.232045e-02 
    CSRD0048   4.075191e+01   7.763085e-02  -2.019632e-01   4.190697e-03   8.289874e-02 
    CSRD0049   4.075191e+01   7.763089e-02  -2.019632e-01   4.190697e-03   8.289874e-02 
       WIG1E   4.099591e+01   8.525300e-02  -2.158272e-01   4.190951e-03   8.301779e-02 
    CSRD0050   4.112244e+01   8.920528e-02  -2.230159e-01   4.190951e-03   8.307991e-02 
       WIG2E   4.161044e+01   1.044479e-01  -2.507386e-01   4.186828e-03   8.332260e-02 
    CSRD0051   4.173696e+01   1.083996e-01  -2.579252e-01   4.186828e-03   8.338470e-02 
       WIG1E   4.198096e+01   1.160200e-01  -2.717833e-01   4.187082e-03   8.350370e-02 
    CSRD0052   4.198097e+01   1.160200e-01  -2.717834e-01   4.187082e-03   8.350370e-02 
    CSRD0053   4.216624e+01   1.218062e-01  -2.823056e-01   4.187082e-03   8.359405e-02 
    P202432T   4.216624e+01   1.218062e-01  -2.823056e-01   4.187082e-03   8.359405e-02 
    CSRD0054   4.246116e+01   1.310163e-01  -2.990540e-01   4.187082e-03   8.373786e-02 
        Q1ER   4.275926e+01   1.362171e-01  -3.025613e-01   4.187082e-03   8.379281e-02 
        Q1ER   4.305736e+01   1.330722e-01  -2.792285e-01   4.187082e-03   8.381913e-02 
    CSRD0055   4.323604e+01   1.286989e-01  -2.574167e-01   4.187082e-03   8.387265e-02 
        M11E   4.323604e+01   1.286989e-01  -2.574167e-01   4.187082e-03   8.387265e-02 
    CSRD0056   4.415226e+01   1.062743e-01  -1.455744e-01   4.187082e-03   8.414707e-02 
    T202452T   4.415226e+01   1.062743e-01  -1.455744e-01   4.187082e-03   8.414707e-02 
    CSRD0057   4.802071e+01   1.159312e-02   3.266467e-01   4.187082e-03   8.530574e-02 
        B1RE   4.908380e+01  -2.414291e-03   4.444754e-01   4.245550e-03   9.417577e-02 
