Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.019820e-01   4.684279e-02   1.652719e-04   2.292929e-02 
    CSRD0026   2.361640e+01   9.667437e-02   7.844303e-02   1.652719e-04   2.299071e-02 
         B3E   2.414510e+01   8.713844e-02   1.485834e-01   1.100012e-03   2.424377e-02 
       CB3LE   2.414510e+01   8.713844e-02   1.485834e-01   1.100012e-03   2.424377e-02 
    CSRD0027   2.435026e+01   8.448649e-02   1.747590e-01   1.100012e-03   2.426091e-02 
         M6E   2.435026e+01   8.448649e-02   1.747590e-01   1.100012e-03   2.426091e-02 
    CSRD0028   2.438690e+01   8.401282e-02   1.794342e-01   1.100012e-03   2.426397e-02 
         Q6E   2.454190e+01   8.301301e-02   2.004452e-01   1.100012e-03   2.426827e-02 
         MCE   2.454190e+01   8.301301e-02   2.004452e-01   1.100012e-03   2.426827e-02 
         Q6E   2.469690e+01   8.401282e-02   2.242808e-01   1.100012e-03   2.427258e-02 
    CSRD0029   2.493870e+01   8.713843e-02   2.639498e-01   1.100012e-03   2.429278e-02 
         B3E   2.546740e+01   9.667436e-02   3.480009e-01   2.034752e-03   2.751292e-02 
       CB3RE   2.546740e+01   9.667436e-02   3.480009e-01   2.034752e-03   2.751292e-02 
    CSRD0030   2.569670e+01   1.019820e-01   3.832755e-01   2.034752e-03   2.757435e-02 
         M7E   2.569670e+01   1.019820e-01   3.832755e-01   2.034752e-03   2.757435e-02 
        DM7Q   2.569670e+01   1.019820e-01   3.832755e-01   2.034752e-03   2.757435e-02 
        Q5ER   2.591090e+01   1.076661e-01   4.182621e-01   2.034752e-03   2.765018e-02 
        Q5ER   2.612510e+01   1.148586e-01   4.575985e-01   2.034752e-03   2.777141e-02 
    CSRD0031   2.631142e+01   1.217987e-01   4.938344e-01   2.034752e-03   2.790066e-02 
        YC3E   2.637942e+01   1.243316e-01   5.070591e-01   2.034752e-03   2.794783e-02 
        YC3E   2.644742e+01   1.268644e-01   5.202838e-01   2.034752e-03   2.799500e-02 
    CSRD0032   2.660510e+01   1.327378e-01   5.509505e-01   2.034752e-03   2.810439e-02 
         S3E   2.673010e+01   1.373938e-01   5.755925e-01   2.034752e-03   2.819110e-02 
         S3E   2.685510e+01   1.420498e-01   6.009293e-01   2.034752e-03   2.827782e-02 
       D6EA2   2.685510e+01   1.420498e-01   6.009293e-01   2.034752e-03   2.827782e-02 
         M8E   2.685510e+01   1.420498e-01   6.009293e-01   2.034752e-03   2.827782e-02 
    CSRD0033   2.709480e+01   1.509781e-01   6.502117e-01   2.034752e-03   2.844410e-02 
        Q4ER   2.745190e+01   1.596761e-01   7.082280e-01   2.034752e-03   2.856012e-02 
        Q4ER   2.780900e+01   1.589155e-01   7.337032e-01   2.034752e-03   2.857155e-02 
    CSRD0034   2.803840e+01   1.553682e-01   7.392067e-01   2.034752e-03   2.859898e-02 
        Q4ER   2.839550e+01   1.452991e-01   7.303195e-01   2.034752e-03   2.875040e-02 
        Q4ER   2.875260e+01   1.266231e-01   6.867352e-01   2.034752e-03   2.924650e-02 
    CSRD0035   2.898200e+01   1.120725e-01   6.478265e-01   2.034752e-03   2.970797e-02 
        Q4ER   2.933910e+01   8.632676e-02   5.717497e-01   2.034752e-03   3.064018e-02 
        Q4ER   2.969620e+01   5.546738e-02   4.668930e-01   2.034752e-03   3.197567e-02 
    CSRD0036   2.993590e+01   3.343259e-02   3.877584e-01   2.034752e-03   3.298846e-02 
         S3E   3.006090e+01   2.194178e-02   3.465072e-01   2.034752e-03   3.351662e-02 
         S3E   3.018590e+01   1.045097e-02   3.052745e-01   2.034752e-03   3.404477e-02 
    CSRD0037   3.166135e+01  -1.251820e-01  -1.813739e-01   2.034752e-03   4.027890e-02 
        XC3E   3.179135e+01  -1.371324e-01  -2.242519e-01   2.034752e-03   4.082819e-02 
        XC3E   3.192135e+01  -1.490829e-01  -2.671298e-01   2.034752e-03   4.137747e-02 
    CSRD0038   3.214255e+01  -1.694170e-01  -3.400883e-01   2.034752e-03   4.231209e-02 
         S2E   3.252355e+01  -2.044410e-01  -4.313294e-01   2.034752e-03   4.392191e-02 
         S2E   3.290455e+01  -2.394650e-01  -4.345767e-01   2.034752e-03   4.553172e-02 
    CSRD0039   3.314225e+01  -2.613159e-01  -4.026470e-01   2.034752e-03   4.653606e-02 
        Q3ER   3.349935e+01  -2.854661e-01  -3.509893e-01   2.034752e-03   4.738896e-02 
        Q3ER   3.385645e+01  -2.914224e-01  -2.950582e-01   2.034752e-03   4.747900e-02 
    CSRD0040   3.408585e+01  -2.892599e-01  -2.586574e-01   2.034752e-03   4.748920e-02 
        Q3ER   3.444295e+01  -2.767116e-01  -2.034868e-01   2.034752e-03   4.774853e-02 
        Q3ER   3.480005e+01  -2.465274e-01  -1.528888e-01   2.034752e-03   4.905742e-02 
    CSRD0041   3.498595e+01  -2.265118e-01  -1.280283e-01   2.034752e-03   5.013498e-02 
         M9E   3.498595e+01  -2.265118e-01  -1.280283e-01   2.034752e-03   5.013498e-02 
    CSRD0042   3.519850e+01  -2.036256e-01  -9.960252e-02   2.034752e-03   5.136707e-02 
         S1E   3.532350e+01  -1.901667e-01  -8.431360e-02   2.034752e-03   5.209165e-02 
         S1E   3.544850e+01  -1.767077e-01  -7.163029e-02   2.034752e-03   5.281622e-02 
    CSRD0043   3.555130e+01  -1.656391e-01  -6.217173e-02   2.034752e-03   5.341211e-02 
    CSRD0044   3.565130e+01  -1.548719e-01  -5.297079e-02   2.034752e-03   5.399177e-02 
        Q2ER   3.615130e+01  -1.092397e-01  -9.346668e-04   2.034752e-03   5.609407e-02 
        Q2ER   3.665130e+01  -7.669043e-02   6.420151e-02   2.034752e-03   5.716344e-02 
    CSRD0045   3.684490e+01  -6.607655e-02   9.235898e-02   2.034752e-03   5.745439e-02 
      MSEP2E   3.684490e+01  -6.607655e-02   9.235898e-02   2.034752e-03   5.745439e-02 
         B2E   3.866980e+01   4.018668e-03   3.877463e-01   2.889175e-03   5.116900e-02 
       CB2RE   3.866980e+01   4.018668e-03   3.877463e-01   2.889175e-03   5.116900e-02 
    CSRD0046   3.893275e+01   9.806438e-03   4.346258e-01   2.889175e-03   5.123270e-02 
        XC4E   3.906275e+01   1.266786e-02   4.578026e-01   2.889175e-03   5.126419e-02 
        XC4E   3.919275e+01   1.552928e-02   4.809793e-01   2.889175e-03   5.129568e-02 
    CSRD0047   3.930675e+01   1.803852e-02   5.013036e-01   2.889175e-03   5.132330e-02 
        YC4E   3.943675e+01   2.089994e-02   5.244804e-01   2.889175e-03   5.135479e-02 
        YC4E   3.956675e+01   2.376136e-02   5.476572e-01   2.889175e-03   5.138628e-02 
    CSRD0048   4.075191e+01   4.984781e-02   7.589510e-01   2.889175e-03   5.167337e-02 
    CSRD0049   4.075191e+01   4.984784e-02   7.589512e-01   2.889175e-03   5.167337e-02 
       WIG1E   4.099591e+01   5.521836e-02   8.024502e-01   2.889429e-03   5.173248e-02 
    CSRD0050   4.112244e+01   5.800313e-02   8.250052e-01   2.889429e-03   5.176352e-02 
       WIG2E   4.161044e+01   6.874316e-02   9.119896e-01   2.885306e-03   5.188634e-02 
    CSRD0051   4.173696e+01   7.152754e-02   9.345396e-01   2.885306e-03   5.191737e-02 
       WIG1E   4.198096e+01   7.689694e-02   9.780243e-01   2.885560e-03   5.197645e-02 
    CSRD0052   4.198097e+01   7.689696e-02   9.780245e-01   2.885560e-03   5.197645e-02 
    CSRD0053   4.216624e+01   8.097397e-02   1.011042e+00   2.885560e-03   5.202131e-02 
    P202432T   4.216624e+01   8.097397e-02   1.011042e+00   2.885560e-03   5.202131e-02 
    CSRD0054   4.246116e+01   8.746346e-02   1.063597e+00   2.885560e-03   5.209271e-02 
        Q1ER   4.275926e+01   9.127664e-02   1.086327e+00   2.885560e-03   5.212138e-02 
        Q1ER   4.305736e+01   8.949752e-02   1.048063e+00   2.885560e-03   5.213107e-02 
    CSRD0055   4.323604e+01   8.675972e-02   1.007128e+00   2.885560e-03   5.215205e-02 
        M11E   4.323604e+01   8.675972e-02   1.007128e+00   2.885560e-03   5.215205e-02 
    CSRD0056   4.415226e+01   7.272138e-02   7.972243e-01   2.885560e-03   5.225960e-02 
    T202452T   4.415226e+01   7.272138e-02   7.972243e-01   2.885560e-03   5.225960e-02 
    CSRD0057   4.802071e+01   1.344863e-02  -8.903026e-02   2.885560e-03   5.271369e-02 
        B1RE   4.908380e+01   9.171447e-03  -3.445965e-01   3.095849e-03   4.789220e-02 
