Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.049997e-01   4.565214e-02   3.364593e-04   2.504702e-02 
    CSRD0026   2.361640e+01   9.959981e-02   7.294698e-02   3.364593e-04   2.511060e-02 
         B3E   2.414510e+01   8.985112e-02   1.331596e-01   1.300012e-03   2.626063e-02 
       CB3LE   2.414510e+01   8.985112e-02   1.331596e-01   1.300012e-03   2.626063e-02 
    CSRD0027   2.435026e+01   8.711662e-02   1.554831e-01   1.300012e-03   2.627885e-02 
         M6E   2.435026e+01   8.711662e-02   1.554831e-01   1.300012e-03   2.627885e-02 
    CSRD0028   2.438690e+01   8.662820e-02   1.594703e-01   1.300012e-03   2.628211e-02 
         Q6E   2.454190e+01   8.559727e-02   1.772875e-01   1.300012e-03   2.628668e-02 
         MCE   2.454190e+01   8.559727e-02   1.772875e-01   1.300012e-03   2.628668e-02 
         Q6E   2.469690e+01   8.662820e-02   1.973092e-01   1.300012e-03   2.629126e-02 
    CSRD0029   2.493870e+01   8.985112e-02   2.304988e-01   1.300012e-03   2.631274e-02 
         B3E   2.546740e+01   9.959980e-02   3.003837e-01   2.263564e-03   2.912247e-02 
       CB3RE   2.546740e+01   9.959980e-02   3.003837e-01   2.263564e-03   2.912247e-02 
    CSRD0030   2.569670e+01   1.049997e-01   3.295138e-01   2.263564e-03   2.918606e-02 
         M7E   2.569670e+01   1.049997e-01   3.295138e-01   2.263564e-03   2.918606e-02 
        DM7Q   2.569670e+01   1.049997e-01   3.295138e-01   2.263564e-03   2.918606e-02 
        Q5ER   2.591090e+01   1.107914e-01   3.583493e-01   2.263564e-03   2.926480e-02 
        Q5ER   2.612510e+01   1.181352e-01   3.906513e-01   2.263564e-03   2.939119e-02 
    CSRD0031   2.631142e+01   1.252265e-01   4.203559e-01   2.263564e-03   2.952613e-02 
        YC3E   2.637942e+01   1.278146e-01   4.311970e-01   2.263564e-03   2.957538e-02 
        YC3E   2.644742e+01   1.304026e-01   4.420381e-01   2.263564e-03   2.962463e-02 
    CSRD0032   2.660510e+01   1.364040e-01   4.671774e-01   2.263564e-03   2.973884e-02 
         S3E   2.673010e+01   1.411615e-01   4.875519e-01   2.263564e-03   2.982937e-02 
         S3E   2.685510e+01   1.459190e-01   5.088603e-01   2.263564e-03   2.991991e-02 
       D6EA2   2.685510e+01   1.459190e-01   5.088603e-01   2.263564e-03   2.991991e-02 
         M8E   2.685510e+01   1.459190e-01   5.088603e-01   2.263564e-03   2.991991e-02 
    CSRD0033   2.709480e+01   1.550418e-01   5.506572e-01   2.263564e-03   3.009351e-02 
        Q4ER   2.745190e+01   1.639064e-01   6.007033e-01   2.263564e-03   3.021418e-02 
        Q4ER   2.780900e+01   1.630619e-01   6.248270e-01   2.263564e-03   3.022637e-02 
    CSRD0034   2.803840e+01   1.593804e-01   6.316264e-01   2.263564e-03   3.025591e-02 
        Q4ER   2.839550e+01   1.489857e-01   6.280391e-01   2.263564e-03   3.041714e-02 
        Q4ER   2.875260e+01   1.297657e-01   5.960308e-01   2.263564e-03   3.094251e-02 
    CSRD0035   2.898200e+01   1.148018e-01   5.664399e-01   2.263564e-03   3.143056e-02 
        Q4ER   2.933910e+01   8.833821e-02   5.072091e-01   2.263564e-03   3.241545e-02 
        Q4ER   2.969620e+01   5.664178e-02   4.231400e-01   2.263564e-03   3.382436e-02 
    CSRD0036   2.993590e+01   3.401595e-02   3.590063e-01   2.263564e-03   3.489221e-02 
         S3E   3.006090e+01   2.221691e-02   3.255829e-01   2.263564e-03   3.544908e-02 
         S3E   3.018590e+01   1.041787e-02   2.921837e-01   2.263564e-03   3.600595e-02 
    CSRD0037   3.166135e+01  -1.288533e-01  -1.019878e-01   2.263564e-03   4.257901e-02 
        XC3E   3.179135e+01  -1.411243e-01  -1.367178e-01   2.263564e-03   4.315815e-02 
        XC3E   3.192135e+01  -1.533953e-01  -1.714477e-01   2.263564e-03   4.373730e-02 
    CSRD0038   3.214255e+01  -1.742748e-01  -2.305421e-01   2.263564e-03   4.472273e-02 
         S2E   3.252355e+01  -2.102383e-01  -2.980423e-01   2.263564e-03   4.642007e-02 
         S2E   3.290455e+01  -2.462018e-01  -2.779384e-01   2.263564e-03   4.811741e-02 
    CSRD0039   3.314225e+01  -2.686388e-01  -2.316006e-01   2.263564e-03   4.917635e-02 
        Q3ER   3.349935e+01  -2.934268e-01  -1.642200e-01   2.263564e-03   5.007500e-02 
        Q3ER   3.385645e+01  -2.995135e-01  -1.049743e-01   2.263564e-03   5.016953e-02 
    CSRD0040   3.408585e+01  -2.972683e-01  -7.052175e-02   2.263564e-03   5.018052e-02 
        Q3ER   3.444295e+01  -2.843374e-01  -2.459946e-02   2.263564e-03   5.045567e-02 
        Q3ER   3.480005e+01  -2.532846e-01   4.865579e-03   2.263564e-03   5.184089e-02 
    CSRD0041   3.498595e+01  -2.326986e-01   1.584259e-02   2.263564e-03   5.298074e-02 
         M9E   3.498595e+01  -2.326986e-01   1.584259e-02   2.263564e-03   5.298074e-02 
    CSRD0042   3.519850e+01  -2.091603e-01   2.839386e-02   2.263564e-03   5.428405e-02 
         S1E   3.532350e+01  -1.953179e-01   3.425468e-02   2.263564e-03   5.505051e-02 
         S1E   3.544850e+01  -1.814754e-01   3.734132e-02   2.263564e-03   5.581696e-02 
    CSRD0043   3.555130e+01  -1.700913e-01   3.884484e-02   2.263564e-03   5.644730e-02 
    CSRD0044   3.565130e+01  -1.590174e-01   4.030740e-02   2.263564e-03   5.706046e-02 
        Q2ER   3.615130e+01  -1.120688e-01   5.868806e-02   2.263564e-03   5.928570e-02 
        Q2ER   3.665130e+01  -7.854211e-02   9.765158e-02   2.263564e-03   6.042016e-02 
    CSRD0045   3.684490e+01  -6.759922e-02   1.166820e-01   2.263564e-03   6.072942e-02 
      MSEP2E   3.684490e+01  -6.759922e-02   1.166820e-01   2.263564e-03   6.072942e-02 
         B2E   3.866980e+01   5.596692e-03   3.260563e-01   3.117079e-03   5.517882e-02 
       CB2RE   3.866980e+01   5.596692e-03   3.260563e-01   3.117079e-03   5.517882e-02 
    CSRD0046   3.893275e+01   1.183132e-02   3.605399e-01   3.117079e-03   5.525273e-02 
        XC4E   3.906275e+01   1.491366e-02   3.775882e-01   3.117079e-03   5.528927e-02 
        XC4E   3.919275e+01   1.799600e-02   3.946366e-01   3.117079e-03   5.532581e-02 
    CSRD0047   3.930675e+01   2.069898e-02   4.095867e-01   3.117079e-03   5.535786e-02 
        YC4E   3.943675e+01   2.378132e-02   4.266350e-01   3.117079e-03   5.539440e-02 
        YC4E   3.956675e+01   2.686367e-02   4.436834e-01   3.117079e-03   5.543094e-02 
    CSRD0048   4.075191e+01   5.496419e-02   5.991067e-01   3.117079e-03   5.576408e-02 
    CSRD0049   4.075191e+01   5.496421e-02   5.991068e-01   3.117079e-03   5.576408e-02 
       WIG1E   4.099591e+01   6.074937e-02   6.311037e-01   3.117333e-03   5.583266e-02 
    CSRD0050   4.112244e+01   6.374915e-02   6.476946e-01   3.117333e-03   5.586862e-02 
       WIG2E   4.161044e+01   7.531836e-02   7.116780e-01   3.113210e-03   5.601039e-02 
    CSRD0051   4.173696e+01   7.831771e-02   7.282651e-01   3.113210e-03   5.604633e-02 
       WIG1E   4.198096e+01   8.410164e-02   7.602511e-01   3.113464e-03   5.611489e-02 
    CSRD0052   4.198097e+01   8.410166e-02   7.602513e-01   3.113464e-03   5.611489e-02 
    CSRD0053   4.216624e+01   8.849342e-02   7.845379e-01   3.113464e-03   5.616694e-02 
    P202432T   4.216624e+01   8.849342e-02   7.845379e-01   3.113464e-03   5.616694e-02 
    CSRD0054   4.246116e+01   9.548391e-02   8.231956e-01   3.113464e-03   5.624979e-02 
        Q1ER   4.275926e+01   9.955263e-02   8.396358e-01   3.113464e-03   5.628266e-02 
        Q1ER   4.305736e+01   9.752199e-02   8.107016e-01   3.113464e-03   5.629478e-02 
    CSRD0055   4.323604e+01   9.448301e-02   7.799701e-01   3.113464e-03   5.632063e-02 
        M11E   4.323604e+01   9.448301e-02   7.799701e-01   3.113464e-03   5.632063e-02 
    CSRD0056   4.415226e+01   7.890030e-02   6.223909e-01   3.113464e-03   5.645314e-02 
    T202452T   4.415226e+01   7.890030e-02   6.223909e-01   3.113464e-03   5.645314e-02 
    CSRD0057   4.802071e+01   1.310693e-02  -4.294062e-02   3.113464e-03   5.701264e-02 
        B1RE   4.908380e+01   7.037879e-03  -2.377889e-01   3.295795e-03   5.392686e-02 
