Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.471829e-01   2.717773e-01   3.383691e-03   8.018277e-02 
    CSRD0026   2.361640e+01   1.404931e-01   3.378816e-01   3.383691e-03   8.028035e-02 
         B3E   2.414510e+01   1.277705e-01   4.875607e-01   4.750001e-03   8.465857e-02 
       CB3LE   2.414510e+01   1.277705e-01   4.875607e-01   4.750001e-03   8.465857e-02 
    CSRD0027   2.435026e+01   1.238819e-01   5.446069e-01   4.750001e-03   8.469543e-02 
         M6E   2.435026e+01   1.238819e-01   5.446069e-01   4.750001e-03   8.469543e-02 
    CSRD0028   2.438690e+01   1.231874e-01   5.547960e-01   4.750001e-03   8.470201e-02 
         Q6E   2.454190e+01   1.217214e-01   6.032759e-01   4.750001e-03   8.471126e-02 
         MCE   2.454190e+01   1.217214e-01   6.032759e-01   4.750001e-03   8.471126e-02 
         Q6E   2.469690e+01   1.231874e-01   6.633496e-01   4.750001e-03   8.472051e-02 
    CSRD0029   2.493870e+01   1.277705e-01   7.668114e-01   4.750001e-03   8.476395e-02 
         B3E   2.546740e+01   1.404931e-01   9.903609e-01   6.116312e-03   9.390360e-02 
       CB3RE   2.546740e+01   1.404931e-01   9.903609e-01   6.116312e-03   9.390360e-02 
    CSRD0030   2.569670e+01   1.471829e-01   1.086131e+00   6.116312e-03   9.400119e-02 
         M7E   2.569670e+01   1.471829e-01   1.086131e+00   6.116312e-03   9.400119e-02 
        DM7Q   2.569670e+01   1.471829e-01   1.086131e+00   6.116312e-03   9.400119e-02 
        Q5ER   2.591090e+01   1.544777e-01   1.182364e+00   6.116312e-03   9.412627e-02 
        Q5ER   2.612510e+01   1.639368e-01   1.292996e+00   6.116312e-03   9.433609e-02 
    CSRD0031   2.631142e+01   1.731423e-01   1.395889e+00   6.116312e-03   9.456350e-02 
        YC3E   2.637942e+01   1.765019e-01   1.433441e+00   6.116312e-03   9.464649e-02 
        YC3E   2.644742e+01   1.798615e-01   1.470992e+00   6.116312e-03   9.472948e-02 
    CSRD0032   2.660510e+01   1.876521e-01   1.558071e+00   6.116312e-03   9.492193e-02 
         S3E   2.673010e+01   1.938279e-01   1.631063e+00   6.116312e-03   9.507450e-02 
         S3E   2.685510e+01   2.000037e-01   1.712328e+00   6.116312e-03   9.522706e-02 
       D6EA2   2.685510e+01   2.000037e-01   1.712328e+00   6.116312e-03   9.522706e-02 
         M8E   2.685510e+01   2.000037e-01   1.712328e+00   6.116312e-03   9.522706e-02 
    CSRD0033   2.709480e+01   2.118464e-01   1.876435e+00   6.116312e-03   9.551961e-02 
        Q4ER   2.745190e+01   2.230403e-01   2.069341e+00   6.116312e-03   9.571484e-02 
        Q4ER   2.780900e+01   2.210222e-01   2.152814e+00   6.116312e-03   9.574117e-02 
    CSRD0034   2.803840e+01   2.154656e-01   2.169883e+00   6.116312e-03   9.580847e-02 
        Q4ER   2.839550e+01   2.005196e-01   2.138190e+00   6.116312e-03   9.613935e-02 
        Q4ER   2.875260e+01   1.736956e-01   1.991657e+00   6.116312e-03   9.716146e-02 
    CSRD0035   2.898200e+01   1.529540e-01   1.861840e+00   6.116312e-03   9.809916e-02 
        Q4ER   2.933910e+01   1.164553e-01   1.610801e+00   6.116312e-03   9.997201e-02 
        Q4ER   2.969620e+01   7.305821e-02   1.271208e+00   6.116312e-03   1.026127e-01 
    CSRD0036   2.993590e+01   4.217034e-02   1.017225e+00   6.116312e-03   1.046028e-01 
         S3E   3.006090e+01   2.606277e-02   8.849269e-01   6.116312e-03   1.056406e-01 
         S3E   3.018590e+01   9.955200e-03   7.527880e-01   6.116312e-03   1.066785e-01 
    CSRD0037   3.166135e+01  -1.801721e-01  -8.066018e-01   6.116312e-03   1.189284e-01 
        XC3E   3.179135e+01  -1.969240e-01  -9.439977e-01   6.116312e-03   1.200077e-01 
        XC3E   3.192135e+01  -2.136758e-01  -1.081394e+00   6.116312e-03   1.210871e-01 
    CSRD0038   3.214255e+01  -2.421798e-01  -1.315178e+00   6.116312e-03   1.229236e-01 
         S2E   3.252355e+01  -2.912757e-01  -1.692669e+00   6.116312e-03   1.260868e-01 
         S2E   3.290455e+01  -3.403715e-01  -2.006056e+00   6.116312e-03   1.292501e-01 
    CSRD0039   3.314225e+01  -3.710017e-01  -2.176916e+00   6.116312e-03   1.312236e-01 
        Q3ER   3.349935e+01  -4.047052e-01  -2.373745e+00   6.116312e-03   1.328871e-01 
        Q3ER   3.385645e+01  -4.126154e-01  -2.444941e+00   6.116312e-03   1.330558e-01 
    CSRD0040   3.408585e+01  -4.092138e-01  -2.449109e+00   6.116312e-03   1.330810e-01 
        Q3ER   3.444295e+01  -3.909348e-01  -2.390396e+00   6.116312e-03   1.336265e-01 
        Q3ER   3.480005e+01  -3.477399e-01  -2.204116e+00   6.116312e-03   1.363051e-01 
    CSRD0041   3.498595e+01  -3.191814e-01  -2.075250e+00   6.116312e-03   1.384988e-01 
         M9E   3.498595e+01  -3.191814e-01  -2.075250e+00   6.116312e-03   1.384988e-01 
    CSRD0042   3.519850e+01  -2.865271e-01  -1.927903e+00   6.116312e-03   1.410071e-01 
         S1E   3.532350e+01  -2.673237e-01  -1.844553e+00   6.116312e-03   1.424822e-01 
         S1E   3.544850e+01  -2.481203e-01  -1.767224e+00   6.116312e-03   1.439573e-01 
    CSRD0043   3.555130e+01  -2.323274e-01  -1.705872e+00   6.116312e-03   1.451704e-01 
    CSRD0044   3.565130e+01  -2.169647e-01  -1.646191e+00   6.116312e-03   1.463504e-01 
        Q2ER   3.615130e+01  -1.516162e-01  -1.428843e+00   6.116312e-03   1.506598e-01 
        Q2ER   3.665130e+01  -1.044257e-01  -1.364283e+00   6.116312e-03   1.529056e-01 
    CSRD0045   3.684490e+01  -8.888384e-02  -1.368086e+00   6.116312e-03   1.535294e-01 
      MSEP2E   3.684490e+01  -8.888384e-02  -1.368086e+00   6.116312e-03   1.535294e-01 
         B2E   3.866980e+01   2.765514e-02  -1.373833e+00   6.957131e-03   2.024806e-01 
       CB2RE   3.866980e+01   2.765514e-02  -1.373833e+00   6.957131e-03   2.024806e-01 
    CSRD0046   3.893275e+01   4.013620e-02  -1.370352e+00   6.957131e-03   2.027768e-01 
        XC4E   3.906275e+01   4.630671e-02  -1.368631e+00   6.957131e-03   2.029233e-01 
        XC4E   3.919275e+01   5.247723e-02  -1.366910e+00   6.957131e-03   2.030697e-01 
    CSRD0047   3.930675e+01   5.788830e-02  -1.365400e+00   6.957131e-03   2.031981e-01 
        YC4E   3.943675e+01   6.405881e-02  -1.363679e+00   6.957131e-03   2.033446e-01 
        YC4E   3.956675e+01   7.022933e-02  -1.361958e+00   6.957131e-03   2.034910e-01 
    CSRD0048   4.075191e+01   1.264836e-01  -1.346267e+00   6.957131e-03   2.048261e-01 
    CSRD0049   4.075191e+01   1.264836e-01  -1.346267e+00   6.957131e-03   2.048261e-01 
       WIG1E   4.099591e+01   1.380648e-01  -1.343032e+00   6.957385e-03   2.051009e-01 
    CSRD0050   4.112244e+01   1.440700e-01  -1.341353e+00   6.957385e-03   2.052439e-01 
       WIG2E   4.161044e+01   1.672299e-01  -1.334858e+00   6.953262e-03   2.057981e-01 
    CSRD0051   4.173696e+01   1.732342e-01  -1.333169e+00   6.953262e-03   2.059409e-01 
       WIG1E   4.198096e+01   1.848126e-01  -1.329908e+00   6.953516e-03   2.062156e-01 
    CSRD0052   4.198097e+01   1.848127e-01  -1.329908e+00   6.953516e-03   2.062156e-01 
    CSRD0053   4.216624e+01   1.936042e-01  -1.327428e+00   6.953516e-03   2.064242e-01 
    P202432T   4.216624e+01   1.936042e-01  -1.327428e+00   6.953516e-03   2.064242e-01 
    CSRD0054   4.246116e+01   2.075979e-01  -1.323482e+00   6.953516e-03   2.067562e-01 
        Q1ER   4.275926e+01   2.152387e-01  -1.272519e+00   6.953516e-03   2.068781e-01 
        Q1ER   4.305736e+01   2.096923e-01  -1.130473e+00   6.953516e-03   2.069540e-01 
    CSRD0055   4.323604e+01   2.024432e-01  -1.019531e+00   6.953516e-03   2.071010e-01 
        M11E   4.323604e+01   2.024432e-01  -1.019531e+00   6.953516e-03   2.071010e-01 
    CSRD0056   4.415226e+01   1.652725e-01  -4.506683e-01   6.953516e-03   2.078550e-01 
    T202452T   4.415226e+01   1.652725e-01  -4.506683e-01   6.953516e-03   2.078550e-01 
    CSRD0057   4.802071e+01   8.330465e-03   1.951187e+00   6.953516e-03   2.110386e-01 
        B1RE   4.908380e+01  -2.278624e-02   2.599669e+00   6.745027e-03   2.629644e-01 
