Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.364967e-01   1.593646e-01   2.485724e-03   6.064037e-02 
    CSRD0026   2.361640e+01   1.301337e-01   2.030286e-01   2.485724e-03   6.072866e-02 
         B3E   2.414510e+01   1.181644e-01   3.009721e-01   3.750004e-03   6.344662e-02 
       CB3LE   2.414510e+01   1.181644e-01   3.009721e-01   3.750004e-03   6.344662e-02 
    CSRD0027   2.435026e+01   1.145682e-01   3.379410e-01   3.750004e-03   6.347814e-02 
         M6E   2.435026e+01   1.145682e-01   3.379410e-01   3.750004e-03   6.347814e-02 
    CSRD0028   2.438690e+01   1.139259e-01   3.445440e-01   3.750004e-03   6.348377e-02 
         Q6E   2.454190e+01   1.125701e-01   3.753728e-01   3.750004e-03   6.349168e-02 
         MCE   2.454190e+01   1.125701e-01   3.753728e-01   3.750004e-03   6.349168e-02 
         Q6E   2.469690e+01   1.139259e-01   4.125265e-01   3.750004e-03   6.349959e-02 
    CSRD0029   2.493870e+01   1.181644e-01   4.758547e-01   3.750004e-03   6.353674e-02 
         B3E   2.546740e+01   1.301336e-01   6.116482e-01   5.014284e-03   6.923658e-02 
       CB3RE   2.546740e+01   1.301336e-01   6.116482e-01   5.014284e-03   6.923658e-02 
    CSRD0030   2.569670e+01   1.364967e-01   6.693589e-01   5.014284e-03   6.932487e-02 
         M7E   2.569670e+01   1.364967e-01   6.693589e-01   5.014284e-03   6.932487e-02 
        DM7Q   2.569670e+01   1.364967e-01   6.693589e-01   5.014284e-03   6.932487e-02 
        Q5ER   2.591090e+01   1.434107e-01   7.271127e-01   5.014284e-03   6.943720e-02 
        Q5ER   2.612510e+01   1.523339e-01   7.930421e-01   5.014284e-03   6.962390e-02 
    CSRD0031   2.631142e+01   1.610038e-01   8.541710e-01   5.014284e-03   6.982561e-02 
        YC3E   2.637942e+01   1.641680e-01   8.764807e-01   5.014284e-03   6.989922e-02 
        YC3E   2.644742e+01   1.673321e-01   8.987904e-01   5.014284e-03   6.997284e-02 
    CSRD0032   2.660510e+01   1.746695e-01   9.505243e-01   5.014284e-03   7.014355e-02 
         S3E   2.673010e+01   1.804860e-01   9.941856e-01   5.014284e-03   7.027888e-02 
         S3E   2.685510e+01   1.863024e-01   1.043385e+00   5.014284e-03   7.041420e-02 
       D6EA2   2.685510e+01   1.863024e-01   1.043385e+00   5.014284e-03   7.041420e-02 
         M8E   2.685510e+01   1.863024e-01   1.043385e+00   5.014284e-03   7.041420e-02 
    CSRD0033   2.709480e+01   1.974561e-01   1.143268e+00   5.014284e-03   7.067370e-02 
        Q4ER   2.745190e+01   2.080600e-01   1.262721e+00   5.014284e-03   7.084835e-02 
        Q4ER   2.780900e+01   2.063392e-01   1.319640e+00   5.014284e-03   7.087046e-02 
    CSRD0034   2.803840e+01   2.012576e-01   1.335206e+00   5.014284e-03   7.092674e-02 
        Q4ER   2.839550e+01   1.874646e-01   1.325506e+00   5.014284e-03   7.120893e-02 
        Q4ER   2.875260e+01   1.625669e-01   1.248337e+00   5.014284e-03   7.208971e-02 
    CSRD0035   2.898200e+01   1.432889e-01   1.177580e+00   5.014284e-03   7.289973e-02 
        Q4ER   2.933910e+01   1.093324e-01   1.037574e+00   5.014284e-03   7.452088e-02 
        Q4ER   2.969620e+01   6.889945e-02   8.425508e-01   5.014284e-03   7.681324e-02 
    CSRD0036   2.993590e+01   4.010459e-02   6.950807e-01   5.014284e-03   7.854278e-02 
         S3E   3.006090e+01   2.508850e-02   6.182830e-01   5.014284e-03   7.944471e-02 
         S3E   3.018590e+01   1.007241e-02   5.415986e-01   5.014284e-03   8.034665e-02 
    CSRD0037   3.166135e+01  -1.671715e-01  -3.633122e-01   5.014284e-03   9.099269e-02 
        XC3E   3.179135e+01  -1.827883e-01  -4.430428e-01   5.014284e-03   9.193070e-02 
        XC3E   3.192135e+01  -1.984050e-01  -5.227733e-01   5.014284e-03   9.286871e-02 
    CSRD0038   3.214255e+01  -2.249775e-01  -6.584379e-01   5.014284e-03   9.446477e-02 
         S2E   3.252355e+01  -2.707465e-01  -8.651794e-01   5.014284e-03   9.721386e-02 
         S2E   3.290455e+01  -3.165156e-01  -1.003322e+00   5.014284e-03   9.996295e-02 
    CSRD0039   3.314225e+01  -3.450702e-01  -1.063105e+00   5.014284e-03   1.016781e-01 
        Q3ER   3.349935e+01  -3.765151e-01  -1.129476e+00   5.014284e-03   1.031257e-01 
        Q3ER   3.385645e+01  -3.839634e-01  -1.147730e+00   5.014284e-03   1.032735e-01 
    CSRD0040   3.408585e+01  -3.808548e-01  -1.143770e+00   5.014284e-03   1.032946e-01 
        Q3ER   3.444295e+01  -3.639305e-01  -1.113243e+00   5.014284e-03   1.037629e-01 
        Q3ER   3.480005e+01  -3.238116e-01  -1.034835e+00   5.014284e-03   1.060739e-01 
    CSRD0041   3.498595e+01  -2.972728e-01  -9.819129e-01   5.014284e-03   1.079683e-01 
         M9E   3.498595e+01  -2.972728e-01  -9.819129e-01   5.014284e-03   1.079683e-01 
    CSRD0042   3.519850e+01  -2.669279e-01  -9.214010e-01   5.014284e-03   1.101344e-01 
         S1E   3.532350e+01  -2.490825e-01  -8.885685e-01   5.014284e-03   1.114082e-01 
         S1E   3.544850e+01  -2.312372e-01  -8.607554e-01   5.014284e-03   1.126820e-01 
    CSRD0043   3.555130e+01  -2.165612e-01  -8.397524e-01   5.014284e-03   1.137296e-01 
    CSRD0044   3.565130e+01  -2.022850e-01  -8.193216e-01   5.014284e-03   1.147487e-01 
        Q2ER   3.615130e+01  -1.415977e-01  -7.533935e-01   5.014284e-03   1.184655e-01 
        Q2ER   3.665130e+01  -9.786865e-02  -7.605692e-01   5.014284e-03   1.203942e-01 
    CSRD0045   3.684490e+01  -8.349183e-02  -7.780555e-01   5.014284e-03   1.209280e-01 
      MSEP2E   3.684490e+01  -8.349183e-02  -7.780555e-01   5.014284e-03   1.209280e-01 
         B2E   3.866980e+01   2.206709e-02  -9.127795e-01   5.858320e-03   1.519666e-01 
       CB2RE   3.866980e+01   2.206709e-02  -9.127795e-01   5.858320e-03   1.519666e-01 
    CSRD0046   3.893275e+01   3.296574e-02  -9.278860e-01   5.858320e-03   1.521925e-01 
        XC4E   3.906275e+01   3.835393e-02  -9.353545e-01   5.858320e-03   1.523041e-01 
        XC4E   3.919275e+01   4.374213e-02  -9.428230e-01   5.858320e-03   1.524158e-01 
    CSRD0047   3.930675e+01   4.846715e-02  -9.493723e-01   5.858320e-03   1.525137e-01 
        YC4E   3.943675e+01   5.385535e-02  -9.568408e-01   5.858320e-03   1.526254e-01 
        YC4E   3.956675e+01   5.924354e-02  -9.643093e-01   5.858320e-03   1.527370e-01 
    CSRD0048   4.075191e+01   1.083656e-01  -1.032397e+00   5.858320e-03   1.537550e-01 
    CSRD0049   4.075191e+01   1.083657e-01  -1.032397e+00   5.858320e-03   1.537550e-01 
       WIG1E   4.099591e+01   1.184786e-01  -1.046411e+00   5.858574e-03   1.539646e-01 
    CSRD0050   4.112244e+01   1.237224e-01  -1.053677e+00   5.858574e-03   1.540737e-01 
       WIG2E   4.161044e+01   1.439460e-01  -1.081686e+00   5.854451e-03   1.544974e-01 
    CSRD0051   4.173696e+01   1.491890e-01  -1.088944e+00   5.854451e-03   1.546064e-01 
       WIG1E   4.198096e+01   1.592996e-01  -1.102937e+00   5.854705e-03   1.548159e-01 
    CSRD0052   4.198097e+01   1.592996e-01  -1.102937e+00   5.854705e-03   1.548159e-01 
    CSRD0053   4.216624e+01   1.669766e-01  -1.113560e+00   5.854705e-03   1.549749e-01 
    P202432T   4.216624e+01   1.669766e-01  -1.113560e+00   5.854705e-03   1.549749e-01 
    CSRD0054   4.246116e+01   1.791962e-01  -1.130469e+00   5.854705e-03   1.552281e-01 
        Q1ER   4.275926e+01   1.859320e-01  -1.107168e+00   5.854705e-03   1.553221e-01 
        Q1ER   4.305736e+01   1.812763e-01  -1.004700e+00   5.854705e-03   1.553765e-01 
    CSRD0055   4.323604e+01   1.750937e-01  -9.205971e-01   5.854705e-03   1.554835e-01 
        M11E   4.323604e+01   1.750937e-01  -9.205971e-01   5.854705e-03   1.554835e-01 
    CSRD0056   4.415226e+01   1.433919e-01  -4.893480e-01   5.854705e-03   1.560319e-01 
    T202452T   4.415226e+01   1.433919e-01  -4.893480e-01   5.854705e-03   1.560319e-01 
    CSRD0057   4.802071e+01   9.540483e-03   1.331474e+00   5.854705e-03   1.583476e-01 
        B1RE   4.908380e+01  -1.523092e-02   1.820136e+00   5.745222e-03   1.943019e-01 
