Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.307866e-01   1.023647e-01   2.040250e-03   5.188868e-02 
    CSRD0026   2.361640e+01   1.245982e-01   1.328157e-01   2.040250e-03   5.197219e-02 
         B3E   2.414510e+01   1.130315e-01   2.002965e-01   3.250012e-03   5.380790e-02 
       CB3LE   2.414510e+01   1.130315e-01   2.002965e-01   3.250012e-03   5.380790e-02 
    CSRD0027   2.435026e+01   1.095915e-01   2.254437e-01   3.250012e-03   5.383674e-02 
         M6E   2.435026e+01   1.095915e-01   2.254437e-01   3.250012e-03   5.383674e-02 
    CSRD0028   2.438690e+01   1.089771e-01   2.299353e-01   3.250012e-03   5.384189e-02 
         Q6E   2.454190e+01   1.076802e-01   2.504755e-01   3.250012e-03   5.384913e-02 
         MCE   2.454190e+01   1.076802e-01   2.504755e-01   3.250012e-03   5.384913e-02 
         Q6E   2.469690e+01   1.089771e-01   2.744502e-01   3.250012e-03   5.385637e-02 
    CSRD0029   2.493870e+01   1.130315e-01   3.148096e-01   3.250012e-03   5.389036e-02 
         B3E   2.546740e+01   1.245982e-01   4.003799e-01   4.459773e-03   5.767860e-02 
       CB3RE   2.546740e+01   1.245982e-01   4.003799e-01   4.459773e-03   5.767860e-02 
    CSRD0030   2.569670e+01   1.307866e-01   4.363091e-01   4.459773e-03   5.776211e-02 
         M7E   2.569670e+01   1.307866e-01   4.363091e-01   4.459773e-03   5.776211e-02 
        DM7Q   2.569670e+01   1.307866e-01   4.363091e-01   4.459773e-03   5.776211e-02 
        Q5ER   2.591090e+01   1.374972e-01   4.720762e-01   4.459773e-03   5.786791e-02 
        Q5ER   2.612510e+01   1.461341e-01   5.125286e-01   4.459773e-03   5.804280e-02 
    CSRD0031   2.631142e+01   1.545178e-01   5.498799e-01   4.459773e-03   5.823142e-02 
        YC3E   2.637942e+01   1.575775e-01   5.635117e-01   4.459773e-03   5.830025e-02 
        YC3E   2.644742e+01   1.606372e-01   5.771435e-01   4.459773e-03   5.836909e-02 
    CSRD0032   2.660510e+01   1.677324e-01   6.087543e-01   4.459773e-03   5.852872e-02 
         S3E   2.673010e+01   1.733569e-01   6.358962e-01   4.459773e-03   5.865526e-02 
         S3E   2.685510e+01   1.789814e-01   6.673920e-01   4.459773e-03   5.878180e-02 
       D6EA2   2.685510e+01   1.789814e-01   6.673920e-01   4.459773e-03   5.878180e-02 
         M8E   2.685510e+01   1.789814e-01   6.673920e-01   4.459773e-03   5.878180e-02 
    CSRD0033   2.709480e+01   1.897669e-01   7.321448e-01   4.459773e-03   5.902445e-02 
        Q4ER   2.745190e+01   2.000554e-01   8.117242e-01   4.459773e-03   5.918856e-02 
        Q4ER   2.780900e+01   1.984935e-01   8.550119e-01   4.459773e-03   5.920860e-02 
    CSRD0034   2.803840e+01   1.936657e-01   8.705108e-01   4.459773e-03   5.925940e-02 
        Q4ER   2.839550e+01   1.804888e-01   8.742492e-01   4.459773e-03   5.951716e-02 
        Q4ER   2.875260e+01   1.566204e-01   8.368389e-01   4.459773e-03   6.032672e-02 
    CSRD0035   2.898200e+01   1.381245e-01   7.996643e-01   4.459773e-03   6.107236e-02 
        Q4ER   2.933910e+01   1.055264e-01   7.224704e-01   4.459773e-03   6.256645e-02 
        Q4ER   2.969620e+01   6.667727e-02   6.087001e-01   4.459773e-03   6.468277e-02 
    CSRD0036   2.993590e+01   3.900079e-02   5.209554e-01   4.459773e-03   6.628058e-02 
         S3E   3.006090e+01   2.456791e-02   4.752834e-01   4.459773e-03   6.711381e-02 
         S3E   3.018590e+01   1.013504e-02   4.297038e-01   4.459773e-03   6.794704e-02 
    CSRD0037   3.166135e+01  -1.602249e-01  -1.080988e-01   4.459773e-03   7.778217e-02 
        XC3E   3.179135e+01  -1.752350e-01  -1.554839e-01   4.459773e-03   7.864874e-02 
        XC3E   3.192135e+01  -1.902452e-01  -2.028690e-01   4.459773e-03   7.951530e-02 
    CSRD0038   3.214255e+01  -2.157857e-01  -2.834966e-01   4.459773e-03   8.098978e-02 
         S2E   3.252355e+01  -2.597771e-01  -3.937834e-01   4.459773e-03   8.352947e-02 
         S2E   3.290455e+01  -3.037685e-01  -4.312157e-01   4.459773e-03   8.606916e-02 
    CSRD0039   3.314225e+01  -3.312140e-01  -4.265196e-01   4.459773e-03   8.765364e-02 
        Q3ER   3.349935e+01  -3.614522e-01  -4.168836e-01   4.459773e-03   8.899208e-02 
        Q3ER   3.385645e+01  -3.686536e-01  -4.035916e-01   4.459773e-03   8.912936e-02 
    CSRD0040   3.408585e+01  -3.657015e-01  -3.942290e-01   4.459773e-03   8.914836e-02 
        Q3ER   3.444295e+01  -3.495012e-01  -3.787894e-01   4.459773e-03   8.957789e-02 
        Q3ER   3.480005e+01  -3.110259e-01  -3.613642e-01   4.459773e-03   9.170357e-02 
    CSRD0041   3.498595e+01  -2.855662e-01  -3.515967e-01   4.459773e-03   9.344701e-02 
         M9E   3.498595e+01  -2.855662e-01  -3.515967e-01   4.459773e-03   9.344701e-02 
    CSRD0042   3.519850e+01  -2.564553e-01  -3.404284e-01   4.459773e-03   9.544049e-02 
         S1E   3.532350e+01  -2.393356e-01  -3.363499e-01   4.459773e-03   9.661282e-02 
         S1E   3.544850e+01  -2.222160e-01  -3.368100e-01   4.459773e-03   9.778515e-02 
    CSRD0043   3.555130e+01  -2.081368e-01  -3.388801e-01   4.459773e-03   9.874927e-02 
    CSRD0044   3.565130e+01  -1.944410e-01  -3.408937e-01   4.459773e-03   9.968713e-02 
        Q2ER   3.615130e+01  -1.362444e-01  -3.611867e-01   4.459773e-03   1.031053e-01 
        Q2ER   3.665130e+01  -9.436497e-02  -4.082586e-01   4.459773e-03   1.048745e-01 
    CSRD0045   3.684490e+01  -8.061068e-02  -4.329748e-01   4.459773e-03   1.053631e-01 
      MSEP2E   3.684490e+01  -8.061068e-02  -4.329748e-01   4.459773e-03   1.053631e-01 
         B2E   3.866980e+01   1.908119e-02  -6.358461e-01   5.305527e-03   1.258667e-01 
       CB2RE   3.866980e+01   1.908119e-02  -6.358461e-01   5.305527e-03   1.258667e-01 
    CSRD0046   3.893275e+01   2.913431e-02  -6.607738e-01   5.305527e-03   1.260589e-01 
        XC4E   3.906275e+01   3.410448e-02  -6.730978e-01   5.305527e-03   1.261539e-01 
        XC4E   3.919275e+01   3.907464e-02  -6.854218e-01   5.305527e-03   1.262489e-01 
    CSRD0047   3.930675e+01   4.343310e-02  -6.962290e-01   5.305527e-03   1.263322e-01 
        YC4E   3.943675e+01   4.840327e-02  -7.085531e-01   5.305527e-03   1.264272e-01 
        YC4E   3.956675e+01   5.337343e-02  -7.208771e-01   5.305527e-03   1.265223e-01 
    CSRD0048   4.075191e+01   9.868453e-02  -8.332305e-01   5.305527e-03   1.273884e-01 
    CSRD0049   4.075191e+01   9.868457e-02  -8.332305e-01   5.305527e-03   1.273884e-01 
       WIG1E   4.099591e+01   1.080129e-01  -8.563591e-01   5.305781e-03   1.275667e-01 
    CSRD0050   4.112244e+01   1.128499e-01  -8.683509e-01   5.305781e-03   1.276596e-01 
       WIG2E   4.161044e+01   1.315046e-01  -9.145911e-01   5.301658e-03   1.280208e-01 
    CSRD0051   4.173696e+01   1.363409e-01  -9.265767e-01   5.301658e-03   1.281136e-01 
       WIG1E   4.198096e+01   1.456670e-01  -9.496874e-01   5.301912e-03   1.282918e-01 
    CSRD0052   4.198097e+01   1.456671e-01  -9.496875e-01   5.301912e-03   1.282918e-01 
    CSRD0053   4.216624e+01   1.527485e-01  -9.672340e-01   5.301912e-03   1.284272e-01 
    P202432T   4.216624e+01   1.527485e-01  -9.672340e-01   5.301912e-03   1.284272e-01 
    CSRD0054   4.246116e+01   1.640201e-01  -9.951632e-01   5.301912e-03   1.286426e-01 
        Q1ER   4.275926e+01   1.702724e-01  -9.875049e-01   5.301912e-03   1.287231e-01 
        Q1ER   4.305736e+01   1.660926e-01  -9.089659e-01   5.301912e-03   1.287676e-01 
    CSRD0055   4.323604e+01   1.604799e-01  -8.414160e-01   5.301912e-03   1.288558e-01 
        M11E   4.323604e+01   1.604799e-01  -8.414160e-01   5.301912e-03   1.288558e-01 
    CSRD0056   4.415226e+01   1.317003e-01  -4.950464e-01   5.301912e-03   1.293078e-01 
    T202452T   4.415226e+01   1.317003e-01  -4.950464e-01   5.301912e-03   1.293078e-01 
    CSRD0057   4.802071e+01   1.018704e-02   9.673966e-01   5.301912e-03   1.312162e-01 
        B1RE   4.908380e+01  -1.119384e-02   1.357488e+00   5.245332e-03   1.577590e-01 
