Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.344749e-01   1.250096e-01   2.263165e-03   5.595971e-02 
    CSRD0026   2.361640e+01   1.278042e-01   1.662145e-01   2.263165e-03   5.605674e-02 
         B3E   2.414510e+01   1.151255e-01   2.584869e-01   3.500012e-03   5.838600e-02 
       CB3LE   2.414510e+01   1.151255e-01   2.584869e-01   3.500012e-03   5.838600e-02 
    CSRD0027   2.435026e+01   1.112541e-01   2.932555e-01   3.500012e-03   5.842253e-02 
         M6E   2.435026e+01   1.112541e-01   2.932555e-01   3.500012e-03   5.842253e-02 
    CSRD0028   2.438690e+01   1.105626e-01   2.994656e-01   3.500012e-03   5.842905e-02 
         Q6E   2.454190e+01   1.091033e-01   3.283875e-01   3.500012e-03   5.843822e-02 
         MCE   2.454190e+01   1.091033e-01   3.283875e-01   3.500012e-03   5.843822e-02 
         Q6E   2.469690e+01   1.105626e-01   3.631689e-01   3.500012e-03   5.844738e-02 
    CSRD0029   2.493870e+01   1.151255e-01   4.224490e-01   3.500012e-03   5.849044e-02 
         B3E   2.546740e+01   1.278042e-01   5.493925e-01   4.736858e-03   6.361575e-02 
       CB3RE   2.546740e+01   1.278042e-01   5.493925e-01   4.736858e-03   6.361575e-02 
    CSRD0030   2.569670e+01   1.344749e-01   6.032643e-01   4.736858e-03   6.371278e-02 
         M7E   2.569670e+01   1.344749e-01   6.032643e-01   4.736858e-03   6.371278e-02 
        DM7Q   2.569670e+01   1.344749e-01   6.032643e-01   4.736858e-03   6.371278e-02 
        Q5ER   2.591090e+01   1.417125e-01   6.571498e-01   4.736858e-03   6.383586e-02 
        Q5ER   2.612510e+01   1.510385e-01   7.186287e-01   4.736858e-03   6.403978e-02 
    CSRD0031   2.631142e+01   1.600965e-01   7.756249e-01   4.736858e-03   6.425996e-02 
        YC3E   2.637942e+01   1.634023e-01   7.964263e-01   4.736858e-03   6.434032e-02 
        YC3E   2.644742e+01   1.667082e-01   8.172277e-01   4.736858e-03   6.442067e-02 
    CSRD0032   2.660510e+01   1.743740e-01   8.654641e-01   4.736858e-03   6.460701e-02 
         S3E   2.673010e+01   1.804509e-01   9.049966e-01   4.736858e-03   6.475472e-02 
         S3E   2.685510e+01   1.865278e-01   9.472389e-01   4.736858e-03   6.490244e-02 
       D6EA2   2.685510e+01   1.865278e-01   9.472389e-01   4.736858e-03   6.490244e-02 
         M8E   2.685510e+01   1.865278e-01   9.472389e-01   4.736858e-03   6.490244e-02 
    CSRD0033   2.709480e+01   1.981808e-01   1.030959e+00   4.736858e-03   6.518570e-02 
        Q4ER   2.745190e+01   2.087817e-01   1.126860e+00   4.736858e-03   6.536479e-02 
        Q4ER   2.780900e+01   2.055453e-01   1.161837e+00   4.736858e-03   6.540200e-02 
    CSRD0034   2.803840e+01   1.990184e-01   1.164021e+00   4.736858e-03   6.549485e-02 
        Q4ER   2.839550e+01   1.823755e-01   1.135256e+00   4.736858e-03   6.590178e-02 
        Q4ER   2.875260e+01   1.536454e-01   1.043270e+00   4.736858e-03   6.707234e-02 
    CSRD0035   2.898200e+01   1.316753e-01   9.645936e-01   4.736858e-03   6.812440e-02 
        Q4ER   2.933910e+01   9.349017e-02   8.154731e-01   4.736858e-03   7.017266e-02 
        Q4ER   2.969620e+01   4.910888e-02   6.184678e-01   4.736858e-03   7.293326e-02 
    CSRD0036   2.993590e+01   1.788027e-02   4.722854e-01   4.736858e-03   7.496752e-02 
         S3E   3.006090e+01   1.595018e-03   3.960605e-01   4.736858e-03   7.602836e-02 
         S3E   3.018590e+01  -1.469024e-02   3.198394e-01   4.736858e-03   7.708920e-02 
    CSRD0037   3.166135e+01  -2.069149e-01  -5.797937e-01   4.736858e-03   8.961091e-02 
        XC3E   3.179135e+01  -2.238515e-01  -6.590592e-01   4.736858e-03   9.071418e-02 
        XC3E   3.192135e+01  -2.407882e-01  -7.383248e-01   4.736858e-03   9.181745e-02 
    CSRD0038   3.214255e+01  -2.696066e-01  -8.731981e-01   4.736858e-03   9.369471e-02 
         S2E   3.252355e+01  -3.192441e-01  -1.067616e+00   4.736858e-03   9.692815e-02 
         S2E   3.290455e+01  -3.688815e-01  -1.167488e+00   4.736858e-03   1.001616e-01 
    CSRD0039   3.314225e+01  -3.998496e-01  -1.193978e+00   4.736858e-03   1.021789e-01 
        Q3ER   3.349935e+01  -4.338639e-01  -1.209864e+00   4.736858e-03   1.038740e-01 
        Q3ER   3.385645e+01  -4.417467e-01  -1.178880e+00   4.736858e-03   1.040440e-01 
    CSRD0040   3.408585e+01  -4.382293e-01  -1.144361e+00   4.736858e-03   1.040710e-01 
        Q3ER   3.444295e+01  -4.196118e-01  -1.069779e+00   4.736858e-03   1.046359e-01 
        Q3ER   3.480005e+01  -3.757211e-01  -9.559104e-01   4.736858e-03   1.074016e-01 
    CSRD0041   3.498595e+01  -3.466909e-01  -8.871078e-01   4.736858e-03   1.096684e-01 
         M9E   3.498595e+01  -3.466909e-01  -8.871078e-01   4.736858e-03   1.096684e-01 
    CSRD0042   3.519850e+01  -3.134973e-01  -8.084379e-01   4.736858e-03   1.122602e-01 
         S1E   3.532350e+01  -2.939768e-01  -7.657084e-01   4.736858e-03   1.137844e-01 
         S1E   3.544850e+01  -2.744562e-01  -7.294653e-01   4.736858e-03   1.153086e-01 
    CSRD0043   3.555130e+01  -2.584024e-01  -7.020941e-01   4.736858e-03   1.165621e-01 
    CSRD0044   3.565130e+01  -2.427860e-01  -6.754685e-01   4.736858e-03   1.177815e-01 
        Q2ER   3.615130e+01  -1.776897e-01  -5.670216e-01   4.736858e-03   1.220697e-01 
        Q2ER   3.665130e+01  -1.338742e-01  -5.049926e-01   4.736858e-03   1.240173e-01 
    CSRD0045   3.684490e+01  -1.202831e-01  -4.895838e-01   4.736858e-03   1.244944e-01 
      MSEP2E   3.684490e+01  -1.202831e-01  -4.895838e-01   4.736858e-03   1.244944e-01 
         B2E   3.866980e+01  -2.212934e-02  -3.142300e-01   6.909613e-03   1.405665e-01 
       CB2RE   3.866980e+01  -2.212934e-02  -3.142300e-01   6.909613e-03   1.405665e-01 
    CSRD0046   3.893275e+01  -1.229788e-02  -2.846597e-01   6.909613e-03   1.407503e-01 
        XC4E   3.906275e+01  -7.437297e-03  -2.700404e-01   6.909613e-03   1.408412e-01 
        XC4E   3.919275e+01  -2.576717e-03  -2.554212e-01   6.909613e-03   1.409320e-01 
    CSRD0047   3.930675e+01   1.685639e-03  -2.426012e-01   6.909613e-03   1.410117e-01 
        YC4E   3.943675e+01   6.546219e-03  -2.279820e-01   6.909613e-03   1.411026e-01 
        YC4E   3.956675e+01   1.140680e-02  -2.133627e-01   6.909613e-03   1.411934e-01 
    CSRD0048   4.075191e+01   5.571884e-02  -8.008456e-02   6.909613e-03   1.420218e-01 
    CSRD0049   4.075191e+01   5.571888e-02  -8.008444e-02   6.909613e-03   1.420218e-01 
       WIG1E   4.099591e+01   6.484166e-02  -5.264484e-02   6.909867e-03   1.421924e-01 
    CSRD0050   4.112244e+01   6.957213e-02  -3.841600e-02   6.909867e-03   1.422812e-01 
       WIG2E   4.161044e+01   8.781648e-02   1.646493e-02   6.905744e-03   1.426269e-01 
    CSRD0051   4.173696e+01   9.254647e-02   3.069430e-02   6.905744e-03   1.427157e-01 
       WIG1E   4.198096e+01   1.016678e-01   5.813541e-02   6.905998e-03   1.428862e-01 
    CSRD0052   4.198097e+01   1.016679e-01   5.813552e-02   6.905998e-03   1.428862e-01 
    CSRD0053   4.216624e+01   1.085939e-01   7.897262e-02   6.905998e-03   1.430156e-01 
    P202432T   4.216624e+01   1.085939e-01   7.897262e-02   6.905998e-03   1.430156e-01 
    CSRD0054   4.246116e+01   1.196181e-01   1.121396e-01   6.905998e-03   1.432217e-01 
        Q1ER   4.275926e+01   1.263727e-01   1.456392e-01   6.905998e-03   1.433092e-01 
        Q1ER   4.305736e+01   1.241339e-01   1.777140e-01   6.905998e-03   1.433290e-01 
    CSRD0055   4.323604e+01   1.200963e-01   1.960470e-01   6.905998e-03   1.433746e-01 
        M11E   4.323604e+01   1.200963e-01   1.960470e-01   6.905998e-03   1.433746e-01 
    CSRD0056   4.415226e+01   9.939332e-02   2.900516e-01   6.905998e-03   1.436085e-01 
    T202452T   4.415226e+01   9.939332e-02   2.900516e-01   6.905998e-03   1.436085e-01 
    CSRD0057   4.802071e+01   1.198093e-02   6.869581e-01   6.905998e-03   1.445961e-01 
        B1RE   4.908380e+01  -2.901950e-05   7.841836e-01   6.995788e-03   1.613485e-01 
