Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.247671e-01   6.186446e-02   1.597719e-03   4.386092e-02 
    CSRD0026   2.361640e+01   1.187627e-01   8.271212e-02   1.597719e-03   4.393954e-02 
         B3E   2.414510e+01   1.076204e-01   1.280529e-01   2.750007e-03   4.514090e-02 
       CB3LE   2.414510e+01   1.076204e-01   1.280529e-01   2.750007e-03   4.514090e-02 
    CSRD0027   2.435026e+01   1.043451e-01   1.446080e-01   2.750007e-03   4.516704e-02 
         M6E   2.435026e+01   1.043451e-01   1.446080e-01   2.750007e-03   4.516704e-02 
    CSRD0028   2.438690e+01   1.037601e-01   1.475650e-01   2.750007e-03   4.517171e-02 
         Q6E   2.454190e+01   1.025253e-01   1.606580e-01   2.750007e-03   4.517827e-02 
         MCE   2.454190e+01   1.025253e-01   1.606580e-01   2.750007e-03   4.517827e-02 
         Q6E   2.469690e+01   1.037601e-01   1.751464e-01   2.750007e-03   4.518484e-02 
    CSRD0029   2.493870e+01   1.076204e-01   1.990052e-01   2.750007e-03   4.521565e-02 
         B3E   2.546740e+01   1.187627e-01   2.484947e-01   3.902294e-03   4.762680e-02 
       CB3RE   2.546740e+01   1.187627e-01   2.484947e-01   3.902294e-03   4.762680e-02 
    CSRD0030   2.569670e+01   1.247670e-01   2.687761e-01   3.902294e-03   4.770542e-02 
         M7E   2.569670e+01   1.247670e-01   2.687761e-01   3.902294e-03   4.770542e-02 
        DM7Q   2.569670e+01   1.247670e-01   2.687761e-01   3.902294e-03   4.770542e-02 
        Q5ER   2.591090e+01   1.312631e-01   2.887609e-01   3.902294e-03   4.780454e-02 
        Q5ER   2.612510e+01   1.395982e-01   3.109501e-01   3.902294e-03   4.796741e-02 
    CSRD0031   2.631142e+01   1.476802e-01   3.312658e-01   3.902294e-03   4.814270e-02 
        YC3E   2.637942e+01   1.506298e-01   3.386803e-01   3.902294e-03   4.820667e-02 
        YC3E   2.644742e+01   1.535794e-01   3.460948e-01   3.902294e-03   4.827064e-02 
    CSRD0032   2.660510e+01   1.604193e-01   3.632882e-01   3.902294e-03   4.841899e-02 
         S3E   2.673010e+01   1.658413e-01   3.784933e-01   3.902294e-03   4.853658e-02 
         S3E   2.685510e+01   1.712634e-01   3.969919e-01   3.902294e-03   4.865418e-02 
       D6EA2   2.685510e+01   1.712634e-01   3.969919e-01   3.902294e-03   4.865418e-02 
         M8E   2.685510e+01   1.712634e-01   3.969919e-01   3.902294e-03   4.865418e-02 
    CSRD0033   2.709480e+01   1.816608e-01   4.357613e-01   3.902294e-03   4.887968e-02 
        Q4ER   2.745190e+01   1.916170e-01   4.855479e-01   3.902294e-03   4.903305e-02 
        Q4ER   2.780900e+01   1.902225e-01   5.178669e-01   3.902294e-03   4.905103e-02 
    CSRD0034   2.803840e+01   1.856623e-01   5.325669e-01   3.902294e-03   4.909635e-02 
        Q4ER   2.839550e+01   1.731349e-01   5.448518e-01   3.902294e-03   4.932956e-02 
        Q4ER   2.875260e+01   1.503516e-01   5.350666e-01   3.902294e-03   5.006731e-02 
    CSRD0035   2.898200e+01   1.326802e-01   5.214866e-01   3.902294e-03   5.074795e-02 
        Q4ER   2.933910e+01   1.015141e-01   4.887497e-01   3.902294e-03   5.211371e-02 
        Q4ER   2.969620e+01   6.433463e-02   4.330445e-01   3.902294e-03   5.405207e-02 
    CSRD0036   2.993590e+01   3.783715e-02   3.881334e-01   3.902294e-03   5.551664e-02 
         S3E   3.006090e+01   2.401911e-02   3.647797e-01   3.902294e-03   5.628039e-02 
         S3E   3.018590e+01   1.020106e-02   3.414989e-01   3.902294e-03   5.704415e-02 
    CSRD0037   3.166135e+01  -1.529016e-01   6.686349e-02   3.902294e-03   6.605919e-02 
        XC3E   3.179135e+01  -1.672724e-01   4.266572e-02   3.902294e-03   6.685349e-02 
        XC3E   3.192135e+01  -1.816431e-01   1.846796e-02   3.902294e-03   6.764780e-02 
    CSRD0038   3.214255e+01  -2.060956e-01  -2.270548e-02   3.902294e-03   6.899933e-02 
         S2E   3.252355e+01  -2.482130e-01  -6.319995e-02   3.902294e-03   7.132725e-02 
         S2E   3.290455e+01  -2.903304e-01  -2.612166e-02   3.902294e-03   7.365518e-02 
    CSRD0039   3.314225e+01  -3.166068e-01   2.688881e-02   3.902294e-03   7.510753e-02 
        Q3ER   3.349935e+01  -3.455726e-01   9.436832e-02   3.902294e-03   7.633550e-02 
        Q3ER   3.385645e+01  -3.525138e-01   1.339264e-01   3.902294e-03   7.646208e-02 
    CSRD0040   3.408585e+01  -3.497268e-01   1.495557e-01   3.902294e-03   7.647901e-02 
        Q3ER   3.444295e+01  -3.342897e-01   1.578215e-01   3.902294e-03   7.686944e-02 
        Q3ER   3.480005e+01  -2.975470e-01   1.348369e-01   3.902294e-03   7.880814e-02 
    CSRD0041   3.498595e+01  -2.732250e-01   1.152590e-01   3.902294e-03   8.039925e-02 
         M9E   3.498595e+01  -2.732250e-01   1.152590e-01   3.902294e-03   8.039925e-02 
    CSRD0042   3.519850e+01  -2.454150e-01   9.287329e-02   3.902294e-03   8.221854e-02 
         S1E   3.532350e+01  -2.290603e-01   7.747684e-02   3.902294e-03   8.328844e-02 
         S1E   3.544850e+01  -2.127057e-01   5.801075e-02   3.902294e-03   8.435834e-02 
    CSRD0043   3.555130e+01  -1.992556e-01   4.048475e-02   3.902294e-03   8.523822e-02 
    CSRD0044   3.565130e+01  -1.861719e-01   2.343611e-02   3.902294e-03   8.609414e-02 
        Q2ER   3.615130e+01  -1.306010e-01  -5.214861e-02   3.902294e-03   8.921104e-02 
        Q2ER   3.665130e+01  -9.067135e-02  -1.181833e-01   3.902294e-03   9.081945e-02 
    CSRD0045   3.684490e+01  -7.757334e-02  -1.436018e-01   3.902294e-03   9.126253e-02 
      MSEP2E   3.684490e+01  -7.757334e-02  -1.436018e-01   3.902294e-03   9.126253e-02 
         B2E   3.866980e+01   1.593343e-02  -3.531018e-01   4.749860e-03   1.020524e-01 
       CB2RE   3.866980e+01   1.593343e-02  -3.531018e-01   4.749860e-03   1.020524e-01 
    CSRD0046   3.893275e+01   2.509518e-02  -3.789848e-01   4.749860e-03   1.022120e-01 
        XC4E   3.906275e+01   2.962466e-02  -3.917812e-01   4.749860e-03   1.022909e-01 
        XC4E   3.919275e+01   3.415414e-02  -4.045775e-01   4.749860e-03   1.023698e-01 
    CSRD0047   3.930675e+01   3.812615e-02  -4.157989e-01   4.749860e-03   1.024390e-01 
        YC4E   3.943675e+01   4.265563e-02  -4.285953e-01   4.749860e-03   1.025179e-01 
        YC4E   3.956675e+01   4.718512e-02  -4.413916e-01   4.749860e-03   1.025968e-01 
    CSRD0048   4.075191e+01   8.847866e-02  -5.580510e-01   4.749860e-03   1.033162e-01 
    CSRD0049   4.075191e+01   8.847870e-02  -5.580511e-01   4.749860e-03   1.033162e-01 
       WIG1E   4.099591e+01   9.697993e-02  -5.820670e-01   4.750114e-03   1.034643e-01 
    CSRD0050   4.112244e+01   1.013881e-01  -5.945193e-01   4.750114e-03   1.035415e-01 
       WIG2E   4.161044e+01   1.183888e-01  -6.425392e-01   4.745991e-03   1.038423e-01 
    CSRD0051   4.173696e+01   1.227962e-01  -6.549871e-01   4.745991e-03   1.039194e-01 
       WIG1E   4.198096e+01   1.312955e-01  -6.789902e-01   4.746245e-03   1.040675e-01 
    CSRD0052   4.198097e+01   1.312955e-01  -6.789903e-01   4.746245e-03   1.040675e-01 
    CSRD0053   4.216624e+01   1.377491e-01  -6.972150e-01   4.746245e-03   1.041799e-01 
    P202432T   4.216624e+01   1.377491e-01  -6.972150e-01   4.746245e-03   1.041799e-01 
    CSRD0054   4.246116e+01   1.480213e-01  -7.262238e-01   4.746245e-03   1.043588e-01 
        Q1ER   4.275926e+01   1.537639e-01  -7.283820e-01   4.746245e-03   1.044263e-01 
        Q1ER   4.305736e+01   1.500858e-01  -6.765417e-01   4.746245e-03   1.044614e-01 
    CSRD0055   4.323604e+01   1.450739e-01  -6.297741e-01   4.746245e-03   1.045317e-01 
        M11E   4.323604e+01   1.450739e-01  -6.297741e-01   4.746245e-03   1.045317e-01 
    CSRD0056   4.415226e+01   1.193749e-01  -3.899682e-01   4.746245e-03   1.048921e-01 
    T202452T   4.415226e+01   1.193749e-01  -3.899682e-01   4.746245e-03   1.048921e-01 
    CSRD0057   4.802071e+01   1.086865e-02   6.225410e-01   4.746245e-03   1.064138e-01 
        B1RE   4.908380e+01  -6.937909e-03   8.889088e-01   4.745435e-03   1.237028e-01 
