Printout for SDDS file facet_noFF.mat

 ElementName        s             R16            T166           R56            T566     
         M5E   2.338710e+01   1.419495e-01   2.221932e-01   2.933657e-03   7.007866e-02 
    CSRD0026   2.361640e+01   1.354197e-01   2.793582e-01   2.933657e-03   7.017163e-02 
         B3E   2.414510e+01   1.230660e-01   4.084281e-01   4.249999e-03   7.383764e-02 
       CB3LE   2.414510e+01   1.230660e-01   4.084281e-01   4.249999e-03   7.383764e-02 
    CSRD0027   2.435026e+01   1.193207e-01   4.574762e-01   4.249999e-03   7.387182e-02 
         M6E   2.435026e+01   1.193207e-01   4.574762e-01   4.249999e-03   7.387182e-02 
    CSRD0028   2.438690e+01   1.186517e-01   4.662368e-01   4.249999e-03   7.387793e-02 
         Q6E   2.454190e+01   1.172397e-01   5.076374e-01   4.249999e-03   7.388651e-02 
         MCE   2.454190e+01   1.172397e-01   5.076374e-01   4.249999e-03   7.388651e-02 
         Q6E   2.469690e+01   1.186517e-01   5.584362e-01   4.249999e-03   7.389509e-02 
    CSRD0029   2.493870e+01   1.230660e-01   6.456082e-01   4.249999e-03   7.393539e-02 
         B3E   2.546740e+01   1.354197e-01   8.335382e-01   5.566342e-03   8.164550e-02 
       CB3RE   2.546740e+01   1.354197e-01   8.335382e-01   5.566342e-03   8.164550e-02 
    CSRD0030   2.569670e+01   1.419495e-01   9.138602e-01   5.566342e-03   8.173847e-02 
         M7E   2.569670e+01   1.419495e-01   9.138602e-01   5.566342e-03   8.173847e-02 
        DM7Q   2.569670e+01   1.419495e-01   9.138602e-01   5.566342e-03   8.173847e-02 
        Q5ER   2.591090e+01   1.490578e-01   9.944598e-01   5.566342e-03   8.185722e-02 
        Q5ER   2.612510e+01   1.582545e-01   1.086901e+00   5.566342e-03   8.205555e-02 
    CSRD0031   2.631142e+01   1.671976e-01   1.172789e+00   5.566342e-03   8.227018e-02 
        YC3E   2.637942e+01   1.704615e-01   1.204135e+00   5.566342e-03   8.234851e-02 
        YC3E   2.644742e+01   1.737254e-01   1.235480e+00   5.566342e-03   8.242684e-02 
    CSRD0032   2.660510e+01   1.812941e-01   1.308168e+00   5.566342e-03   8.260848e-02 
         S3E   2.673010e+01   1.872939e-01   1.369066e+00   5.566342e-03   8.275247e-02 
         S3E   2.685510e+01   1.932937e-01   1.436808e+00   5.566342e-03   8.289647e-02 
       D6EA2   2.685510e+01   1.932937e-01   1.436808e+00   5.566342e-03   8.289647e-02 
         M8E   2.685510e+01   1.932937e-01   1.436808e+00   5.566342e-03   8.289647e-02 
    CSRD0033   2.709480e+01   2.047989e-01   1.573556e+00   5.566342e-03   8.317258e-02 
        Q4ER   2.745190e+01   2.157039e-01   1.734863e+00   5.566342e-03   8.335759e-02 
        Q4ER   2.780900e+01   2.138314e-01   1.806118e+00   5.566342e-03   8.338180e-02 
    CSRD0034   2.803840e+01   2.085074e-01   1.821783e+00   5.566342e-03   8.344358e-02 
        Q4ER   2.839550e+01   1.941261e-01   1.798033e+00   5.566342e-03   8.375013e-02 
        Q4ER   2.875260e+01   1.682455e-01   1.679217e+00   5.566342e-03   8.470171e-02 
    CSRD0035   2.898200e+01   1.482206e-01   1.573275e+00   5.566342e-03   8.557572e-02 
        Q4ER   2.933910e+01   1.129669e-01   1.367453e+00   5.566342e-03   8.732303e-02 
        Q4ER   2.969620e+01   7.102152e-02   1.087287e+00   5.566342e-03   8.979006e-02 
    CSRD0036   2.993590e+01   4.115867e-02   8.772340e-01   5.566342e-03   9.165028e-02 
         S3E   3.006090e+01   2.558563e-02   7.678218e-01   5.566342e-03   9.262036e-02 
         S3E   3.018590e+01   1.001260e-02   6.585451e-01   5.566342e-03   9.359044e-02 
    CSRD0037   3.166135e+01  -1.738052e-01  -6.310311e-01   5.566342e-03   1.050408e-01 
        XC3E   3.179135e+01  -1.900012e-01  -7.446540e-01   5.566342e-03   1.060497e-01 
        XC3E   3.192135e+01  -2.061972e-01  -8.582769e-01   5.566342e-03   1.070586e-01 
    CSRD0038   3.214255e+01  -2.337552e-01  -1.051611e+00   5.566342e-03   1.087753e-01 
         S2E   3.252355e+01  -2.812218e-01  -1.358902e+00   5.566342e-03   1.117320e-01 
         S2E   3.290455e+01  -3.286884e-01  -1.600724e+00   5.566342e-03   1.146888e-01 
    CSRD0039   3.314225e+01  -3.583021e-01  -1.726404e+00   5.566342e-03   1.165335e-01 
        Q3ER   3.349935e+01  -3.908995e-01  -1.870018e+00   5.566342e-03   1.180895e-01 
        Q3ER   3.385645e+01  -3.985834e-01  -1.919229e+00   5.566342e-03   1.182477e-01 
    CSRD0040   3.408585e+01  -3.953254e-01  -1.919709e+00   5.566342e-03   1.182709e-01 
        Q3ER   3.444295e+01  -3.777098e-01  -1.871749e+00   5.566342e-03   1.187779e-01 
        Q3ER   3.480005e+01  -3.360214e-01  -1.728439e+00   5.566342e-03   1.212731e-01 
    CSRD0041   3.498595e+01  -3.084519e-01  -1.629952e+00   5.566342e-03   1.233174e-01 
         M9E   3.498595e+01  -3.084519e-01  -1.629952e+00   5.566342e-03   1.233174e-01 
    CSRD0042   3.519850e+01  -2.769287e-01  -1.517341e+00   5.566342e-03   1.256550e-01 
         S1E   3.532350e+01  -2.583904e-01  -1.454141e+00   5.566342e-03   1.270296e-01 
         S1E   3.544850e+01  -2.398521e-01  -1.396454e+00   5.566342e-03   1.284043e-01 
    CSRD0043   3.555130e+01  -2.246062e-01  -1.351067e+00   5.566342e-03   1.295348e-01 
    CSRD0044   3.565130e+01  -2.097755e-01  -1.306915e+00   5.566342e-03   1.306346e-01 
        Q2ER   3.615130e+01  -1.467098e-01  -1.148827e+00   5.566342e-03   1.346483e-01 
        Q2ER   3.665130e+01  -1.012145e-01  -1.110584e+00   5.566342e-03   1.367358e-01 
    CSRD0045   3.684490e+01  -8.624318e-02  -1.118695e+00   5.566342e-03   1.373146e-01 
      MSEP2E   3.684490e+01  -8.624318e-02  -1.118695e+00   5.566342e-03   1.373146e-01 
         B2E   3.866980e+01   2.491847e-02  -1.165058e+00   6.408736e-03   1.784136e-01 
       CB2RE   3.866980e+01   2.491847e-02  -1.165058e+00   6.408736e-03   1.784136e-01 
    CSRD0046   3.893275e+01   3.662457e-02  -1.167430e+00   6.408736e-03   1.786741e-01 
        XC4E   3.906275e+01   4.241195e-02  -1.168602e+00   6.408736e-03   1.788029e-01 
        XC4E   3.919275e+01   4.819934e-02  -1.169775e+00   6.408736e-03   1.789318e-01 
    CSRD0047   3.930675e+01   5.327443e-02  -1.170804e+00   6.408736e-03   1.790447e-01 
        YC4E   3.943675e+01   5.906181e-02  -1.171976e+00   6.408736e-03   1.791736e-01 
        YC4E   3.956675e+01   6.484920e-02  -1.173149e+00   6.408736e-03   1.793024e-01 
    CSRD0048   4.075191e+01   1.176106e-01  -1.183840e+00   6.408736e-03   1.804768e-01 
    CSRD0049   4.075191e+01   1.176106e-01  -1.183840e+00   6.408736e-03   1.804768e-01 
       WIG1E   4.099591e+01   1.284727e-01  -1.186038e+00   6.408990e-03   1.807186e-01 
    CSRD0050   4.112244e+01   1.341051e-01  -1.187175e+00   6.408990e-03   1.808443e-01 
       WIG2E   4.161044e+01   1.558270e-01  -1.191547e+00   6.404867e-03   1.813324e-01 
    CSRD0051   4.173696e+01   1.614584e-01  -1.192676e+00   6.404867e-03   1.814581e-01 
       WIG1E   4.198096e+01   1.723180e-01  -1.194850e+00   6.405121e-03   1.816998e-01 
    CSRD0052   4.198097e+01   1.723180e-01  -1.194850e+00   6.405121e-03   1.816998e-01 
    CSRD0053   4.216624e+01   1.805637e-01  -1.196498e+00   6.405121e-03   1.818833e-01 
    P202432T   4.216624e+01   1.805637e-01  -1.196498e+00   6.405121e-03   1.818833e-01 
    CSRD0054   4.246116e+01   1.936886e-01  -1.199121e+00   6.405121e-03   1.821753e-01 
        Q1ER   4.275926e+01   2.008862e-01  -1.158973e+00   6.405121e-03   1.822831e-01 
        Q1ER   4.305736e+01   1.957760e-01  -1.035573e+00   6.405121e-03   1.823480e-01 
    CSRD0055   4.323604e+01   1.890492e-01  -9.379470e-01   6.405121e-03   1.824747e-01 
        M11E   4.323604e+01   1.890492e-01  -9.379470e-01   6.405121e-03   1.824747e-01 
    CSRD0056   4.415226e+01   1.545568e-01  -4.373592e-01   6.405121e-03   1.831239e-01 
    T202452T   4.415226e+01   1.545568e-01  -4.373592e-01   6.405121e-03   1.831239e-01 
    CSRD0057   4.802071e+01   8.923054e-03   1.676225e+00   6.405121e-03   1.858652e-01 
        B1RE   4.908380e+01  -1.908613e-02   2.245423e+00   6.245119e-03   2.305976e-01 
